H S FOR LAW AND JUSTICE, HOUSTON, TX
H T JONES EL, PRAIRIE VIEW, TX
H. ALLEN HIGHT MIDDLE, SACRAMENTO, CA
H. B. RHAME ELEMENTARY, COLUMBIA, SC
H. H. GARNETT ELEMENTARY, CHESTERTOWN, MD
H. W. BYERS HIGH SCHOOL (9-12), HOLLY SPRINGS, MS
H.B. PRICE ELEMENTARY SCHOOL, MANGILAO, GU
H.L. LUBKER ELEMENTARY SCHOOL, BALD KNOB, AR
H.O.P.E. ACADEMY, INC., BALTIMORE, MD
H.S. TRUMAN ELEMENTARY SCHOOL, STA.RITA, GU
H.T. EDWARDS LEARNING CENTER FACILITY, ATHENS, GA
HA'OR BEACON SCHOOL, BROOKLYN, NY
HA:SAN PREPARATORY & LEADERSHIP SCHOOL, TUCSON, AZ
HAAFF ELEMENTARY SCHOOL, PUEBLO, CO
HAAS HALL ACADEMY AT THE LANE, ROGERS, AR
HAAS MIDDLE, CORPUS CHRISTI, TX
HACIENDA ELEMENTARY, CALIFORNIA CITY, CA
HACIENDA LA PUENTE ADULT EDUCATION, LA PUENTE, CA
HACKBERRY HILL ELEMENTARY SCHOOL, ARVADA, CO
HACKENSACK HIGH SCHOOL, HACKENSACK, NJ
HACKENSACK MIDDLE SCHOOL, HACKENSACK, NJ
HACKETT HIGH SCHOOL, HACKETT, AR
HACKLEBURG HIGH SCHOOL, HACKLEBURG, AL
HADDON HEIGHTS JR-SR HS, HADDON HEIGHTS, NJ
HADDON TOWNSHIP HIGH SCHOOL, WESTMONT, NJ
HADDONFIELD MEMORIAL HIGH SCHOOL, HADDONFIELD, NJ
HADI SCHOOL OF EXCELLENCE, SCHAUMBURG, IL
HADLEY MIDDLE SCHOOL, HOMER GLEN, IL
HADLEY MIDDLE SCHOOL, WICHITA, KS
HADLEY SCHOOL, WHITTIER, CA
HAEN ELEMENTARY, KAUKAUNA, WI
HAFTR MIDDLE SCHOOL, LAWRENCE, NY
HAGEMANN ELEM., ST LOUIS, MO
HAGER ELEMENTARY SCHOOL, ASHLAND, KY
HAGERSTOWN CHILDRENS SCHOOL, HAGERSTOWN, MD
HAGERSTOWN COMMUNITY COLLEGE, HAGERSTOWN, MD
HAGERTY HIGH SCHOOL, OVIEDO, FL
HAGGARD MIDDLE, PLANO, TX
HAGGERTY SCHOOL, BELLEVILLE, MI
HAGOOD ELEMENTARY, PICKENS, SC
HAHAIONE ELEMENTARY SCHOOL, HONOLULU, HI
HAILEY ELEMENTARY SCHOOL, HAILEY, ID
HAINES ELEM SCHOOL, CHICAGO, IL
HAINES ELEM SCHOOL, NEW LENOX, IL
HAINES MIDDLE SCHOOL, ST CHARLES, IL
HAINES SIXTH GRADE CENTER, MEDFORD, NJ
HAIR ACADEMY INC-NEW CARROLLTON, NEW CARROLLTON, MD
HAIR ACADEMY SCHOOL OF BARBERING & BEAUTY, NEWARK, DE
HAIR DESIGN INSTITUTE, APOPKA, FL
HAIR EXPRESSIONS ACADEMY, ROCKVILLE, MD
HAIR PROFESSIONALS CAREER COLLEGE, SYCAMORE, IL
HAIR PROFESSIONALS SCHOOL OF COSMETOLOGY, OSWEGO, IL
HAIRGROVE EL, HOUSTON, TX
HAIRMASTERS INSTITUTE OF COSMETOLOGY, BLOOMINGTON, IL
HAJJAR ELEMENTARY, BILLERICA, MA
HAKIPUU LEARNING CENTER, KANEOHE, HI
HAL E CLARK MIDDLE SCHOOL, SAINT JOHN, IN
HAL HUTCHENS ELEMENTARY, DOUGLASVILLE, GA
HAL SMITH ELEMENTARY SCHOOL, LAS VEGAS, NV
HALDANE HIGH SCHOOL, COLD SPRING, NY
HALE CENTER H S, HALE CENTER, TX
HALE COUNTY MIDDLE SCHOOL, MOUNDVILLE, AL
HALE CREEK ELEMENTARY SCHOOL, ROMULUS, MI
HALE O ULU SCHOOL, EWA BEACH, HI
HALECREST ELEMENTARY, CHULA VISTA, CA
HALES CORNERS LUTHERAN SCHOOL, HALES CORNERS, WI
HALES FRANCISCAN HIGH SCHOOL, CHICAGO, IL
HALEY ELEM ACADEMY, CHICAGO, IL
HALEYVILLE ELEMENTARY SCHOOL, HALEYVILLE, AL
HALF HOLLOW HILLS HIGH SCHOOL WEST, DIX HILLS, NY
HALIFAX ACADEMY, DAYTONA BEACH, FL
HALIFAX CHRISTIAN SCHOOL, SOUTH BOSTON, VA
HALIFAX WEST SCHOOL, WEST HALIFAX, VT
HALL CENTER FOR EDUCATION, HOUSTON, TX
HALL ELEM SCHOOL, AURORA, IL
HALL ELEMENTARY SCHOOL, GRESHAM, OR
HALL FLETCHER ELEMENTARY, ASHEVILLE, NC
HALL HIGH SCHOOL, LITTLE ROCK, AR
HALL HIGH SCHOOL, SPRING VALLEY, IL
HALL INTERNATIONAL, MINNEAPOLIS, MN
HALL MEMORIAL SCHOOL, WEST WILLINGTON, CT
HALL-DALE MIDDLE AND HIGH SCHOOL, FARMINGDALE, ME
HALLANDALE HIGH SCHOOL, HALLANDALE BEACH, FL
HALLDALE ELEMENTARY, TORRANCE, CA
HALLE HEWETSON ELEMENTARY SCHOOL, LAS VEGAS, NV
HALLEN SCHOOL, BRIDGEPORT, CT
HALLETT ACADEMY, DENVER, CO
HALLINAN ELEMENTARY SCHOOL, LAKE OSWEGO, OR
HALLMAN ELEMENTARY SCHOOL, SALEM, OR
HALLMARK UNIVERSITY - AERONAUTICS CAMPUS, SAN ANTONIO, TX
HALLS CROSS ROADS ELEMENTARY, ABERDEEN, MD
HALLS ELEMENTARY, KNOXVILLE, TN
HALLS JUNIOR HIGH SCHOOL, HALLS, TN
HALLS MIDDLE SCHOOL, KNOXVILLE, TN
HALLSVILLE EAST EL, HALLSVILLE, TX
HALLSVILLE H S, HALLSVILLE, TX
HALLSVILLE PRI, HALLSVILLE, TX
HALPIN EARLY CHILDHOOD CTR, HOUSTON, TX
HALSTEAD ACADEMY, BALTIMORE, MD
HALSTED MIDDLE SCHOOL, NEWTON, NJ
HALSTROM ACADEMY-WOODLAND HILLS, WOODLAND HILLS, CA
HALSTROM ADADEMY-ANAHEIM HILLS CAMPUS, ORANGE, CA
HALTOM H S, HALTOM CITY, TX
HALTOM MIDDLE, HALTOM CITY, TX
HAMBLEN COUNTY ALTERNATIVE SCHOOL, MORRISTOWN, TN
HAMDEN HALL COUNTRY DAY SCHOOL, HAMDEN, CT
HAMILTON ACADEMY, DETROIT, MI
HAMILTON ACADEMY, WEST DUNDEE, IL
HAMILTON ANDREW SCH, PHILADELPHIA, PA
HAMILTON CNTY MATH & SCIENCE, CINCINNATI, OH
HAMILTON COLLEGE, CLINTON, NY
HAMILTON E. HOLMES ELEMENTARY, EAST POINT, GA
HAMILTON EARLY LEARNING CENTER, LA CROSSE, WI
HAMILTON ELEM SCHOOL, CHICAGO, IL
HAMILTON ELEM. COMMUNITY ED., ST LOUIS, MO
HAMILTON ELEMENTARY, HAMILTON CITY, CA
HAMILTON ELEMENTARY, PASADENA, CA
HAMILTON ELEMENTARY, SAN DIEGO, CA
HAMILTON ELEMENTARY SCHOOL, COLUMBUS, OH
HAMILTON ELEMENTARY SCHOOL, HAMILTON, MI
HAMILTON ELEMENTARY SCHOOL, SCHENECTADY, NY
HAMILTON ELEMENTARY/MIDDLE, BALTIMORE, MD
HAMILTON HEIGHTS CHRISTIAN ACADEMY, CHATTANOOGA, TN
HAMILTON HIGH, MILWAUKEE, WI
HAMILTON HIGH SCHOOL, HAMILTON, AL
HAMILTON HIGH SCHOOL, HAMILTON, OH
HAMILTON HIGH SCHOOL MAGNET, LOS ANGELES, CA
HAMILTON INTERMEDIATE SCHOOL, HARRISON, NJ
HAMILTON JUNIOR-SENIOR HIGH SCHOOL, HAMILTON, NY
HAMILTON MIDDLE, HOUSTON, TX
HAMILTON MIDDLE, LONG BEACH, CA
HAMILTON MIDDLE SCHOOL, HAMILTON, MT
HAMILTON SCHOOL, MOUNT VERNON, NY
HAMILTON SE INT AND JR HIGH SCH, FISHERS, IN
HAMILTON STEM ACADEMY (K-6), COLUMBUS, OH
HAMILTON TECHNICAL COLLEGE, DAVENPORT, IA
HAMLIN MIDDLE, CORPUS CHRISTI, TX
HAMLIN MIDDLE SCHOOL, SPRINGFIELD, OR
HAMMOCKS MIDDLE SCHOOL, MIAMI, FL
HAMMOND BAPTIST HIGH SCHOOL, SCHERERVILLE, IN
HAMMOND ELEM SCHOOL, CHICAGO, IL
HAMMOND ELEMENTARY, LAUREL, MD
HAMMOND ELEMENTARY SCHOOL, ODESSA, FL
HAMMOND HIGH SCHOOL, HAMMOND, IN
HAMMONTON EARLY CHILDHOOD EDUCTIONAL CENTER, HAMMONTON, NJ
HAMPDEN ACADEMY, HAMPDEN, ME
HAMPDEN CHRISTIAN SCHOOL, BALTIMORE, MD
HAMPDEN EL SCH, MECHANICSBURG, PA
HAMPSHIRE COLLEGE, AMHERST, MA
HAMPSHIRE MIDDLE SCHOOL, HAMPSHIRE, IL
HAMPSTEAD HILL ACADEMY, BALTIMORE, MD
HAMPTON ELEMENTARY SCHOOL, HAMPTON, NE
HAMPTON ELEMENTARY SCHOOL, ROCHESTER HILLS, MI
HAMPTON FIRST BAPTIST ACADEMY, HAMPTON, GA
HAMPTON HIGH, HAMPTON, VA
HAMPTON HIGH SCHOOL, HAMPTON, GA
HAMPTON LUTHERAN SCHOOL, HAMPTON, NE
HAMPTON MS, ALLISON PARK, PA
HAMPTON OAKS ELEMENTARY, STAFFORD, VA
HAMPTON ROADS ACADEMY, NEWPORT NEWS, VA
HAMPTON ROADS INTERNATIONAL MONTESSORI SCHOOL, NEWPORT NEWS, VA
HAMPTON STREET SCHOOL, MINEOLA, NY
HAMPTON-DUMONT MIDDLE SCHOOL, HAMPTON, IA
HAMTRAMCK HIGH SCHOOL, HAMTRAMCK, MI
HAMZA ACADEMY, VALLEY STREAM, NY
HANAA'DLI COMMUNITY SCHOOL, BLOOMFIELD, NM
HANAHAN HIGH, HANAHAN, SC
HANCOCK CREEK ELEMENTARY SCHOOL, NORTH FORT MYERS, FL
HANCOCK ELEMENTARY, HANCOCK, MA
HANCOCK ELEMENTARY, SAN DIEGO, CA
HAND IN HAND PRIMARY, THOMASVILLE, GA
HANNAH J ASHTON MIDDLE SCHOOL, REYNOLDSBURG, OH
HANNIBAL SR. HIGH, HANNIBAL, MO
HANOVER COLLEGE, HANOVER, IN
HANOVER HIGHLANDS ELEM SCHOOL, HANOVER PARK, IL
HANOVER STREET SCHOOL, LEBANON, NH
HANSON ELEMENTARY SCHOOL, COMMERCE CITY, CO
HAPPY VALLEY ELEMENTARY, ANDERSON, CA
HAPPY VALLEY ELEMENTARY, LAFAYETTE, CA
HAR-BER HIGH SCHOOL, SPRINGDALE, AR
HARBISON WEST ELEMENTARY, COLUMBIA, SC
HARBOR HEIGHTS, NEW YORK, NY
HARBOR HIGH, SANTA CRUZ, CA
HARBOR TEACHER PREPARATION ACADEMY, WILMINGTON, CA
HARBOR VIEW SCHOOL (THE), STATEN ISLAND, NY
HARBOUR SCHOOL AT BALTIMORE, OWINGS MILLS, MD
HARDER ELEMENTARY, HAYWARD, CA
HARDIN COUNTY MIDDLE SCHOOL, SAVANNAH, TN
HARDIN-SIMMONS UNIVERSITY, ABILENE, TX
HARDING FINE ARTS ACADEMY, OKLAHOMA CITY, OK
HARDING SENIOR HIGH, SAINT PAUL, MN
HARDING UNIVERSITY, SEARCY, AR
HARDING WARREN G MS, PHILADELPHIA, PA
HARDWICK EL, LUBBOCK, TX
HARFORD COMMUNITY COLLEGE, BEL AIR, MD
HARFORD HEIGHTS ELEMENTARY, BALTIMORE, MD
HARLAN H S, SAN ANTONIO, TX
HARLEM HIGH SCHOOL, MACHESNEY PARK, IL
HARMONY DC PCS SCHOOL OF EXCELLENCE, WASHINGTON, DC
HARMONY GROVE JUNIOR HIGH SCHOOL, BENTON, AR
HARMONY HIGH SCHOOL, HARMONY, FL
HARMONY SCHOOL OF BUSINESS - DALLAS, DALLAS, TX
HARMONY SCHOOL OF DISCOVERY - HOUSTON, HOUSTON, TX
HARMONY SCHOOL OF ENDEAVOR-HOUSTON, HOUSTON, TX
HARMONY SCHOOL OF EXCELLENCE - EL PASO, EL PASO, TX
HARMONY SCHOOL OF EXCELLENCE - LAREDO, LAREDO, TX
HARMONY SCHOOL OF EXCELLENCE - SAN ANTONIO, SAN ANTONIO, TX
HARMONY SCHOOL OF EXCELLENCE-HOUSTON, HOUSTON, TX
HARMONY SCHOOL OF INNOVATION - EL PASO, EL PASO, TX
HARMONY SCHOOL OF INNOVATION - SAN ANTONIO, SAN ANTONIO, TX
HARMONY SCHOOL OF SCIENCE - AUSTIN, AUSTIN, TX
HARMONY SCHOOL OF SCIENCE-HOUSTON, HOUSTON, TX
HARMONY SCIENCE ACAD (EL PASO), EL PASO, TX
HARMONY SCIENCE ACAD (SAN ANTONIO), SAN ANTONIO, TX
HARMONY SCIENCE ACADEMY - AUSTIN, AUSTIN, TX
HARMONY SCIENCE ACADEMY - CARROLLTON, CARROLTON, TX
HARMONY SCIENCE ACADEMY-SUGAR LAND, SUGAR LAND, TX
HARMS ELEMENTARY SCHOOL, DETROIT, MI
HAROLD FERGUSON HIGH SCHOOL, LOVELAND, CO
HAROLD MCALISTER HIGH (OPPORTUNITY), LOS ANGELES, CA
HARPERS CHOICE MIDDLE, COLUMBIA, MD
HARRIET EISMAN COMMUNITY SCHOOL, LONG BEACH, NY
HARRIET G. EDDY MIDDLE, ELK GROVE, CA
HARRIET GIFFORD ELEM SCHOOL, ELGIN, IL
HARRIET TUBMAN, PASADENA, CA
HARRIS BILINGUAL ELEMENTARY SCHOOL, FORT COLLINS, CO
HARRIS CO SCH FOR ACCELERATED LRN, KATY, TX
HARRIS EL, AUSTIN, TX
HARRIS ELEM., ST CHARLES, MO
HARRIS SCHOOL OF BUSINESS-CHERRY HILL CAMPUS, CHERRY HILL, NJ
HARRIS SCHOOL OF BUSINESS-DOVER CAMPUS, DOVER, DE
HARRIS-STOWE STATE UNIVERSITY, SAINT LOUIS, MO
HARRIS/JACKSON COMMUNITY LEARNING CENTER, AKRON, OH
HARRISBURG AREA COMMUNITY COLLEGE, HARRISBURG, PA
HARRISBURG AREA COMMUNITY COLLEGE-HARRISBURG - LEBANON CAMPUS, LEBANON, PA
HARRISBURG AREA COMMUNITY COLLEGE-HARRISBURG - YORK CAMPUS, YORK, PA
HARRISBURG CHRISTIAN SCHOOL, HARRISBURG, PA
HARRISBURG ELEMENTARY SCHOOL, HARRISBURG, OR
HARRISBURG HIGH SCHOOL, HARRISBURG, IL
HARRISBURG SOUTH MIDDLE SCHOOL - 03, HARRISBURG, SD
HARRISON AVENUE ELEMENTARY SCHOOL, SOUTH GLENS FALLS, NY
HARRISON CENTRAL JR./SR. HIGH SCHOOL, CADIZ, OH
HARRISON COMM LEARNING CNTR, PEORIA, IL
HARRISON ELEMENTARY, POMONA, CA
HARRISON ELEMENTARY, RIVERSIDE, CA
HARRISON ELEMENTARY SCHOOL, ROSELLE, NJ
HARRISON HIGH SCHOOL, HARRISON, AR
HARRISON HIGH SCHOOL, HARRISON, NJ
HARRISON HIGH SCHOOL, HARRISON, NY
HARRISON HIGH SCHOOL, KENNESAW, GA
HARRISON JR. HIGH SCHOOL, HARRISON, AR
HARRISON PRIMARY CENTER, SOUTH BEND, IN
HARRISONVILLE CHRISTIAN SCHOOL, HARRISONVILLE, MO
HARRY ANDERSEN MIDDLE SCHOOL, OMAHA, NE
HARRY BRIDGES SPAN, WILMINGTON, CA
HARRY C. MORRISON ELEM. SCHOOL, FORT SMITH, AR
HARRY DEWEY FUNDAMENTAL ELEMENTARY, FAIR OAKS, CA
HARRY E ELDEN ELEMENTARY SCHOOL, BALDWINSVILLE, NY
HARRY N MIXON INTERMEDIATE SCHOOL, OZARK, AL
HARRY S TRUMAN HIGH SCHOOL, BRONX, NY
HARRY S. TRUMAN ELEM., ROLLA, MO
HARRY S. TRUMAN ELEMENTARY SCHOOL, PARLIN, NJ
HARRY S. TRUMAN MIDDLE, FONTANA, CA
HARRY S. TRUMAN MIDDLE SCHOOL, MARRERO, LA
HART MIDDLE SCHOOL, HART, MI
HARTE ELEMENTARY, LONG BEACH, CA
HARTFORD AREA CAREER & TECHNOLOGY CENTER, WHITE RIVER JUNCTION, VT
HARTFORD AVENUE ELEMENTARY, MILWAUKEE, WI
HARTFORD MAGNET TRINITY COLLEGE ACADEMY, HARTFORD, CT
HARTNELL COLLEGE - KING CITY EDUCATION CENTER, KING CITY, CA
HARTRANFT JOHN F SCH, PHILADELPHIA, PA
HARTSFIELD EL, HOUSTON, TX
HARTSVILLE HIGH, HARTSVILLE, SC
HARTVILLE ELEM., HARTVILLE, MO
HARTWELL ELEMENTARY SCHOOL, CINCINNATI, OH
HARVARD PARK ELEM SCHOOL, SPRINGFIELD, IL
HARVARD UNIVERSITY, CAMBRIDGE, MA
HARVARD UNIVERSITY - HARVARD MEDICAL SCHOOL, BOSTON, MA
HARVARD-KENT, CHARLESTOWN, MA
HARVARD-WESTLAKE, LOS ANGELES, CA
HARVEST CHRISTIAN ACADEMY, BAKER CITY, OR
HARVEST CHRISTIAN ACADEMY, WATAUGA, TX
HARVEST COLLEGIATE HIGH SCHOOL, NEW YORK, NY
HARVEST TIME CHRISTIAN SCHOOL, TAMPA, FL
HARVEY AUSTIN SCHOOL #97, BUFFALO, NY
HARVEY S BROWN EL, HOUSTON, TX
HASBROUCK HEIGHTS HIGH SCHOOL, HASBROUCK HEIGHTS, NJ
HASKELL ELEM SCI TECH ENGR ARTS AND MATH (STEAM) MAGNET, GRANADA HILLS, CA
HASTINGS HIGH SCHOOL, HASTINGS ON HUDSON, NY
HASTINGS MIDDLE SCHOOL, HASTINGS, NE
HATCHETT EL, SAN ANTONIO, TX
HATO VIEJO CUMBRE, CIALES, PR
HAUN EL, PLANO, TX
HAVANA HIGH SCHOOL, HAVANA, IL
HAVARD (LEOLA M.) EARLY EDUCATION, SAN FRANCISCO, CA
HAVERFORD COLLEGE, HAVERFORD, PA
HAVERFORD MS, HAVERTOWN, PA
HAWAII SCHOOL FOR THE DEAF AND BLIND, HONOLULU, HI
HAWTHORNE ELEMENTARY, BEVERLY HILLS, CA
HAWTHORNE ELEMENTARY SCHOOL, ATLANTA, GA
HAWTHORNE HIGH, HAWTHORNE, CA
HAWTHORNE MIDDLE/HIGH SCHOOL, HAWTHORNE, FL
HAY ELEM COMMUNITY ACADEMY, CHICAGO, IL
HAYDEE CABALLERO, CAGUAS, PR
HEADWAY ACADEMY NORTH, BROOKLYN CENTER, MN
HEALTH & SCIENCE SCHOOL, BEAVERTON, OR
HEALTHCARE TRAINING INSTITUTE, UNION, NJ
HEALY ELEM SCHOOL, CHICAGO, IL
HEARN ACADEMY  THE - A BALL CHARTER SCHOOL, PHOENIX, AZ
HEARTLAND ELEMENTARY, OVERLAND PARK, KS
HEARTLAND SCHOOL, WEST JORDAN, UT
HEAVENLY HOST LUTHERAN SCHOOL, COOKEVILLE, TN
HECTOR G. GODINEZ, SANTA ANA, CA
HECTOR HERNANDEZ ARANA (INTERMEDIA BO PILETAS), LARES, PR
HECTOR I. RIVERA, ADJUNTAS, PR
HELEN EDWARD EARLY CHILDHOOD CENTER, KAUFMAN, TX
HELLEN CARO ELEMENTARY SCHOOL, PENSACOLA, FL
HELMS EL, HOUSTON, TX
HEMETERIO COLON, PONCE, PR
HEMPSTEAD ELEMENTARY SCHOOL, SPRING VALLEY, NY
HENDRICKS ELEM COMMUNITY ACADEMY, CHICAGO, IL
HENRICO JUVENILE DETENTION HOME - JAMES RIVER, RICHMOND, VA
HENRIETTA H S, HENRIETTA, TX
HENRY ELEM SCHOOL, CHICAGO, IL
HENRY ELEM., ST LOUIS, MO
HENRY FORD ACADEMY, DEARBORN, MI
HENRY FORD ACADEMY ALAMEDA SCHOOL FOR ART + DESIGN, SAN ANTONIO, TX
HENRY FORD EARLY COLLEGEADVANCED MANUFACTURING, DEARBORN, MI
HENRY JOHNSON CHARTER SCHOOL, ALBANY, NY
HENRY S. WEST LABORATORY SCHOOL, CORAL GABLES, FL
HENRY W LONGFELLOW CAREER EXPLORATION ACADEMY, DALLAS, TX
HENRY W LONGFELLOW ELEM SCHOOL, BUFFALO GROVE, IL
HENRY W. LONGFELLOW, SAN GERMAN, PR
HERACLIO H. RIVERA COLON, TOA ALTA, PR
HERBERT HOOVER MIDDLE SCHOOL, EDISON, NJ
HERBERT MILLS ELEMENTARY SCHOOL, REYNOLDSBURG, OH
HERITAGE ACADEMY, BAKERSFIELD, CA
HERITAGE COMMUNITY CHRISTIAN SCHOOLS INC., LINCOLN, CA
HERKIMER COUNTY COMMUNITY COLLEGE, HERKIMER, NY
HERMINA DIAZ APONTE (LAGO ALTO), TRUJILLO ALTO, PR
HERMINIA C. RAMIREZ, SAN GERMAN, PR
HERMINIA GARCIA, PONCE, PR
HERMINIA RIVERA FERNANDEZ (GUARAGUAO CARRETERA), BAYAMON, PR
HERMINIO SIERRA, COMERIO, PR
HIGH POINT HIGH, BELTSVILLE, MD
HIGH RIDGE ELEM., HIGH RIDGE, MO
HIGH SCHOOL FOR COMMUNITY LEADERSHIP, JAMAICA, NY
HIGH SCHOOL FOR DUAL LANGUAGE AND ASIAN STUDIES, NEW YORK, NY
HIGH SCHOOL MATH SCIENCE AND ENGINEERING AT CCNY, NEW YORK, NY
HIGH SCHOOL OF APPLIED COMMUNICATIONS, LONG ISLAND CITY, NY
HIGH SCHOOL OF FASHION INDUSTRIES (THE), NEW YORK, NY
HIGH SCHOOL OF SPORTS MANAGEMENT, BROOKLYN, NY
HIGH SCHOOL OF WORLD CULTURES, BRONX, NY
HIGHLAND COMMUNITY COLLEGE, HIGHLAND, KS
HIGHLAND EL SCH, AMBRIDGE, PA
HIGHLAND EL SCH, CAMP HILL, PA
HIGHLAND HIGH, ALBUQUERQUE, NM
HIGHLAND PARK EL SCH, UPPER DARBY, PA
HIGHLAND PARK SCHOOL, MILES CITY, MT
HIGHTOWER ELEMENTARY SCHOOL, DORAVILLE, GA
HILDA L. SOLIS LRNG ACAD SCH OF TECH BUSINESS AND ED, LOS ANGELES, CA
HILDA RAQUEL MATEO (SANTA ANA), COAMO, PR
HILL AND VALLEY TEEN PARENT PR, NAPA, CA
HILL COLLEGE, HILLSBORO, TX
HILL EL, ARLINGTON, TX
HILL EL, AUSTIN, TX
HILLIARD EL, HOUSTON, TX
HILLSBOROUGH COMMUNITY COLLEGE, TAMPA, FL
HILLSBOROUGH COMMUNITY COLLEGE - PLANT CITY CAMPUS, PLANT CITY, FL
HILLSBOROUGH HIGH SCHOOL, TAMPA, FL
HILLSIDE BAPTIST ACADEMY, LA PUENTE, CA
HILLSIDE COLONY SCHOOL, SUNBURST, MT
HILLSIDE PRESCHOOL AND ACADEMY, WOODSTOCK, GA
HILLTOP ELEMENTARY, INVER GROVE HEIGHTS, MN
HINDS COMMUNITY COLLEGE - ACADEMIC/TECHNICAL CTR, JACKSON, MS
HINGHAM HIGH, HINGHAM, MA
HIPOLITO CALDERO, COROZAL, PR
HIPOLITO GARCIA BORRERO, GUAYANILLA, PR
HOFFMAN ELEMENTARY, CALEXICO, CA
HOLIDAY HEIGHTS EL, NORTH RICHLAND HILLS, TX
HOLY CROSS LUTHERAN SCHOOL, PHOENIX, AZ
HOLY FAMILY ACADEMY, BROOKS, OR
HOLY FAMILY CATHOLIC SCHOOL, DALE CITY, VA
HOLY FAMILY CATHOLIC SCHOOL, SOUTH PASADENA, CA
HOLY NAME CATHOLIC SCHOOL, SAN ANTONIO, TX
HOLY SPIRIT ELEMENTARY SCHOOL, LOS ANGELES, CA
HOLY TRINITY HIGH SCHOOL, CHICAGO, IL
HOLY TRINITY LUTHERAN SCHOOL, NEW HOPE, MN
HOLYLAND CATHOLIC SCHOOL, MALONE, WI
HONBY ELEMENTARY, CANYON COUNTRY, CA
HONEY BROOK EL CTR, HONEY BROOK, PA
HOOD COLLEGE, FREDERICK, MD
HOOVER EL SCH, CAMP HILL, PA
HOPE ACADEMY, PASSAIC, NJ
HOPE ACADEMY OF THE BRONX, BRONX, NY
HOPE ACADEMY OF WEXFORD, WEXFORD, PA
HOPE INST LRNING ACAD ELEM SCHOOL, CHICAGO, IL
HOPE INTERNATIONAL UNIVERSITY, FULLERTON, CA
HOPE SPECIAL CENTER, BUENA PARK, CA
HOPE STREET ELEMENTARY, HUNTINGTON PARK, CA
HOPEWELL ACADEMY, CARY, NC
HOPEWELL HIGH, HOPEWELL, VA
HOPI JR/SR HIGH SCHOOL, KEAMS CANYON, AZ
HOPKINS ACADEMY, HADLEY, MA
HOPKINS CO CAREER & TECHNOLOGY CENTER, MADISONVILLE, KY
HOPKINS COUNTY CENTRAL HIGH SCHOOL, MADISONVILLE, KY
HOPKINS EL, SAN ANTONIO, TX
HOPKINSON FRANCIS SCH, PHILADELPHIA, PA
HOPKINTON HIGH, HOPKINTON, MA
HORACE MANN, CATANO, PR
HORACE MANN SCHOOL, BINGHAMTON, NY
HORACE MANN SCHOOL FOR THE DEAF, ALLSTON, MA
HORIZON CHRISTIAN ELEMENTARY & MIDDLE SCHOOL, TUALATIN, OR
HORIZON MONTESSORI SCHOOL, CLEVELAND HEIGHTS, OH
HORIZON SCHOOL, SARATOGA SPRINGS, UT
HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE SCHOOL, COLUMBUS, OH
HORN LAKE HIGH, HORN LAKE, MS
HOSP EL, FRISCO, TX
HOT SPRINGS COUNTY HIGH SCHOOL, THERMOPOLIS, WY
HOUSTON ACADEMY FOR INTERNATIONAL STUDIES, HOUSTON, TX
HOUSTON EL, HARLINGEN, TX
HOUSTON EL, MIDLAND, TX
HOUSTON GATEWAY ACADEMY, HOUSTON, TX
HOUSTON HENRY E SCH, PHILADELPHIA, PA
HOUSTON INTERNATIONAL COLLEGE CARDIOTECH ULTRASOUND SCHOOL, HOUSTON, TX
HOUSTON TRAINING SCHOOL-GULFGATE, HOUSTON, TX
HOUSTON TRAINING SCHOOL-MAIN CAMPUS, HOUSTON, TX
HOWARD COLLEGE, BIG SPRING, TX
HOWARD COMMUNITY COLLEGE, COLUMBIA, MD
HOWARD EL, SAN ANTONIO, TX
HOWARD ELEMENTARY, GALLATIN, TN
HOWARD ELEMENTARY SCHOOL, DEARBORN, MI
HOWARD ELEMENTARY SCHOOL, KOKOMO, IN
HOWARD MIDDLE, ORLANDO, FL
HOWE JULIA WARD SCH, PHILADELPHIA, PA
HS FOR LAW ENFORCEMENT AND PUBLIC SAFETY, JAMAICA, NY
HS FOR PUBLIC SERVICE-HEROES OF TOMORROW, BROOKLYN, NY
HS OF ENGINEERING & SCIENCE CARVER HS, PHILADELPHIA, PA
HUDSON CO  YOUTH HOUSE, SECAUCUS, NJ
HUDSON COUNTY COMMUNITY COLLEGE - NORTH HUDSON CAMPUS, UNION CITY, NJ
HUDSON FALLS HIGH SCHOOL, HUDSON FALLS, NY
HUERTAS COLLEGE, CAGUAS, PR
HUGH ROE O'DONNELL, EAST BOSTON, MA
HUGHES MIDDLE, LONG BEACH, CA
HULT INTERNATIONAL BUSINESS SCHOOL - MIAMA CAMPUS, MIAMA, FL
HUMACAO COMMUNITY COLLEGE, HUMACAO, PR
HUMANITIES AND SCIENCE HIGH SCHOOL - TEMPE, TEMPE, AZ
HUMANITIES AND SCIENCES HIGH SCHOOL - PHOENIX, PHOENIX, AZ
HUNT ELEMENTARY SCHOOL, SPRINGDALE, AR
HUNTER WILLIAM H SCH, PHILADELPHIA, PA
HUNTERS POINT COMMUNITY MIDDLE SCHOOL, LONG ISLAND CITY, NY
HUNTINGTON BEACH HIGH, HUNTINGTON BEACH, CA
HUNTINGTON CHRISTIAN SCHOOL, HUNTINGTON BEACH, CA
