name,city,state,address,category
CHRIST THE KING LUTHERAN SCHOOL,CHICAGO,IL,3701 S LAKE PARK AVE,
CHRIST THE KING LUTHERAN SCHOOL,PALM COAST,FL,5625 N US HIGHWAY 1,
CHRIST THE KING LUTHERAN SCHOOL,SEBEWAING,MI,612 E BAY ST,
CHRIST THE KING LUTHERAN SCHOOL,SOUTHGATE,MI,15600 TRENTON RD,
CHRIST THE KING LUTHERAN SCHOOL,UNIONVILLE,MI,6351 CENTER ST,
CHRIST THE KING PREPARATORY ACADEMY,NIAGARA FALLS,NY,704 91ST ST,
CHRIST THE KING PREPATORY SCHOOL,NEWARK,NJ,239 WOODSIDE AVE,
CHRIST THE KING REGIONAL SCHOOL,HADDONFIELD,NJ,164 HOPKINS AVE,
CHRIST THE KING ROMAN CATHOLIC SCHOOL,DENVER,CO,860 ELM ST,
CHRIST THE KING SCHOOL,ATLANTA,GA,46 PEACHTREE WAY NE,
CHRIST THE KING SCHOOL,BRONX,NY,1345 GRAND CONCOURSE,
CHRIST THE KING SCHOOL,BROWERVILLE,MN,750 MAIN ST N,
CHRIST THE KING SCHOOL,BURLINGTON,VT,136 LOCUST ST,
CHRIST THE KING SCHOOL,DETROIT,MI,16800 TRINITY ST,
CHRIST THE KING SCHOOL,EVANSVILLE,IN,3101 BAYARD PARK DR,
CHRIST THE KING SCHOOL,LEXINGTON,KY,412 COCHRAN RD,
CHRIST THE KING SCHOOL,LITTLE ROCK,AR,4002 N RODNEY PARHAM RD,
CHRIST THE KING SCHOOL,LOS ANGELES,CA,617 N ARDEN BLVD,
CHRIST THE KING SCHOOL,MESA,AZ,1551 E DANA AVE,
CHRIST THE KING SCHOOL,NASHVILLE,TN,3105 BELMONT BLVD,
CHRIST THE KING SCHOOL,OMAHA,NE,831 S 88TH ST,
CHRIST THE KING SCHOOL,RICHLAND,WA,1122 LONG AVE,
CHRIST THE KING SCHOOL,RUTLAND,VT,60 S MAIN ST,
CARROLL HIGH SCHOOL,DAYTON,OH,4524 LINDEN AVE,
CHRIST THE KING SCHOOL,SEATTLE,WA,415 N 117TH ST,
CHRIST THE KING SCHOOL,SIOUX FALLS,SD,1801 S LAKE AVE,
CHRIST THE KING SCHOOL,SOUTH BEND,IN,52473 INDIANA STATE ROUTE 933,
CHRIST THE KING SCHOOL,TOPEKA,KS,5973 SW 25TH ST BLDG B,
CARROLL LUTHERAN SCHOOL,WESTMINSTER,MD,1738 OLD TANEYTOWN RD,
CHRIST THE REDEEMER,HOUSTON,TX,11511 HUFFMEISTER RD,
CHRIST THE TEACHER,NEWARK,DE,2451 FRAZER RD,
CHRIST THE TEACHER CATHOLIC SCHOOL,YAKIMA,WA,5508 W CHESTNUT AVE,
CHRIST TRINITY CHRISTIAN ACADEMY,MEMPHIS,TN,3655 SOUTHWIND PARK CV,
"CHRIST'S CHURCH ACADEMY",JACKSONVILLE,FL,10850 OLD ST AUGUSTINE RD,
"CHRIST'S CHURCH CHRISTIAN ACADEMY",LANCASTER,OH,1440 RIDGE RD NE,
"CHRIST'S GREENFIELD LUTHERAN SCHOOL",GILBERT,AZ,425 N GREENFIELD RD,
"CHRIST'S HOUSEHOLD OF FAITH",SAINT PAUL,MN,355 MARSHALL AVE,
"CHRIST'S LEGACY ACADEMY",ATHENS,TN,964 COUNTY ROAD 180,
CHRIST-MAR SCHOOL,HIALEAH,FL,7031 W 14TH CT,
"CHRIST-ST JOHN'S LUTHERAN SCHOOL",WEST SALEM,WI,500 PARK ST,
CHRIST-ST PETER LUTHERAN SCHOOL,MILWAUKEE,WI,2229 W GREENFIELD AVE,
CARROLL-GALAX REG ALT ED PRGM/THE RAE CTR,HILLSVILLE,VA,C/O CARROL CO PUBLIC SCHLS,
CHRISTCHURCH SCHOOL,CHRISTCHURCH,VA,49 SEAHORSE LN,
CARROLLTON EARLY CHILDHOOD CENTER,CARROLLTON,OH,1020 SCIO RD SW,
CHRISTI ACADEMY,SUNRISE,FL,3495 N HIATUS RD STE 100,
CHRISTIAM CENTRAL ACADEMY,WILLIAMSVILLE,NY,39 ACADEMY ST,
CARROLLTON SCHOOL OF THE SACRED HEART,COCONUT GROVE,FL,3747 MAIN HWY,
CHRISTIAN ACADEMY,HONOLULU,HI,3400 MOANALUA RD,
CARROLLTON SCHOOL-SACRED HEART,MIAMI,FL,3645 MAIN HWY,
CHRISTIAN ACADEMY IN THE SMOKIES,SEVIERVILLE,TN,1625 OLD NEWPORT HWY,
CARROLLWOOD DAY SCHOOL,TAMPA,FL,1515 W BEARSS AVE,
CHRISTIAN ACADEMY OF AMERICA,DOUBLE OAK,TX,175 DOUBLE OAKS DR,
CHRISTIAN ACADEMY OF CARROLLTON,CARROLLTON,KY,1703 EASTER DAY RD,
CHRISTIAN ACADEMY OF GREATER ST LOUIS,SAINT LOUIS,MO,11050 N WARSON RD,
CHRISTIAN ACADEMY OF HOPE,OCALA,FL,907 SW 3RD ST,
CHRISTIAN ACADEMY OF INDIANA,NEW ALBANY,IN,1000 ACADEMY DR,
CARSON (KIT) (PAU),HAWTHORNE,CA,3530 W. 147TH ST.,
CHRISTIAN ACADEMY OF KNOXVILLE,KNOXVILLE,TN,529 ACADEMY WAY,
CHRISTIAN ACADEMY OF LAWRENCEBURG,LAWRENCEBURG,KY,126 N MAIN ST,
CHRISTIAN ACADEMY OF LOUISVILLE - SOUTHWEST,LOUISVILLE,KY,8307 SAINT ANDREWS CHURCH RD,
CHRISTIAN ACADEMY OF LOUISVILLE ENGLISH CAMPUS,LOUISVILLE,KY,700 S ENGLISH STATION RD,
CHRISTIAN ACADEMY OF MADISON,MADISON,IN,477 W HUTCHINSON LN,
CHRISTIAN ACADEMY OF MYRTLE BEACH,MYRTLE BEACH,SC,291 RONALD MCNAIR BLVD,
CARSON CONTINUATION,CARSON,CA,22628 S. MAIN ST.,
CHRISTIAN ACADEMY OF OAK RIDGE,OAK RIDGE,TN,535 OAK RIDGE TPKE,
CHRISTIAN ACADEMY OF PRESCOTT,PRESCOTT,AZ,148 S MARINA ST STE B,
CHRISTIAN ACADEMY OF SAN ANTONIO,SAN ANTONIO,TX,325 CASTROVILLE RD,
CHRISTIAN ACADEMY OF THE CUMBERLANDS,CROSSVILLE,TN,325 BRAUN ST,
CHRISTIAN ACADEMY OF WESTERN NEW YORK,NORTH TONAWANDA,NY,789 GILMORE AVE,
CHRISTIAN BROTHERS ACADEMY,ALBANY,NY,12 AIRLINE DR,
CHRISTIAN BROTHERS ACADEMY,LINCROFT,NJ,850 NEWMAN SPRINGS RD,
CHRISTIAN BROTHERS COLLEGE HIGH SCHOOL,SAINT LOUIS,MO,1850 DE LA SALLE DR,
CHRISTIAN BROTHERS HIGH SCHOOL,MEMPHIS,TN,5900 WALNUT GROVE RD,
CARSON LONG MILITARY ACADEMY,NEW BLOOMFIELD,PA,200 N CARLISLE ST,
CHRISTIAN BROTHERS SCHOOL,NEW ORLEANS,LA,8 FRIEDERICHS AVE,
CHRISTIAN CENTER SCHOOL,HAYDEN,ID,3639 W PRAIRIE AVE,
CHRISTIAN CENTER SCHOOL,SHREVEPORT,LA,207 IDEMA ST,
CARSON SCHOOL,HAWTHORNE,CA,3530 W. 147TH ST.,
CHRISTIAN CHAPEL ACADEMY,COLUMBIA,MO,3300 S PROVIDENCE RD,
CHRISTIAN CHILD DEVELOPMENT CENTER,LEWISVILLE,TX,907 W MAIN ST,
CHRISTIAN CLASSICAL ACADEMY,CONNELLY SPRINGS,NC,400 MALCOLM BLVD,
CHRISTIAN COLLEGIATE ACADEMY,GULFPORT,MS,12200 DEDEAUX RD,
CHRISTIAN COMM SCHOOL - EAST CAMPUS,CLIFTON,CO,3240 I70B FRONTES RD,
CHRISTIAN COMMUNITY SCHOOL,GRAFTON,OH,35716 ROYALTON RD,
CHRISTIAN COMMUNITY SCHOOL,PAMPA,TX,1633 N NELSON,
"CHRISTIAN CORNER CHILDREN'S CENTER",SCHAUMBURG,IL,1600 W SCHAUMBURG RD,
CHRISTIAN COTTAGE PREP,FORT WORTH,TX,6815 MANHATTAN BLVD # 107,
CHRISTIAN CROSSINGS ACADEMY,ODESSA,FL,1840 CROSSINGS BLVD,
CARTER CHRISTIAN ACADEMY,HITCHINS,KY,3547 HWY 773,
CHRISTIAN EDUCATION LEADERSHIP ACADEMYCELA,PEWAUKEE,WI,W262N4685 RYAN ST,
CARTER COUNTY CAREER AND TECHNICAL CENTER,OLIVE HILL,KY,15 GRAHN RD.,
CHRISTIAN ELEMENTARY SCHOOL - WEST CAMPUS,EL CAJON,CA,211 S 3RD ST,
CHRISTIAN ELEMENTARY SCHOOL-EAST CAMPUS,EL CAJON,CA,2100 GREENFIELD DR,
CHRISTIAN FAITH ACADEMY,ASHTABULA,OH,4322 PARK AVE,
CHRISTIAN FAITH ACADEMY,VAN,WV,18972 POND FORK RD,
CHRISTIAN FAITH SCHOOL,FEDERAL WAY,WA,33645 20TH AVE S,
CHRISTIAN FAMILY LEARNING CENTER,ANGELS CAMP,CA,3710 WHITTLE RD,
CHRISTIAN FAMILY MONTESSORI,WASHINGTON,DC,201 ALLISON ST NW STE B,
CHRISTIAN FELLOWSHIP ACADEMY,EATON RAPIDS,MI,950 N MICHIGAN RD,
CHRISTIAN FELLOWSHIP ACADEMY,WARNER ROBINS,GA,621 WALNUT ST,
CHRISTIAN FELLOWSHIP SCHOOL,COLUMBIA,MO,4600 CHRISTIAN FELLOWSHIP RD,
CHRISTIAN FELLOWSHIP SCHOOL,DU QUOIN,IL,616 US ROUTE 51,
CHRISTIAN HERITAGE ACADEMY,LAKEVILLE,MN,7320 175TH ST W,
CHRISTIAN HERITAGE ACADEMY,MERRITT ISLAND,FL,3245 N CTENAY PKWY STE 12,
CHRISTIAN HERITAGE ACADEMY,NORTHFIELD,IL,315 WAUKEGAN RD,
CHRISTIAN HERITAGE ACADEMY,PALESTINE,TX,1500 CROCKETT RD,
CHRISTIAN HERITAGE ACADEMY,ROCKY MOUNT,VA,625 GLENNWOOD DR,
CHRISTIAN HERITAGE ACADEMY,VILLE PLATTE,LA,607 PROSPER ST,
CHRISTIAN HERITAGE CLASSICAL SCHOOL,LONGVIEW,TX,2715 FM 1844,
CHRISTIAN HERITAGE SCHOOL,DALTON,GA,1601 MARTIN LUTHER KING JR. BLVD,
CHRISTIAN HERITAGE SCHOOL,EDWALL,WA,48009 IDA AVE E,
CHRISTIAN HERITAGE SCHOOL,TRUMBULL,CT,575 WHITE PLAINS RD,
CARTER MIDDLE,OAKLAND,CA,4521 WEBSTER ST.,
CHRISTIAN HERITAGE SCHOOL,UTICA,NY,2191 STATE ROUTE 5,
CHRISTIAN HOME ACADEMY,ORANGE PARK,FL,16 COLLEGE DR,
CHRISTIAN HOSPITAL CHILD DEVELOPMENT CENTER,SAINT LOUIS,MO,11133 DUNN RD FL PFD 1ST,
CHRISTIAN LEARNING CENTER,FORT SCOTT,KS,3200 LIBERTY BELL RD STE 100,
CHRISTIAN LIFE ACADEMY,BROOKFIELD,CT,133 JCT RD,
CHRISTIAN LIFE ACADEMY,BROOKSVILLE,FL,1244 W JEFFERSON ST,
CHRISTIAN LIFE ACADEMY,CREVE COEUR,IL,133 S HIGHLAND ST,
CHRISTIAN LIFE ACADEMY,FARMINGTON,MN,6300 212TH ST W,
CHRISTIAN LIFE ACADEMY,FORT LAUDERDALE,FL,4905 W PROSPECT RD,
"CARTER'S CHRISTIAN ACADEMY",MILWAUKEE,WI,5268 N 35TH ST,
CHRISTIAN LIFE ACADEMY,GAINESVILLE,FL,12000 SW ARCHER RD,
CHRISTIAN LIFE ACADEMY,HOPEDALE,IL,222 TREMONT ST,
CHRISTIAN LIFE ACADEMY,JACKSON,OH,10595 CHILLICOTHE PIKE,
CHRISTIAN LIFE ACADEMY,KINGSPORT,TN,2401 N JOHN B DENNIS HWY,
CHRISTIAN LIFE ACADEMY,NORTH RIDGEVILLE,OH,8877 AVON BELDEN RD,
CHRISTIAN LIFE ACADEMY,RALEIGH,NC,3209 GRESHAM LAKE RD STE 136,
CHRISTIAN LIFE ACADEMY,SENECA,PA,3973 STATE ROUTE 257,
CHRISTIAN LIFE CENTER ACADEMY,KINGWOOD,TX,806 RUSSELL PALMER RD,
CHRISTIAN LIFE SCHOOL,KENOSHA,WI,10700 75TH ST,
CHRISTIAN LIGHT SCHOOL,BEDFORD,PA,128 CHRISTIAN LIGHT RD,
CHRISTIAN MISSION LEARNING CENTER II,JACKSON,MS,1439 W CAPITOL ST,
CHRISTIAN MONTESSORI ACADEMY,LAS VEGAS,NV,5580 S PECOS RD,
CHRISTIAN MONTESSORI ACADEMY,TULSA,OK,3702-A S 90TH E AVE,
CHRISTIAN MONTESSORI SCHOOL OF ANN ARBOR,ANN ARBOR,MI,5225 JACKSON RD,
CHRISTIAN PRESCHOOL & KINDERGARTEN PROGRAM,WESTMINSTER,MD,65 WASHINGTON RD,
CHRISTIAN S T E M SCHOLARS,CHICAGO,IL,9406 S PERRY AVE,
CHRISTIAN SCHOOL OF NORTHWEST HOUSTON,HOUSTON,TX,6720 W TIDWELL RD,
CHRISTIAN SCHOOL OF YORK,YORK,PA,907 GREENBRIAR RD,
CHRISTIAN SCHOOLS OF EL PASO,EL PASO,TX,10104 ALBUM AVE,
CHRISTIAN STAR ACADEMY,MOUNT VERNON,OH,7 E SUGAR ST,
CHRISTIAN TRADITIONAL SCHOOL,MOUNT STERLING,KY,925 WOODFORD DR,
CHRISTIAN WORSHIP CENTER ACADEMY,ZILLAH,WA,204 CHEYNE RD,
CARTWRIGHT EARLY CHILDHOOD CENTER - CLOSED,PHOENIX,AZ,5480 W CAMPBELL,
CARVER (G.W.) EDUCATIONAL CENTER,FRANKFORD,DE,30207 FRANKFORD SCHOOL ROAD,
CARVER ACADEMY,FRESNO,CA,1001 EAST FLORENCE AVE.,
CARVER ACADEMY,WALLINGFORD,CT,350 HIGH HILL RD,
CHRISTINA SEIX ACADEMY,TRENTON,NJ,1550 STUYVESANT AVE,
CHRISTOPHER ACADEMY,PORTSMOUTH,VA,3300 CEDAR LN,
CHRISTOPHER ACADEMY,SCOTCH PLAINS,NJ,1390 TERRILL RD,
CHRISTOPHER ACADEMY,WESTFIELD,NJ,510 HILLCREST AVE,
CHRISTOPHER COLUMBUS HIGH SCHOOL,MIAMI,FL,3000 SW 87TH AVE,
CHRONOS ACADEMY,SAN ANSELMO,CA,921 SIR FRANCIS DRAKE BLVD.,
CHRYSALIS ACAD DAY SCHOOL FOR CHILDREN WITH AUTISM,TEMPE,AZ,600 E BASELINE RD,
CHRYSALIS SCHOOL,EUREKA,MT,77 TRAILS END RD,
CHUBB HOLLOW MENNONITE SCHOOL,HIMROD,NY,1270 BRIGGS & SPICER RD,
CHULA VISTA ADULT,CHULA VISTA,CA,1034 FOURTH AVE.,
CHURCH ALIVE CHRISTIAN SCHOOL,JOPLIN,MO,917 ILLINOIS AVE,
CHURCH HILL ACADEMY,RICHMOND,VA,2010 CARLISLE AVE,
CHURCH LANE AMISH SCHOOL,REEDSVILLE,PA,29 LONG LN,
CARVER SCHOOL,SAN MARINO,CA,1300 SAN GABRIEL BLVD.,
CHURCH OF GOD OF CHICAGO,CHICAGO,IL,4601 S DREXEL,
CHURCH OF SCIENTOLOGY CADET SCHOOL,CLEARWATER,FL,503 CLEVELAND ST,
CHURCH OF THE REDEEMER CHRISTIAN SCHOOL,GAITHERSBURG,MD,19425 WOODFIELD RD,
CHURCH OF THE REDEEMER PARISH DAY SCHOOL,BALTIMORE,MD,5603 N CHARLES ST,
CARY ACADEMY,CARY,NC,1500 N HARRISON AVE,
CARY CHRISTIAN SCHOOL,CARY,NC,1330 OLD APEX RD,
CASA ALEGRA,ROWLAND HEIGHTS,CA,19506 E. WALNUT DR.,
CASA BLANCA PRESCHOOL,RIVERSIDE,CA,7531 EMERALD ST.,
CASA BLANCA SPECIAL EDUCATION,RIVERSIDE,CA,2985 MADISON,
CASA COLINA,POMONA,CA,255 BONITA AVE.,
CASA COLINA HIGH SCHOOL,POMONA,CA,255 BONITA AVE.,
CHURCHILL ACADEMY,MONTGOMERY,AL,395 RAY THORINGTON RD,
CASA COLINAS PRESCHOOL,POMONA,CA,255 BONITA AVE.,
CHURCHILL CENTER & SCHOOL,SAINT LOUIS,MO,1021 MUNICIPAL CENTER DR,
CASA DE MONTESSORI,SILVER SPRING,MD,"14015 NEW HAMPSHIRE AVE, STE 158",
CASA DEI BAMBINI,MISSOURI CITY,TX,20211 S UNIVERSITY BLVD,
CASA DEI BAMBINI MONTESSORI SCHOOL,MARIETTA,GA,150 POWERS FERRY RD SE,
CASA DEI BAMBINI MONTESSORI SCHOOL,MIAMI BEACH,FL,4025 PINE TREE DR,
CASA DEL BAMBINI SCHOOL,PALO ALTO,CA,457 COLLEGE AVE,
CASA DEL NINO BILINGUAL MONTESSORI SCHOOL,CHANDLER,AZ,2625 W QUEEN CREEK RD STE 6,
CASA DIA MONTESSORI,SAINT LOUIS,MO,10109 WATSON RD,
CASA FLORAL,LOMPOC,CA,FLORADALE AVE.,
CASA MONTESSORI,DELAND,FL,217 N STONE ST STE B,
CASA MONTESSORI ACADEMY,MIAMI,FL,12200 SW 56TH ST,
CASA MONTESSORI CHILD DEVELOPMENT CENTER,AUSTIN,TX,404 B ATLANTA ST,
CASA MONTESSORI PALM COAST,PALM COAST,FL,31 OLD KINGS RD N,
CASA MONTESSORI SCHOOL,LADY LAKE,FL,309 ORANGE ST,
CASA NINOS SCHOOL OF MONTESSORI - EAST CAMPUS,TUCSON,AZ,8655 E BROADWAY BLVD,
CASA PACIFICA NONPUBLIC SCHOOL,CAMARILLO,CA,1722 S LEWIS RD,
CASADY SCHOOL,OKLAHOMA CITY,OK,9500 N PENNSYLVANIA AVE,
CASAS CHRISTIAN SCHOOL,ORO VALLEY,AZ,10801 N LA CHOLLA BLVD,
CASCADE CANYON SCHOOL,FAIRFAX,CA,102 MARINDA DR,
CASCADE CHRISTIAN - PUYALLUP ELEMENTARY,PUYALLUP,WA,601 9TH AVE SE,
CASCADE CHRISTIAN -JUNIOR HIGH/HIGH SCHOOL,PUYALLUP,WA,811 21ST ST SE,
CASCADE CHRISTIAN SCHOOL MCALDER ELEMENTARY,PUYALLUP,WA,15502 96TH ST E,
CASCADE CHRISTIAN SCHOOLS - FREDRICKSON ELEMENTARY,TACOMA,WA,3425 176TH ST E,
CICERO SDA ELEMENTARY,CICERO,IN,24089 STATE ROAD 19,
CICS - NORTHTOWN  CAMPUS,CHICAGO,IL,3900 W PETERSON AVE,
CIENEGA ELEMENTARY,COVINA,CA,539 E. CIENEGA ST.,
CIENEGA SCHOOL,COVINA,CA,539 E. CIENEGA ST.,
CINCINNATI CHRISTIAN SCHOOLS,FAIRFIELD,OH,7350 DIXIE HWY,
CASCADE VISTA BAPTIST SCHOOL,KENT,WA,11517 SE 208TH ST,
CASCADES ACADEMY,BEND,OR,19860 TUMALO RESERVOIR RD,
CASCADES MONTESSORI MIDDLE,BELLINGHAM,WA,2710 MCKENZIE AVE,
CINCINNATI GENERATION ACADEMY,CINCINNATI,OH,7243 EASTLAWN DR,
CINCINNATI HEBREW DAY SCHOOL,CINCINNATI,OH,2222 LOSANTIVILLE AVE,
CINCINNATI HILLS CHRISTIAN ACAD-OTTO ARMLEDER ELEM,CINCINNATI,OH,140 W 9TH ST,
CINCINNATI HILLS CHRISTIAN MIDDLE,CINCINNATI,OH,11300 SNIDER RD,
CASCADIA MONTESSORI SCHOOL,REDMOND,WA,4239 162ND AVE,
CASCADIA SCHOOL,VANCOUVER,WA,10606 NE 14TH ST,
CINCINNATI WALDORF SCHOOL,CINCINNATI,OH,6743 CHESTNUT ST,
CASCADILLA SCHOOL,ITHACA,NY,116 SUMMIT AVE,
CASCIA HALL PREPARATORY SCHOOL,TULSA,OK,2520 S YORKTOWN AVE,
CINCO RANCH MONTESSORI,KATY,TX,2530 S PEEK RD,
CINDERELLA SCHOOL,HIALEAH,FL,1084 W 23RD ST,
CINNABAR ELEMENTARY,SAN JOSE,CA,5670 CAMDEN AVE.,
CINNAMON STICKS LEARNING CENTER,CINNAMINSON,NJ,600 ROUTE 130 N,
CASE KINDERGARTEN CTR.,SUNNYMEAD,CA,23618 SUNNYMEAD BLVD.,
CIRCLE B RANCH,REDWOOD VALLEY,CA,10651 WEST RD.,
CASEY AMISH MENNONITE SCHOOL,LIBERTY,KY,867 HICKS RD,
CASEY COUNTY AREA TECHNOLOGY CENTER,LIBERTY,KY,1723 EAST KY 70,
CIRCLE CHRISTIAN SCHOOL,WINTER PARK,FL,2134 KENTUCKY AVE,
CIRCLE Y BOYS RANCH HOME,LANCASTER,CA,7744 W. AVE. Y,
CIRILO SANTIAGO PLAUD,PATILLAS,PR,CARR 757 BO LOS POLLOS,
CISTERCIAN PREPARATORY SCHOOL,IRVING,TX,1 CISTERCIAN RD,
CITI CHRISTIAN ACADEMY,MIAMI,FL,"2001 NW 35TH ST, 2ND FL OFFICE",
CITI FAMILY CENTER,JACKSONVILLE,FL,14000 CITICARDS WAY,
CITI HIGH SCHOOL,ROCKY MOUNT,NC,846 HAMMOND ST,
CITIZEN LEARNING ACADEMY,LOS ANGELES,CA,6715 S WESTERN AVE,
CITIZENS CHRISTIAN ACADEMY,DOUGLAS,GA,1548 HWY 158 W,
CASS COUNTY CAREER AND TECH CENTER,WEST FARGO,ND,207 MAIN AVE W,
CASS ELEMENTARY SCHOOL,LIVONIA,MI,34633 MUNGER ST,
CASSATA HIGH SCHOOL,FORT WORTH,TX,1400 HEMPHILL ST,
CASSELMAN VALLEY SCHOOL,GRANTSVILLE,MD,1317 RIVER RD,
CAST STEM H S,VON ORMY,TX,4495 SW VERANO PKWY,
CASTAIC (EMR),CASTAIC,CA,31700 RIDGE ROUTE RD.,
"CITIZENS' HIGH SCHOOL",ORANGE PARK,FL,188 COLLEGE DR,
CASTILE CHRISTIAN ACADEMY,CASTILE,NY,26 BEECHWOOD AVE,
CASTLE ACADEMY,BARRINGTON,NJ,500 CLEMENTS BRIDGE RD,
CITRUS HEIGHTS ACADEMY,CLERMONT,FL,101 S GRAND HWY,
CASTLE ACADEMY,HARLEYSVILLE,PA,3935 ASHLAND DR,
CASTLE ANNEX,LAUDERHILL,FL,4747 NW 14TH ST,
CITRUS HIGH,SAN BERNARDINO,CA,1290 N. MUSCOTT ST.,
CITRUS LABORATORY,AZUSA,CA,456 E. FIFTH ST.,
CITRUS PARK CHRISTIAN SCHOOL,TAMPA,FL,7705 GUNN HWY,
CASTLE ISLAND BILINGUAL MONTESSORI,ALBANY,NY,21 DELAWARE AVE,
CASTLE MOUND MONTESSORI,FLOWER MOUND,TX,3200 PETERS COLONY RD,
CITY AND COUNTRY SCHOOL,NEW YORK,NY,146 W 13TH ST,
CASTLE ROCK CHRISTIAN ACADEMY,CASTLE ROCK,CO,4881 CHEROKEE DR,
CITY BAPTIST SCHOOLS,HAMMOND,IN,4925 SOHL AVE,
CASTLE ROCK ELEMENTARY,WALNUT CREEK,CA,800 HUTCHINSON RD.,
CITY CHURCH ACADEMY,SANFORD,FL,650 E AIRPORT BLVD,
CASTLEHILL COUNTRY DAY SCHOOL,TUCSON,AZ,3225 N CRAYCROFT RD,
CASTLEMONT EVENING HIGH,OAKLAND,CA,8601 MACARTHUR BLVD.,
CITY ELEMENTARY,CHICAGO,IL,1100 E HYDE PARK BLVD,
CASTLEMONT JUNIOR ACADEMY,OAKLAND,CA,8711 MACARTHUR BLVD.,
CITY GARDEN GRADE SCHOOL,COLUMBIA,MO,123 S 9TH ST,
CASTLEMONT PRIMARY ACADEMY,OAKLAND,CA,8711 MACARTHUR BLVD.,
CITY GATE SCHOOL,MIAMI,FL,16400 NW 15TH AVE,
CITY KIDS CHRISTIAN SCHOOL,PHILADELPHIA,PA,2311 S 13TH ST,
CASTOR RIDGE SCHOOL,NEW CONCORD,OH,10725 CASTOR RD,
CITY LIGHT CHRISTIAN SCHOOL,WAYNESBORO,PA,127 CUMBERLAND VALLEY AVE,
CASTRO VALLEY ADULT AND CAREER EDUCATION,CASTRO VALLEY,CA,4430 ALMA AVE.,
CASTRO VALLEY EVENING HIGH SCH,CASTRO VALLEY,CA,19400 SANTA MARIA AVE.,
CITY OF DHARMA REALM INSTIL GOODNESS EL & DEV,WEST SACRAMENTO,CA,1029 W CAPITOL AVE,
CITY OF FAITH CHRISTIAN SCHOOL,BRONX,NY,3445-3453 WHITE PLAINS RD,
CITY OF LAKES WALDORF SCHOOL,MINNEAPOLIS,MN,2344 NICOLLET AVE 100,
CASWELL STATE PRESCHOOL,CERES,CA,2004 EVANS RD.,
CITY SCHOOL,AUSTIN,TX,1844 TERI RD,
CITY TREE CHRISTIAN SCHOOL,SAN DIEGO,CA,320 DATE ST,
CITYGATE SCHOOL OF ADVANCED LEARNING/PREPARATORY,MIAMI,FL,16400 W 15TH AVE,
CATALYST PREPARATORY ACADEMY,BRIGHAM CITY,UT,970 S 1025 W,
CATES ACADEMY,HOUSTON,TX,9920 W SAM HOUSTON PKWY S STE 410,
CLAIBORNE ACADEMY,HAYNESVILLE,LA,6741 HWY 79,
CLAIBORNE CHRISTIAN,WEST MONROE,LA,334 LAIRD ST,
CLAIBORNE COUNTY VOC COMPLEX,PORT GIBSON,MS,161 OLD HWY 18 #1,
CATHEDRAL,SAINT CLOUD,MN,312 N 7TH AVE,
CATHEDRAL ACADEMY,NORTH CHARLESTON,SC,3790 ASHLEY PHOSPHATE RD,
CATHEDRAL ACADEMY AT POMPEI,SYRACUSE,NY,923 N MCBRIDE ST,
CATHEDRAL BAPTIST SCHOOL,ROCKFORD,IL,5622 35TH ST,
CATHEDRAL CARMEL SCHOOL,LAFAYETTE,LA,848 SAINT JOHN ST,
CATHEDRAL CATHOLIC HIGH SCHOOL,SAN DIEGO,CA,5555 DEL MAR HEIGHTS RD,
CATHEDRAL CHAPEL SCHOOL,LOS ANGELES,CA,755 S COCHRAN AVE,
CATHEDRAL ELEMENTARY SCHOOL,CROOKSTON,MN,702 SUMMIT AVE,
CATHEDRAL HIGH SCHOOL,BOSTON,MA,74 UNION PARK ST,
CATHEDRAL HIGH SCHOOL,EL PASO,TX,1309 N STANTON ST,
CATHEDRAL HIGH SCHOOL,INDIANAPOLIS,IN,5225 E 56TH ST,
CATHEDRAL HIGH SCHOOL,NEW ULM,MN,600 N WASHINGTON ST,
CATHEDRAL HILL MONTESSORI SCHOOL,SAINT PAUL,MN,325 DAYTON AVE,
CATHEDRAL OAKS ELEMENTARY,SANTA BARBARA,CA,300 N. TURNPIKE RD.,
CATHEDRAL OF ANNUNCIATION SCHOOL,STOCKTON,CA,1110 N LINCOLN ST,
CLAIREMONT MESA CENTER,SAN DIEGO,CA,3890 MODOC ST.,
CATHEDRAL OF FAITH CHRISTIAN SCHOOL,CHESAPEAKE,VA,2020 PORTLOCK RD,
CATHEDRAL OF ST RAYMOND SCHOOL,JOLIET,IL,608 N RAYNOR AVE,
CATHEDRAL OF THE HOLY SPIRIT SCHOOL,BISMARCK,ND,508 RAYMOND ST,
CATHEDRAL OF THE PALMS CHRISTIAN SCHOOL,CORPUS CHRISTI,TX,3401 S ALAMEDA ST,
CATHEDRAL OF THE RISEN CHRIST SCHOOL,LINCOLN,NE,3245 S 37TH ST,
CATHEDRAL PARISH SCHOOL,ST AUGUSTINE,FL,259 SAINT GEORGE ST,
CATHEDRAL PREPARATORY SCHOOL,ERIE,PA,225 W 9TH ST,
CATHEDRAL PREPARATORY SCHOOL AND SEMINARY,ELMHURST,NY,5625 92ND ST,
CATHEDRAL SCHOOL,NATCHEZ,MS,701 N DR ML KING JR ST,
CATHEDRAL SCHOOL,PORTLAND,OR,110 NW 17TH AVE,
CATHEDRAL SCHOOL,RALEIGH,NC,204 HILLSBOROUGH ST,
