federal_offense,misdemeanor,total,detained_or_awaiting_trial,felony,snapshot_date,id,source_url,source_url1
0,29,166,124,13,2011-07-31,8947,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,30,79,33,16,2011-07-31,8948,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,6,90,83,1,2011-07-31,8949,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
81,57,435,268,29,2011-07-31,8950,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,27,255,209,19,2011-07-31,8952,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
2,20,76,54,0,2011-07-31,8953,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,30,113,71,12,2011-07-31,8954,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,35,97,62,0,2011-07-31,8956,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,8,46,32,5,2011-07-31,8957,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,6,21,12,3,2011-07-31,8959,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,16,116,82,18,2011-07-31,8960,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,89,259,137,33,2011-07-31,8961,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,17,64,39,8,2011-07-31,8962,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
3,32,147,104,8,2011-07-31,8963,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,14,28,7,7,2011-07-31,8964,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
7,13,79,35,24,2011-07-31,8965,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,119,311,178,13,2011-07-31,8966,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,57,206,113,36,2011-07-31,8967,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
10,4,94,66,14,2011-07-31,8968,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,4,36,25,7,2011-07-31,8969,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,39,162,81,42,2011-07-31,8970,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
29,0,89,49,11,2011-07-31,8972,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
49,140,437,230,18,2011-07-31,8974,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,12,65,53,0,2011-07-31,8975,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,106,341,153,82,2011-07-31,8976,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,29,120,32,59,2011-07-31,8978,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,14,95,66,15,2011-07-31,8979,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,24,130,97,9,2011-07-31,8980,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,43,204,93,68,2011-07-31,8981,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,21,113,50,41,2011-07-31,8982,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,4,117,84,29,2011-07-31,8983,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,52,192,125,15,2011-07-31,8984,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,12,114,61,41,2011-07-31,8985,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,0,25,14,11,2011-07-31,8986,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
4,3,65,57,1,2011-07-31,8987,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,16,121,86,19,2011-07-31,8988,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,35,230,183,12,2011-07-31,8990,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,12,125,107,5,2011-07-31,8991,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,0,103,0,103,2011-07-31,9049,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,13,137,113,11,2011-07-31,8996,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,11,55,41,3,2011-07-31,8998,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,44,119,61,14,2011-07-31,8999,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,13,132,119,0,2011-07-31,9003,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,18,94,67,9,2011-07-31,9004,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,40,116,63,13,2011-07-31,9005,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,81,336,224,31,2011-07-31,9006,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,53,243,180,10,2011-07-31,9001,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,1,89,87,1,2011-07-31,9002,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,9,79,59,11,2011-07-31,9007,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,27,159,127,5,2011-07-31,9008,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,8,20,9,3,2011-07-31,9048,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
52,10,151,66,23,2011-07-31,9011,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,29,156,117,10,2011-07-31,9012,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,3,38,35,0,2011-07-31,9013,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,18,164,124,22,2011-07-31,9015,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,89,243,146,8,2011-07-31,9016,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
7,5,115,94,9,2011-07-31,9017,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,61,196,132,3,2011-07-31,9018,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,82,376,244,50,2011-07-31,9019,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,195,766,521,50,2011-07-31,9020,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,192,192,0,0,2011-07-31,9021,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
9,8,129,93,19,2011-07-31,9022,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,2,125,106,17,2011-07-31,9023,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,63,461,330,68,2011-07-31,9024,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,10,119,86,23,2011-07-31,9028,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,7,22,14,1,2011-07-31,9029,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,151,704,534,19,2011-07-31,9030,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,174,623,375,74,2011-07-31,9031,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,37,196,145,14,2011-07-31,9032,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,3,37,33,1,2011-07-31,9033,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
3,0,71,61,7,2011-07-31,9035,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
3,13,32,16,0,2011-07-31,9036,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,143,288,115,30,2011-07-31,9037,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
65,146,565,331,23,2011-07-31,9038,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,30,93,52,11,2011-07-31,9889,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,16,76,57,3,2011-07-31,9039,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,67,217,136,14,2011-07-31,9040,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,124,325,189,11,2011-07-31,9041,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,85,298,194,19,2011-07-31,9042,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2011.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,51,350,279,20,2012-07-31,8946,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,27,133,93,13,2012-07-31,8947,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,21,73,41,11,2012-07-31,8948,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,19,93,53,21,2012-07-31,8949,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
109,83,578,321,65,2012-07-31,8950,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,15,201,159,27,2012-07-31,8952,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,20,57,32,5,2012-07-31,8953,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,40,111,66,4,2012-07-31,8954,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,23,93,70,0,2012-07-31,8956,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,10,49,36,3,2012-07-31,8957,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,5,23,16,2,2012-07-31,8959,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,29,154,102,23,2012-07-31,8960,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,70,281,184,27,2012-07-31,8961,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,11,64,50,3,2012-07-31,8962,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
2,53,232,167,10,2012-07-31,8963,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,6,28,8,14,2012-07-31,8964,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
2,25,104,56,21,2012-07-31,8965,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
4,106,362,233,19,2012-07-31,8966,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,28,196,127,41,2012-07-31,8967,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
14,4,124,99,7,2012-07-31,8968,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,18,65,38,9,2012-07-31,8969,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,24,141,72,45,2012-07-31,8970,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,39,147,92,16,2012-07-31,8972,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
49,118,430,250,13,2012-07-31,8974,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,11,49,38,0,2012-07-31,8975,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,112,337,143,81,2012-07-31,8976,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,8,102,19,75,2012-07-31,8978,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,6,125,104,15,2012-07-31,8979,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,20,123,97,5,2012-07-31,8980,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,53,261,206,2,2012-07-31,8981,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
2,18,133,65,48,2012-07-31,8982,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,6,146,87,53,2012-07-31,8983,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,19,162,122,21,2012-07-31,8984,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,19,112,51,42,2012-07-31,8985,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,7,42,6,29,2012-07-31,8986,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
4,12,54,38,0,2012-07-31,8987,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
7,22,141,104,8,2012-07-31,8988,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,38,295,229,28,2012-07-31,8990,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,11,133,112,9,2012-07-31,8991,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,0,101,0,101,2012-07-31,9049,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,5,145,130,10,2012-07-31,8996,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,12,57,40,5,2012-07-31,8998,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,33,116,67,16,2012-07-31,8999,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,30,144,114,0,2012-07-31,9003,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,11,110,87,12,2012-07-31,9004,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,47,164,101,16,2012-07-31,9005,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,76,356,261,19,2012-07-31,9006,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,44,299,241,14,2012-07-31,9001,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
5,3,87,79,0,2012-07-31,9002,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
11,7,64,46,0,2012-07-31,9007,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,36,200,154,10,2012-07-31,9008,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,2,14,10,2,2012-07-31,9048,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
52,10,159,87,10,2012-07-31,9011,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,34,140,87,19,2012-07-31,9012,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,5,46,41,0,2012-07-31,9013,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,18,151,123,10,2012-07-31,9015,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,82,265,172,11,2012-07-31,9016,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
3,7,147,128,9,2012-07-31,9017,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,55,188,127,6,2012-07-31,9018,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,56,392,325,11,2012-07-31,9019,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,239,929,648,42,2012-07-31,9020,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,164,164,0,0,2012-07-31,9021,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,8,162,148,6,2012-07-31,9022,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,8,110,87,15,2012-07-31,9023,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,67,517,402,48,2012-07-31,9024,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
1,10,120,95,14,2012-07-31,9028,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,1,20,18,1,2012-07-31,9029,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,104,671,540,27,2012-07-31,9030,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,191,722,422,109,2012-07-31,9031,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,13,131,110,8,2012-07-31,9032,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,1,41,37,3,2012-07-31,9033,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
2,8,81,70,1,2012-07-31,9035,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
2,13,33,12,6,2012-07-31,9036,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,95,287,168,24,2012-07-31,9037,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
65,153,666,413,35,2012-07-31,9038,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,19,89,59,11,2012-07-31,9889,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,22,93,66,5,2012-07-31,9039,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
10,49,191,95,37,2012-07-31,9040,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
0,102,373,261,10,2012-07-31,9041,https://www.tn.gov/content/dam/tn/correction/documents/JailJuly2012.pdf,https://www.tn.gov/correction/statistics-and-information/jail-summary-reports.html
