ID,STATE_CODE,STATE_NAME,CITY,COUNTY,LATITUDE,LONGITUDE
28121,WA,Washington,Startup,Snohomish,47.868056,-121.739167
28122,WA,Washington,Stehekin,Chelan,48.298034,-120.755185
28123,WA,Washington,Steilacoom,Pierce,47.170369,-122.588837
28124,WA,Washington,Steptoe,Whitman,47.006111,-117.355
28125,WA,Washington,Stevenson,Skamania,45.688173,-121.909346
28126,WA,Washington,Stratford,Grant,47.427222,-119.281944
28127,WA,Washington,Sultan,Snohomish,47.858942,-121.736869
28128,WA,Washington,Sumas,Whatcom,48.970763,-122.207425
28129,WA,Washington,Sumner,Pierce,47.203333,-122.239167
28130,WA,Washington,Sunnyside,Yakima,46.321273,-120.012631
28131,WA,Washington,Suquamish,Kitsap,47.734303,-122.557295
28132,WA,Washington,Tacoma,Pierce,47.2764,-122.7583
28133,WA,Washington,Taholah,"Grays Harbor",47.340711,-124.2827
28134,WA,Washington,Tahuya,Mason,47.435618,-122.921126
28135,WA,Washington,Tekoa,Whitman,47.227081,-117.081919
28136,WA,Washington,Tenino,Thurston,46.864119,-122.849269
28137,WA,Washington,Thornton,Whitman,47.12525,-117.386416
28138,WA,Washington,Thorp,Kittitas,47.017785,-120.678557
28139,WA,Washington,Tieton,Yakima,46.706331,-120.747275
28140,WA,Washington,Tokeland,Pacific,46.746874,-124.046008
28141,WA,Washington,Toledo,Lewis,46.439552,-122.826559
28142,WA,Washington,Tonasket,Okanogan,48.71944,-119.394252
28143,WA,Washington,Toppenish,Yakima,46.375123,-120.330534
28144,WA,Washington,Touchet,"Walla Walla",46.04851,-118.655411
28145,WA,Washington,Toutle,Cowlitz,46.295605,-122.647696
28146,WA,Washington,Tracyton,Kitsap,47.609167,-122.653889
28147,WA,Washington,"Trout Lake",Klickitat,45.982789,-121.516272
28148,WA,Washington,Tumtum,Stevens,47.898173,-117.698996
28149,WA,Washington,Tumwater,Thurston,46.9542,-123.025
28150,WA,Washington,Twisp,Okanogan,48.363231,-120.135035
28151,WA,Washington,Underwood,Skamania,45.740872,-121.597408
28152,WA,Washington,Union,Mason,47.351305,-123.034364
28153,WA,Washington,Uniontown,Whitman,46.525818,-117.090756
28154,WA,Washington,"University Place",Pierce,47.205395,-122.533562
28155,WA,Washington,Usk,"Pend Oreille",48.295969,-117.318947
28156,WA,Washington,Vader,Lewis,46.398505,-122.958493
28157,WA,Washington,Valley,Stevens,48.135114,-117.760967
28158,WA,Washington,Valleyford,Spokane,47.529176,-117.268601
28159,WA,Washington,Vancouver,Clark,45.64183,-122.68014
28160,WA,Washington,Vantage,Kittitas,46.996667,-120.546667
28161,WA,Washington,Vashon,King,47.425949,-122.464415
28162,WA,Washington,Vaughn,Pierce,47.330921,-122.773598
28163,WA,Washington,Veradale,Spokane,47.642103,-117.197706
28164,WA,Washington,Wahkiacus,Klickitat,45.815567,-121.148586
28165,WA,Washington,Waitsburg,"Walla Walla",46.269092,-118.144734
28166,WA,Washington,Waldron,"San Juan",48.687778,-123.035556
28167,WA,Washington,"Walla Walla","Walla Walla",46.061373,-118.331544
28168,WA,Washington,Wallula,"Walla Walla",46.085556,-118.904167
28169,WA,Washington,Wapato,Yakima,46.45066,-120.426484
28170,WA,Washington,Warden,Grant,46.97697,-119.053932
28171,WA,Washington,Washougal,Clark,45.595921,-122.310396
28172,WA,Washington,Washtucna,Adams,46.820912,-118.286203
28173,WA,Washington,Waterville,Douglas,47.62951,-119.988743
28174,WA,Washington,Wauconda,Okanogan,48.822449,-118.946947
28175,WA,Washington,Wauna,Pierce,47.379167,-122.641389
28176,WA,Washington,Waverly,Spokane,47.335393,-117.233108
28177,WA,Washington,Wellpinit,Stevens,47.86974,-117.985646
28178,WA,Washington,Wenatchee,Chelan,47.425269,-120.327345
28179,WA,Washington,"West Richland",Benton,46.304444,-119.360278
28180,WA,Washington,Westport,"Grays Harbor",46.883619,-124.106055
28181,WA,Washington,"White Salmon",Klickitat,45.755142,-121.479459
28182,WA,Washington,"White Swan",Yakima,46.371558,-120.745317
28183,WA,Washington,Wilbur,Lincoln,47.741012,-118.706271
28184,WA,Washington,Wilkeson,Pierce,47.105556,-122.044444
28185,WA,Washington,"Wilson Creek",Grant,47.423333,-119.119722
28186,WA,Washington,Winlock,Lewis,46.494014,-122.915806
28187,WA,Washington,Winthrop,Okanogan,48.475607,-120.180468
28188,WA,Washington,Wishram,Klickitat,45.6575,-120.965556
28189,WA,Washington,Woodinville,King,47.768384,-122.127087
28190,WA,Washington,Woodland,Cowlitz,45.921859,-122.71256
28191,WA,Washington,Yacolt,Clark,45.862247,-122.427545
28192,WA,Washington,Yakima,Yakima,46.606991,-120.477336
28193,WA,Washington,Yelm,Thurston,46.920589,-122.588049
28194,WA,Washington,Zillah,Yakima,46.415777,-120.266161
28195,WI,Wisconsin,Abbotsford,Clark,44.964057,-90.299438
28196,WI,Wisconsin,Abrams,Oconto,44.78693,-88.057101
28197,WI,Wisconsin,Adams,Adams,43.896688,-89.821869
28198,WI,Wisconsin,Adell,Sheboygan,43.615071,-88.025394
28199,WI,Wisconsin,Afton,Rock,42.603889,-89.071111
28200,WI,Wisconsin,Albany,Green,42.715535,-89.435695
28201,WI,Wisconsin,Algoma,Kewaunee,44.610051,-87.457792
28202,WI,Wisconsin,Allenton,Washington,43.468065,-88.353901
28203,WI,Wisconsin,Alma,Buffalo,44.429437,-91.807931
28204,WI,Wisconsin,"Alma Center",Jackson,44.445218,-90.935602
28205,WI,Wisconsin,Almena,Barron,45.419507,-92.002691
28206,WI,Wisconsin,Almond,Portage,44.289832,-89.358364
28207,WI,Wisconsin,Altoona,"Eau Claire",44.802142,-91.43825
28208,WI,Wisconsin,Amberg,Marinette,45.498878,-87.964256
28209,WI,Wisconsin,Amery,Polk,45.325238,-92.361527
28210,WI,Wisconsin,Amherst,Portage,44.423052,-89.303482
28211,WI,Wisconsin,"Amherst Junction",Portage,44.506458,-89.303754
28212,WI,Wisconsin,Aniwa,Marathon,45.01039,-89.268254
28213,WI,Wisconsin,Antigo,Langlade,45.131362,-89.141871
28214,WI,Wisconsin,Appleton,Outagamie,44.277325,-88.397649
28215,WI,Wisconsin,Arcadia,Trempealeau,44.253937,-91.480453
28216,WI,Wisconsin,Arena,Iowa,43.152111,-89.938614
28217,WI,Wisconsin,Argonne,Forest,45.658309,-88.888566
28218,WI,Wisconsin,Argyle,Lafayette,42.695532,-89.859834
28219,WI,Wisconsin,Arkansaw,Pepin,44.626659,-92.056646
28220,WI,Wisconsin,Arkdale,Adams,44.052886,-89.896215
28221,WI,Wisconsin,Arlington,Columbia,43.326868,-89.363082
28222,WI,Wisconsin,"Armstrong Creek",Forest,45.67261,-88.490847
28223,WI,Wisconsin,Arpin,Wood,44.54194,-90.037049
28224,WI,Wisconsin,Ashippun,Dodge,43.211944,-88.516111
28225,WI,Wisconsin,Ashland,Ashland,46.577948,-90.876712
28226,WI,Wisconsin,Athelstane,Marinette,45.422819,-88.175282
28227,WI,Wisconsin,Athens,Marathon,45.032037,-90.062612
28228,WI,Wisconsin,Auburndale,Wood,44.637836,-90.013577
28229,WI,Wisconsin,Augusta,"Eau Claire",44.694737,-91.123154
28230,WI,Wisconsin,Avalon,Rock,42.65979,-88.837142
28231,WI,Wisconsin,Avoca,Iowa,43.157137,-90.288859
28232,WI,Wisconsin,Babcock,Wood,44.303064,-90.098574
28233,WI,Wisconsin,Bagley,Grant,42.920734,-91.068502
28234,WI,Wisconsin,"Baileys Harbor",Door,45.056549,-87.167626
28235,WI,Wisconsin,Baldwin,"Saint Croix",44.9657,-92.365498
28236,WI,Wisconsin,"Balsam Lake",Polk,45.458845,-92.414954
28237,WI,Wisconsin,Bancroft,Portage,44.30648,-89.530438
28238,WI,Wisconsin,Bangor,"La Crosse",43.868697,-90.980888
28239,WI,Wisconsin,Baraboo,Sauk,43.482531,-89.746168
28240,WI,Wisconsin,Barneveld,Iowa,43.015797,-89.904229
28241,WI,Wisconsin,Barron,Barron,45.400535,-91.84996
28242,WI,Wisconsin,Barronett,Barron,45.618995,-92.019595
28243,WI,Wisconsin,Bassett,Kenosha,42.540556,-88.227778
28244,WI,Wisconsin,"Bay City",Pierce,44.6166,-92.446889
28245,WI,Wisconsin,Bayfield,Bayfield,46.835359,-90.821681
28246,WI,Wisconsin,"Bear Creek",Outagamie,44.5348,-88.740375
28247,WI,Wisconsin,"Beaver Dam",Dodge,43.461574,-88.840681
28248,WI,Wisconsin,Beetown,Grant,42.795,-90.885278
28249,WI,Wisconsin,Beldenville,Pierce,44.7721,-92.437202
28250,WI,Wisconsin,Belgium,Ozaukee,43.499465,-87.850908
28251,WI,Wisconsin,Belleville,Dane,42.866906,-89.53773
28252,WI,Wisconsin,Belmont,Lafayette,42.730784,-90.335881
28253,WI,Wisconsin,Beloit,Rock,42.522871,-89.039897
28254,WI,Wisconsin,"Benet Lake",Kenosha,42.498056,-88.081667
28255,WI,Wisconsin,Benoit,Bayfield,46.501944,-91.076667
28256,WI,Wisconsin,Benton,Lafayette,42.534901,-90.338045
28257,WI,Wisconsin,Berlin,"Green Lake",43.976936,-88.949009
28258,WI,Wisconsin,"Big Bend",Waukesha,42.888463,-88.212182
28259,WI,Wisconsin,"Big Falls",Waupaca,44.615556,-89.016111
28260,WI,Wisconsin,Birchwood,Washburn,45.640296,-91.577564
28261,WI,Wisconsin,Birnamwood,Shawano,44.926896,-89.212433
28262,WI,Wisconsin,"Black Creek",Outagamie,44.485595,-88.444776
28263,WI,Wisconsin,"Black Earth",Dane,43.132213,-89.738974
28264,WI,Wisconsin,"Black River Falls",Jackson,44.292101,-90.847952
28265,WI,Wisconsin,Blair,Trempealeau,44.296843,-91.223501
28266,WI,Wisconsin,Blanchardville,Lafayette,42.806186,-89.855511
28267,WI,Wisconsin,Blenker,Wood,44.613333,-89.915
28268,WI,Wisconsin,Bloomer,Chippewa,45.102477,-91.489974
28269,WI,Wisconsin,Bloomington,Grant,42.872598,-90.909905
28270,WI,Wisconsin,"Blue Mounds",Dane,43.004964,-89.834455
28271,WI,Wisconsin,"Blue River",Grant,43.236567,-90.587312
28272,WI,Wisconsin,Bonduel,Shawano,44.73794,-88.439026
28273,WI,Wisconsin,Boscobel,Grant,43.139327,-90.706101
28274,WI,Wisconsin,"Boulder Junction",Vilas,46.111183,-89.632454
28275,WI,Wisconsin,Bowler,Shawano,44.933667,-88.976071
28276,WI,Wisconsin,Boyceville,Dunn,45.064238,-92.024803
28277,WI,Wisconsin,Boyd,Chippewa,44.943737,-91.029355
28278,WI,Wisconsin,Brandon,"Fond Du Lac",43.72579,-88.784099
28279,WI,Wisconsin,Brantwood,Price,45.551413,-90.115952
28280,WI,Wisconsin,Briggsville,Marquette,43.675865,-89.580259
28281,WI,Wisconsin,Brill,Barron,45.602778,-91.671944
28282,WI,Wisconsin,Brillion,Calumet,44.17792,-88.083337
28283,WI,Wisconsin,Bristol,Kenosha,42.532525,-88.047779
28284,WI,Wisconsin,Brodhead,Green,42.611074,-89.371409
28285,WI,Wisconsin,Brokaw,Marathon,45.027222,-89.653056
28286,WI,Wisconsin,Brookfield,Waukesha,43.062173,-88.098
28287,WI,Wisconsin,Brooklyn,Green,42.842327,-89.381814
28288,WI,Wisconsin,Brownsville,Dodge,43.610934,-88.509729
28289,WI,Wisconsin,Browntown,Green,42.557872,-89.78158
28290,WI,Wisconsin,Bruce,Rusk,45.447923,-91.290622
28291,WI,Wisconsin,Brule,Douglas,46.576318,-91.553862
28292,WI,Wisconsin,Brussels,Door,44.747558,-87.62252
28293,WI,Wisconsin,Bryant,Langlade,45.202962,-88.998325
28294,WI,Wisconsin,Burlington,Racine,42.666034,-88.274886
28295,WI,Wisconsin,Burnett,Dodge,43.511609,-88.717606
28296,WI,Wisconsin,Butler,Waukesha,43.105405,-88.071043
28297,WI,Wisconsin,"Butte Des Morts",Winnebago,44.099444,-88.653889
28298,WI,Wisconsin,Butternut,Ashland,46.018358,-90.482114
28299,WI,Wisconsin,Cable,Bayfield,46.217155,-91.224438
28300,WI,Wisconsin,Cadott,Chippewa,44.963014,-91.169884
28301,WI,Wisconsin,Caledonia,Racine,42.829473,-87.92278
28302,WI,Wisconsin,Cambria,Columbia,43.57239,-89.115614
28303,WI,Wisconsin,Cambridge,Dane,42.99176,-89.020901
28304,WI,Wisconsin,Cameron,Barron,45.403836,-91.730992
28305,WI,Wisconsin,"Camp Douglas",Juneau,43.936705,-90.268861
28306,WI,Wisconsin,"Camp Lake",Kenosha,42.534722,-88.143611
28307,WI,Wisconsin,Campbellsport,"Fond Du Lac",43.604183,-88.272855
28308,WI,Wisconsin,Caroline,Shawano,44.727574,-88.888749
28309,WI,Wisconsin,Cascade,Sheboygan,43.659106,-88.094658
28310,WI,Wisconsin,Casco,Kewaunee,44.58328,-87.623122
28311,WI,Wisconsin,Cashton,Monroe,43.745649,-90.761197
28312,WI,Wisconsin,Cassville,Grant,42.728791,-90.960751
28313,WI,Wisconsin,Cataract,Monroe,44.087778,-90.842222
28314,WI,Wisconsin,Catawba,Price,45.508123,-90.514564
28315,WI,Wisconsin,Cazenovia,Richland,43.498715,-90.279572
28316,WI,Wisconsin,Cecil,Shawano,44.811027,-88.418253
28317,WI,Wisconsin,"Cedar Grove",Sheboygan,43.575076,-87.840108
28318,WI,Wisconsin,Cedarburg,Ozaukee,43.303413,-88.002867
28319,WI,Wisconsin,Centuria,Polk,45.448369,-92.547741
28320,WI,Wisconsin,Chaseburg,Vernon,43.679372,-91.079934
28321,WI,Wisconsin,Chetek,Barron,45.317046,-91.654154
28322,WI,Wisconsin,Chili,Clark,44.630135,-90.359952
28323,WI,Wisconsin,Chilton,Calumet,44.024242,-88.182689
28324,WI,Wisconsin,"Chippewa Falls",Chippewa,44.932202,-91.384376
28325,WI,Wisconsin,"Clam Lake",Ashland,46.245675,-90.884107
28326,WI,Wisconsin,Clayton,Polk,45.306297,-92.139462
28327,WI,Wisconsin,"Clear Lake",Polk,45.236481,-92.27488
28328,WI,Wisconsin,Cleveland,Manitowoc,43.921732,-87.767314
28329,WI,Wisconsin,Clinton,Rock,42.553481,-88.870477
28330,WI,Wisconsin,Clintonville,Waupaca,44.636442,-88.742999
28331,WI,Wisconsin,Clyman,Dodge,43.311389,-88.72
28332,WI,Wisconsin,Cobb,Iowa,42.966009,-90.332408
28333,WI,Wisconsin,Cochrane,Buffalo,44.251591,-91.858677
28334,WI,Wisconsin,Colby,Clark,44.911651,-90.314432
28335,WI,Wisconsin,Coleman,Marinette,45.072157,-88.058667
28336,WI,Wisconsin,Colfax,Dunn,44.999326,-91.735737
28337,WI,Wisconsin,Colgate,Washington,43.199767,-88.240614
28338,WI,Wisconsin,Collins,Manitowoc,44.085556,-87.982778
28339,WI,Wisconsin,Coloma,Waushara,44.027462,-89.494332
28340,WI,Wisconsin,Columbus,Columbia,43.331494,-89.027089
28341,WI,Wisconsin,"Combined Locks",Outagamie,44.266581,-88.313271
28342,WI,Wisconsin,Comstock,Barron,45.491114,-92.085961
28343,WI,Wisconsin,Conover,Vilas,46.043968,-89.238919
28344,WI,Wisconsin,Conrath,Rusk,45.353281,-91.062132
28345,WI,Wisconsin,"Coon Valley",Vernon,43.721783,-91.014338
28346,WI,Wisconsin,Cornell,Chippewa,45.16191,-91.173252
28347,WI,Wisconsin,Cornucopia,Bayfield,46.837171,-91.097421
28348,WI,Wisconsin,"Cottage Grove",Dane,43.078405,-89.201692
28349,WI,Wisconsin,Couderay,Sawyer,45.809664,-91.327825
28350,WI,Wisconsin,Crandon,Forest,45.541553,-88.911619
28351,WI,Wisconsin,Crivitz,Marinette,45.254053,-88.061265
28352,WI,Wisconsin,"Cross Plains",Dane,43.113214,-89.639665
28353,WI,Wisconsin,"Cuba City",Grant,42.599073,-90.474907
28354,WI,Wisconsin,Cudahy,Milwaukee,42.948976,-87.861983
28355,WI,Wisconsin,Cumberland,Barron,45.5403,-92.029709
28356,WI,Wisconsin,Curtiss,Clark,44.960186,-90.459223
28357,WI,Wisconsin,Cushing,Polk,45.560359,-92.624136
28358,WI,Wisconsin,Custer,Portage,44.56622,-89.415275
28359,WI,Wisconsin,Dale,Outagamie,44.273056,-88.678333
28360,WI,Wisconsin,Dallas,Barron,45.254883,-91.836844
28361,WI,Wisconsin,Dalton,"Green Lake",43.67178,-89.191768
28362,WI,Wisconsin,Danbury,Burnett,46.029681,-92.265995
28363,WI,Wisconsin,Dane,Dane,43.242414,-89.51174
28364,WI,Wisconsin,Darien,Walworth,42.6435,-88.714217
28365,WI,Wisconsin,Darlington,Lafayette,42.687816,-90.110648
28366,WI,Wisconsin,"De Forest",Dane,43.235748,-89.329652
28367,WI,Wisconsin,"De Pere",Brown,44.438779,-88.080613
28368,WI,Wisconsin,"De Soto",Vernon,43.494707,-91.193015
28369,WI,Wisconsin,"Deer Park","Saint Croix",45.169046,-92.358464
28370,WI,Wisconsin,Deerbrook,Langlade,45.236791,-89.187257
28371,WI,Wisconsin,Deerfield,Dane,43.057106,-89.086199
28372,WI,Wisconsin,Delafield,Waukesha,43.050019,-88.397248
28373,WI,Wisconsin,Delavan,Walworth,42.622715,-88.627717
28374,WI,Wisconsin,Dellwood,Adams,43.970556,-89.816667
28375,WI,Wisconsin,Denmark,Brown,44.359392,-87.827036
28376,WI,Wisconsin,Dickeyville,Grant,42.627222,-90.591944
28377,WI,Wisconsin,Dodge,Trempealeau,44.12886,-91.524341
28378,WI,Wisconsin,Dodgeville,Iowa,42.969779,-90.140433
28379,WI,Wisconsin,Dorchester,Clark,45.004192,-90.359648
28380,WI,Wisconsin,Dousman,Waukesha,42.98506,-88.456754
28381,WI,Wisconsin,Downing,Dunn,45.103032,-92.113384
28382,WI,Wisconsin,Downsville,Dunn,44.774722,-91.931944
28383,WI,Wisconsin,Doylestown,Columbia,43.427778,-89.15
28384,WI,Wisconsin,Dresser,Polk,45.354585,-92.5623
28385,WI,Wisconsin,Drummond,Bayfield,46.311896,-91.285569
28386,WI,Wisconsin,Dunbar,Marinette,45.600944,-88.106669
28387,WI,Wisconsin,Durand,Pepin,44.630042,-91.929476
28388,WI,Wisconsin,Eagle,Waukesha,42.880942,-88.46742
28389,WI,Wisconsin,"Eagle River",Vilas,45.916084,-89.253058
28390,WI,Wisconsin,"East Ellsworth",Pierce,44.734167,-92.467778
28391,WI,Wisconsin,"East Troy",Walworth,42.803531,-88.409215
28392,WI,Wisconsin,Eastman,Crawford,43.19592,-91.01927
28393,WI,Wisconsin,"Eau Claire","Eau Claire",44.783972,-91.487686
28394,WI,Wisconsin,"Eau Galle",Dunn,44.721433,-92.040816
28395,WI,Wisconsin,Eden,"Fond Du Lac",43.695878,-88.326607
28396,WI,Wisconsin,Edgar,Marathon,44.903831,-89.998029
28397,WI,Wisconsin,Edgerton,Rock,42.838605,-89.064157
28398,WI,Wisconsin,Edgewater,Sawyer,45.742222,-91.475
28399,WI,Wisconsin,Edmund,Iowa,42.9675,-90.264444
28400,WI,Wisconsin,"Egg Harbor",Door,45.010039,-87.280521
28401,WI,Wisconsin,Eland,Marathon,44.830888,-89.246117
28402,WI,Wisconsin,Elcho,Langlade,45.440906,-89.15157
28403,WI,Wisconsin,Elderon,Marathon,44.783889,-89.244722
28404,WI,Wisconsin,Eldorado,"Fond Du Lac",43.841471,-88.638827
28405,WI,Wisconsin,Eleva,Trempealeau,44.598493,-91.48037
28406,WI,Wisconsin,"Elk Mound",Dunn,44.866973,-91.675229
28407,WI,Wisconsin,"Elkhart Lake",Sheboygan,43.843553,-87.97667
28408,WI,Wisconsin,Elkhorn,Walworth,42.700928,-88.546209
28409,WI,Wisconsin,"Ellison Bay",Door,45.257206,-87.051209
28410,WI,Wisconsin,Ellsworth,Pierce,44.730191,-92.489038
28411,WI,Wisconsin,"Elm Grove",Waukesha,43.047943,-88.085374
28412,WI,Wisconsin,Elmwood,Pierce,44.756088,-92.202195
28413,WI,Wisconsin,Elroy,Juneau,43.751616,-90.288857
28414,WI,Wisconsin,Elton,Langlade,45.156216,-88.883743
28415,WI,Wisconsin,Embarrass,Waupaca,44.665556,-88.707222
28416,WI,Wisconsin,Endeavor,Marquette,43.696305,-89.461699
28417,WI,Wisconsin,Ephraim,Door,45.156389,-87.168056
28418,WI,Wisconsin,Ettrick,Trempealeau,44.172428,-91.263546
28419,WI,Wisconsin,Eureka,Winnebago,44.004444,-88.841667
28420,WI,Wisconsin,Evansville,Rock,42.773216,-89.287712
28421,WI,Wisconsin,Exeland,Sawyer,45.675298,-91.223819
28422,WI,Wisconsin,Fairchild,"Eau Claire",44.596253,-90.990568
28423,WI,Wisconsin,Fairwater,"Fond Du Lac",43.743889,-88.866944
28424,WI,Wisconsin,"Fall Creek","Eau Claire",44.768385,-91.285631
28425,WI,Wisconsin,"Fall River",Columbia,43.400838,-89.062513
28426,WI,Wisconsin,Fence,Florence,45.759652,-88.364873
28427,WI,Wisconsin,Fennimore,Grant,42.988558,-90.655009
28428,WI,Wisconsin,Ferryville,Crawford,43.395857,-91.044578
28429,WI,Wisconsin,Fifield,Price,45.862148,-90.4246
28430,WI,Wisconsin,"Fish Creek",Door,45.11554,-87.206432
28431,WI,Wisconsin,Florence,Florence,45.902724,-88.228921
28432,WI,Wisconsin,"Fond Du Lac","Fond Du Lac",43.770446,-88.429149
28433,WI,Wisconsin,Fontana,Walworth,42.542928,-88.568424
28434,WI,Wisconsin,Footville,Rock,42.670833,-89.208889
28435,WI,Wisconsin,"Forest Junction",Calumet,44.20613,-88.151716
28436,WI,Wisconsin,Forestville,Door,44.696863,-87.492832
28437,WI,Wisconsin,"Fort Atkinson",Jefferson,42.922902,-88.846689
28438,WI,Wisconsin,"Fountain City",Buffalo,44.136436,-91.677861
28439,WI,Wisconsin,"Fox Lake",Dodge,43.581507,-88.904081
28440,WI,Wisconsin,Foxboro,Douglas,46.487511,-92.149254
28441,WI,Wisconsin,"Francis Creek",Manitowoc,44.199964,-87.720007
28442,WI,Wisconsin,Franklin,Milwaukee,42.901728,-88.008582
28443,WI,Wisconsin,Franksville,Racine,42.785892,-87.987273
28444,WI,Wisconsin,Frederic,Polk,45.665314,-92.426482
28445,WI,Wisconsin,Fredonia,Ozaukee,43.484319,-87.982243
28446,WI,Wisconsin,Freedom,Outagamie,44.386389,-88.288611
28447,WI,Wisconsin,Fremont,Waupaca,44.237884,-88.844852
28448,WI,Wisconsin,Friendship,Adams,43.989629,-89.814875
28449,WI,Wisconsin,Friesland,Columbia,43.588611,-89.067222
28450,WI,Wisconsin,Galesville,Trempealeau,44.088848,-91.358789
28451,WI,Wisconsin,Galloway,Marathon,44.827222,-89.169444
28452,WI,Wisconsin,"Gays Mills",Crawford,43.293639,-90.867636
28453,WI,Wisconsin,"Genesee Depot",Waukesha,42.966667,-88.371111
28454,WI,Wisconsin,Genoa,Vernon,43.605134,-91.134999
28455,WI,Wisconsin,"Genoa City",Walworth,42.532276,-88.348456
28456,WI,Wisconsin,Germantown,Washington,43.218871,-88.116508
28457,WI,Wisconsin,Gile,Iron,46.428333,-90.225
28458,WI,Wisconsin,Gillett,Oconto,44.901753,-88.324221
28459,WI,Wisconsin,Gilman,Taylor,45.18906,-90.825672
28460,WI,Wisconsin,Gilmanton,Buffalo,44.470833,-91.675833
28461,WI,Wisconsin,Gleason,Lincoln,45.338428,-89.475264
28462,WI,Wisconsin,"Glen Flora",Rusk,45.488807,-90.855183
28463,WI,Wisconsin,"Glen Haven",Grant,42.820372,-91.000451
28464,WI,Wisconsin,Glenbeulah,Sheboygan,43.766611,-88.104886
28465,WI,Wisconsin,"Glenwood City","Saint Croix",45.062339,-92.181588
28466,WI,Wisconsin,Glidden,Ashland,46.133668,-90.588856
28467,WI,Wisconsin,Goodman,Marinette,45.646895,-88.362901
28468,WI,Wisconsin,Gordon,Douglas,46.233603,-91.803301
28469,WI,Wisconsin,Gotham,Richland,43.223333,-90.291389
28470,WI,Wisconsin,Grafton,Ozaukee,43.323146,-87.952087
28471,WI,Wisconsin,"Grand Marsh",Adams,43.856789,-89.655663
28472,WI,Wisconsin,"Grand View",Bayfield,46.357682,-91.107465
28473,WI,Wisconsin,Granton,Clark,44.560558,-90.448383
28474,WI,Wisconsin,Grantsburg,Burnett,45.761312,-92.662685
28475,WI,Wisconsin,Gratiot,Lafayette,42.575852,-90.024344
28476,WI,Wisconsin,"Green Bay",Brown,44.485313,-88.016868
28477,WI,Wisconsin,"Green Lake","Green Lake",43.844383,-88.96847
28478,WI,Wisconsin,"Green Valley",Shawano,44.795556,-88.270278
28479,WI,Wisconsin,Greenbush,Sheboygan,43.776667,-88.083889
28480,WI,Wisconsin,Greendale,Milwaukee,42.937293,-87.994277
28481,WI,Wisconsin,Greenleaf,Brown,44.29373,-88.027519
28482,WI,Wisconsin,Greenville,Outagamie,44.299747,-88.569579
28483,WI,Wisconsin,Greenwood,Clark,44.740373,-90.622913
28484,WI,Wisconsin,Gresham,Shawano,44.852963,-88.78873
28485,WI,Wisconsin,"Hager City",Pierce,44.626969,-92.550146
28486,WI,Wisconsin,"Hales Corners",Milwaukee,42.941034,-88.0503
28487,WI,Wisconsin,Hammond,"Saint Croix",44.967004,-92.447215
28488,WI,Wisconsin,Hancock,Waushara,44.129743,-89.534448
28489,WI,Wisconsin,Hannibal,Taylor,45.2525,-90.788889
28490,WI,Wisconsin,Hanover,Rock,42.638611,-89.161944
28491,WI,Wisconsin,Harshaw,Oneida,45.676244,-89.650346
28492,WI,Wisconsin,Hartford,Washington,43.315749,-88.370727
28493,WI,Wisconsin,Hartland,Waukesha,43.117153,-88.344572
28494,WI,Wisconsin,Hatley,Marathon,44.825638,-89.377728
28495,WI,Wisconsin,Haugen,Barron,45.608889,-91.774722
28496,WI,Wisconsin,Hawkins,Rusk,45.524129,-90.711373
28497,WI,Wisconsin,Hawthorne,Douglas,46.503056,-91.860556
28498,WI,Wisconsin,Hayward,Sawyer,46.001404,-91.397659
28499,WI,Wisconsin,"Hazel Green",Grant,42.535913,-90.511782
28500,WI,Wisconsin,Hazelhurst,Oneida,45.77446,-89.747836
28501,WI,Wisconsin,"Heafford Junction",Lincoln,45.547222,-89.715278
28502,WI,Wisconsin,Helenville,Jefferson,43.01007,-88.726887
28503,WI,Wisconsin,Herbster,Bayfield,46.82128,-91.233193
28504,WI,Wisconsin,Hertel,Burnett,45.807561,-92.140419
28505,WI,Wisconsin,Hewitt,Wood,44.643651,-90.103054
28506,WI,Wisconsin,"High Bridge",Ashland,46.379613,-90.73826
28507,WI,Wisconsin,Highland,Iowa,43.052368,-90.36501
28508,WI,Wisconsin,Hilbert,Calumet,44.127129,-88.206961
28509,WI,Wisconsin,Hillpoint,Sauk,43.395129,-90.158792
28510,WI,Wisconsin,Hillsboro,Vernon,43.635009,-90.370595
28511,WI,Wisconsin,Hingham,Sheboygan,43.638889,-87.914167
28512,WI,Wisconsin,Hixton,Jackson,44.397778,-91.039086
28513,WI,Wisconsin,Holcombe,Chippewa,45.251263,-91.132955
28514,WI,Wisconsin,Hollandale,Iowa,42.877321,-89.912973
28515,WI,Wisconsin,Holmen,"La Crosse",43.976125,-91.2497
28516,WI,Wisconsin,"Honey Creek",Walworth,42.748333,-88.307778
28517,WI,Wisconsin,Horicon,Dodge,43.446859,-88.631049
28518,WI,Wisconsin,Hortonville,Outagamie,44.327306,-88.62813
28519,WI,Wisconsin,Houlton,"Saint Croix",45.070123,-92.760803
28520,WI,Wisconsin,Hubertus,Washington,43.234269,-88.231147
28521,WI,Wisconsin,Hudson,"Saint Croix",44.984187,-92.727062
28522,WI,Wisconsin,Humbird,Clark,44.536676,-90.888257
28523,WI,Wisconsin,Hurley,Iron,46.44482,-90.1975
28524,WI,Wisconsin,Hustisford,Dodge,43.345,-88.601667
28525,WI,Wisconsin,Hustler,Juneau,43.9225,-90.271389
