property_id,sale_date,sale_price,book,page,physical_address,property_type,county,state,source_url
964129683300,2005-01-14 00:00:00,0,953,720,0.0 GOLDEN HORSESHOE LN,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964210628200,2005-01-14 00:00:00,0,953,720,0.0 BRITTON CT,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
961183020600,2005-09-02 00:00:00,4,990,382,751.0 DYCUS RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964566367000,2005-09-08 00:00:00,1,990,950,5715.0 CLYDE RHYNE DR,INDUSTRY,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965128195000,2005-10-07 00:00:00,0,995,752,2619.0 LEMON SPRINGS DR,COMM BLDG,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
968351369600,2005-08-25 00:00:00,2,988,297,0.0 COPELAND RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962321820000,2005-08-24 00:00:00,5,988,165,0.0 FOGGY BOTTOM,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
966222989300,2005-10-07 00:00:00,0,995,770,1220.0 BROADWAY RD,CHURCH,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
953802001800,2005-10-20 00:00:00,7,997,691,6701.0 JEFFERSON DAVIS HWY,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
952984556700,2005-04-18 00:00:00,2,967,634,0.0 EAKES RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
952994175900,2005-04-18 00:00:00,2,967,634,0.0 MORNING DOVE DR,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
952994167100,2005-10-06 00:00:00,4,995,596,380.0 EAKES RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964257533500,2005-09-02 00:00:00,0,990,217,0.0 VANCE ST,COMM BLDG,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
960168285500,2005-07-13 00:00:00,9,981,362,2277.0 PLANK RD,CHURCH,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
960542261100,2005-09-27 00:00:00,1,993,965,0.0 PLANK RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
960542967900,2005-09-27 00:00:00,1,993,965,0.0 PLANK RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
960571254800,2005-09-27 00:00:00,1,993,965,0.0 PLANK RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
960561046000,2005-09-27 00:00:00,1,993,965,0.0 PLANK RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
960561318400,2005-09-27 00:00:00,1,993,956,0.0 PLANK RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
960560790000,2005-09-27 00:00:00,1,993,950,0.0 PLANK RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963300553100,2005-02-07 00:00:00,0,957,084,2531.0 VICTORY DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
968612598400,2005-12-13 00:00:00,0,1005,866,0.0 LOWER RIVER RD,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964488831400,2005-11-18 00:00:00,0,1002,677,510.0 AMOS BRIDGES RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965155577700,2005-03-17 00:00:00,2,963,054,0.0 CEMETERY RD,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965155675300,2005-11-15 00:00:00,0,1001,996,0.0 CEMETERY RD,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
955927007700,2005-11-10 00:00:00,2,1001,409,2201.0 SHERIFF WATSON RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964111308700,2005-11-10 00:00:00,0,1001,657,590.0 HICKORY HOUSE RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
968250515900,2005-11-02 00:00:00,2,1000,248,0.0 MCLEOD AVE,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965240112800,2005-11-02 00:00:00,6,1000,257,319.0 RALEIGH ST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964182577200,2005-12-07 00:00:00,2,1004,972,0.0 MINTER SCHOOL RD,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963441510000,2005-10-27 00:00:00,2,999,237,611.0 NIXON DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963441411000,2005-07-29 00:00:00,2,984,479,615.0 NIXON DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963441312100,2005-09-07 00:00:00,2,990,863,619.0 NIXON DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963441214100,2005-10-27 00:00:00,2,999,237,623.0 NIXON DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954906745800,2005-11-22 00:00:00,1,1003,119,1473.0 GREENWOOD RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
968266754300,2005-12-02 00:00:00,2,1004,550,700.0 BUCKHORN RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
968276072200,2005-12-02 00:00:00,0,1004,548,720.0 BUCKHORN RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
952999310200,2005-04-21 00:00:00,0,968,285,7909.0 BOB WHITE LN,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
961525856500,2005-10-14 00:00:00,2,996,808,0.0 PLANK RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
960157737700,2005-11-08 00:00:00,1,1001,152,0.0 PLANK RD,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
960158808800,2005-11-15 00:00:00,1,1001,977,0.0 PLANK RD,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962487963600,2005-10-27 00:00:00,2,998,941,0.0 VALLEY RD,VACANT LD,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
953809507500,2005-12-01 00:00:00,1,1004,314,0.0 OAKLEAF RD,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
960259158900,2005-07-07 00:00:00,0,980,574,1197.0 PLANK RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
968109636000,2005-07-22 00:00:00,2,983,04,123.0 MANASSAS DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
968119000100,2005-03-10 00:00:00,1,961,856,98.0 MANASSAS DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
968117656600,2005-04-01 00:00:00,1,965,445,710.0 SWANNS STATION RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965252582700,2005-03-30 00:00:00,1,964,944,2211.0 DALRYMPLE ST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964445731700,2005-03-23 00:00:00,0,963,913,3007.0 BEECHTREE RD,COMM BLDG,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962333239500,2005-04-05 00:00:00,8,965,945,314.0 COUNTRY ESTATES DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965614974200,2005-06-09 00:00:00,8,975,759,2557.0 DEEP RIVER RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965615713700,2005-04-05 00:00:00,1,965,978,0.0 DEEP RIVER RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954783376000,2005-07-15 00:00:00,2,981,835,6004.0 EDWARDS RD,SW MH(S),Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964295908300,2005-04-18 00:00:00,0,967,795,1110.0 WOODLAND AVE,COMM BLDG,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965243388100,2005-04-15 00:00:00,2,967,398,1914.0 HORNER BLVD,COMM BLDG,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963441558400,2005-03-01 00:00:00,1,960,272,613.0 GLENWOOD DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963441456400,2005-12-09 00:00:00,1,1005,443,617.0 GLENWOOD DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
961221053100,2005-11-01 00:00:00,2,1000,81,4284.0 STEEL BRIDGE RD,SW MH(S),Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
961211950900,2005-11-01 00:00:00,2,1000,81,4298.0 STEEL BRIDGE RD,SW MH(S),Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
961212800500,2005-11-01 00:00:00,2,1000,81,4258.0 STEEL BRIDGE RD,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
961212922800,2005-11-01 00:00:00,2,1000,81,4254.0 STEEL BRIDGE RD,VACANT LND,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
961222117300,2005-11-01 00:00:00,2,1000,81,4250.0 STEEL BRIDGE RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
961211774700,2005-11-01 00:00:00,2,1000,81,4332.0 STEEL BRIDGE RD,SW MH(S),Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
969355345100,2005-02-11 00:00:00,0,957,821,0.0 BUCKHORN RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
966075711200,2005-08-16 00:00:00,6,931,077,0.0 GREENSIDE LN,PROP ASSOC,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
969388311100,2005-05-20 00:00:00,0,972,871,0.0 HOWARD FARM LN,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
969388717400,2005-05-20 00:00:00,0,972,867,0.0 BUCKHORN RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
966622900600,2005-06-20 00:00:00,0,977,395,2702.0 FARRELL RD,COMM BLDG,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
955974738700,2005-04-22 00:00:00,1,968,515,0.0 JOHN GARNER RD,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
969238077900,2005-07-22 00:00:00,0,983,86,1115.0 THOMAS KELLY RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
969238159400,2005-01-28 00:00:00,1,955,810,1091.0 THOMAS KELLY RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
969228787400,2005-06-10 00:00:00,0,976,058,1111.0 THOMAS KELLY RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964480086900,2005-10-13 00:00:00,1,996,582,628.0 FAIRWAY DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
951958865400,2005-06-03 00:00:00,0,975,169,3987.0 CHRIS COLE RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
966767104300,2005-07-22 00:00:00,5,983,145,6428.0 DEEP RIVER RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
969500844900,2005-07-15 00:00:00,0,981,824,6786.0 AVENTS FERRY RD,SW MH(S),Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
969409587300,2005-07-15 00:00:00,0,981,822,0.0 AVENTS FERRY RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967242373400,2005-11-09 00:00:00,0,1001,231,0.0 BROADWAY RD,OBY(S),Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967243376900,2005-07-18 00:00:00,0,982,245,107.0 OFFSET FARM RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
969214836000,2005-07-25 00:00:00,0,983,404,6718.0 BRADLEY RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964212654900,2006-12-29 00:00:00,3,1065,70,1421.0 CARTHAGE ST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965147831700,2006-12-29 00:00:00,1,1065,36,149.0 WILLOWRIDGE DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967134078500,2006-12-29 00:00:00,1,1065,326,0.0 PEPPERMILL RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967133183400,2006-12-29 00:00:00,1,1065,326,0.0 PEPPERMILL RD,VACANT LND,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
966380851000,2006-12-29 00:00:00,1,1065,300,1919.0 PUMPING STATION RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962047798300,2006-12-29 00:00:00,1,1065,284,63.0 WILMOUTH RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
966238067800,2006-12-29 00:00:00,0,1065,277,0.0 O'QUINN RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
956933304300,2006-12-29 00:00:00,3,1065,259,3781.0 SWANNS STATION RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
966090220400,2006-12-29 00:00:00,1,1065,231,841.0 EAGLES NEST DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
953830519900,2006-12-29 00:00:00,0,1065,228,792.0 SELLARS RD,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964034038100,2006-12-29 00:00:00,4,1065,223,104.0 MARINA RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963380640600,2006-12-29 00:00:00,1,1065,200,1205.0 LEMMOND DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
952817746400,2006-12-29 00:00:00,0,1065,180,980.0 HANCOCK RD,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964381908900,2006-12-29 00:00:00,6,1065,161,308.0 MIDLAND AVE,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
966745154200,2006-12-29 00:00:00,2,1065,16,461.0 BUCKROE DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967264210000,2006-12-29 00:00:00,0,1065,159,2536.0 BROADWAY RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964292792000,2006-12-29 00:00:00,9,1065,127,809.0 W MCINTOSH ST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964132002200,2006-12-29 00:00:00,1,1065,113,0.0 PARKWOOD DR,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963441185100,2006-12-29 00:00:00,0,1064,847,624.0 GLENWOOD DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965089065300,2006-12-29 00:00:00,8,1064,827,1312.0 CEDARHURST DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965220033100,2006-12-28 00:00:00,3,1064,799,2324.0 DEWITT ST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965210946700,2006-12-28 00:00:00,2,1064,796,0.0 W HUMBER ST,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965220121400,2006-12-28 00:00:00,3,1064,786,2328.0 DEWITT ST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965210939800,2006-12-28 00:00:00,3,1064,776,2320.0 DEWITT ST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965220145400,2006-12-28 00:00:00,3,1064,766,2321.0 DEWITT ST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965220232300,2006-12-28 00:00:00,3,1064,756,2327.0 DEWITT ST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964665879300,2006-12-28 00:00:00,7,1064,741,0.0 HAWKINS AVE,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965636534200,2006-12-28 00:00:00,7,1064,741,0.0 DEEP RIVER RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965626468300,2006-12-28 00:00:00,7,1064,741,0.0 DEEP RIVER RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964683355000,2006-12-28 00:00:00,7,1064,741,0.0 JONES CHAPEL RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954868276800,2006-12-28 00:00:00,3,1064,725,0.0 NICHOLWOOD DR,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954868360200,2006-12-28 00:00:00,3,1064,725,0.0 NICHOLWOOD DR,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954868409700,2006-12-28 00:00:00,3,1064,725,0.0 NICHOLWOOD DR,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954857477100,2006-12-28 00:00:00,3,1064,725,0.0 SANDOLLAR CT,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954857670500,2006-12-28 00:00:00,3,1064,725,0.0 SANDOLLAR CT,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954857772900,2006-12-28 00:00:00,3,1064,725,0.0 SANDOLLAR CT,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954857882400,2006-12-28 00:00:00,3,1064,725,0.0 SANDOLLAR CT,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954857991000,2006-12-28 00:00:00,3,1064,725,0.0 SANDOLLAR CT,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954867091400,2006-12-28 00:00:00,3,1064,725,0.0 SANDOLLAR CT,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954867192300,2006-12-28 00:00:00,3,1064,725,0.0 SANDOLLAR CT,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954867296100,2006-12-28 00:00:00,3,1064,725,0.0 SANDOLLAR CT,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954867485700,2006-12-28 00:00:00,3,1064,725,0.0 SANDOLLAR CT,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954858872500,2006-12-28 00:00:00,3,1064,725,0.0 NICHOLWOOD DR,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954858866200,2006-12-28 00:00:00,3,1064,725,0.0 NICHOLWOOD DR,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954868050100,2006-12-28 00:00:00,3,1064,725,0.0 NICHOLWOOD DR,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954868037800,2006-12-28 00:00:00,3,1064,725,0.0 NICHOLWOOD DR,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954858730300,2006-12-28 00:00:00,3,1064,725,0.0 SANDOLLAR CT,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954858620600,2006-12-28 00:00:00,3,1064,725,0.0 SANDOLLAR CT,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954858429200,2006-12-28 00:00:00,3,1064,725,0.0 SANDOLLAR CT,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954858318800,2006-12-28 00:00:00,3,1064,725,0.0 SANDOLLAR CT,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954858216400,2006-12-28 00:00:00,3,1064,725,0.0 SANDOLLAR CT,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
954868425700,2006-12-28 00:00:00,3,1064,725,0.0 NICHOLWOOD DR,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963260095100,2006-12-28 00:00:00,3,1064,708,1109.0 WEST LANDING DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962383490300,2006-12-28 00:00:00,5,1064,609,0.0 BRISTOL WAY,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962202318700,2006-12-28 00:00:00,3,1064,583,0.0 CREEKWOOD RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964277589300,2006-12-28 00:00:00,3,1064,583,0.0 RAILROAD ST,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965164336200,2006-12-28 00:00:00,1,1064,560,1510.0 ROLLINS STORE RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963372485100,2006-12-28 00:00:00,0,1064,529,1517.0 BRIARCLIFFE DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
968147978400,2006-12-27 00:00:00,0,1064,486,0.0 CATS DR,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
968157558400,2006-12-27 00:00:00,0,1064,486,0.0 CATS DR,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
968157267900,2006-12-27 00:00:00,0,1064,486,0.0 CATS DR,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
968157391400,2006-12-27 00:00:00,0,1064,486,0.0 CATS DR,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
968147940000,2006-12-27 00:00:00,0,1064,486,0.0 CATS DR,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964264924000,2006-12-27 00:00:00,1,1064,453,1407.0 WASHINGTON AVE,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967360369100,2006-12-27 00:00:00,0,1064,450,1707.0 AVENTS FERRY RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
960442384300,2006-12-27 00:00:00,0,1064,408,6314.0 CARBONTON RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
955936145100,2006-12-27 00:00:00,1,1064,388,0.0 KENTYREWOOD FARM RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964259995400,2006-12-27 00:00:00,8,1064,370,133.0 N HORNER BLVD,COMM BLDG,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
969377762500,2006-12-27 00:00:00,0,1064,358,0.0 BUCKHORN RD,VACANT LND,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
966092312500,2006-12-27 00:00:00,0,1064,358,949.0 SOUTH BAY,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
969376789800,2006-12-27 00:00:00,0,1064,358,0.0 BUCKHORN RD,VACANT LND,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963314438800,2006-12-22 00:00:00,2,1064,69,2504.0 CHADWICK CIR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964392250800,2006-12-22 00:00:00,5,1064,24,415.0 N FIFTH ST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
966112135800,2006-12-22 00:00:00,1,1064,222,128.0 TRAVELLER LN,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
961286634300,2006-12-22 00:00:00,2,1064,202,68.0 HOLLY BROOK RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
962111085200,2006-12-22 00:00:00,3,1064,179,427.0 HAWK RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
968351581700,2006-12-22 00:00:00,2,1064,137,0.0 COPELAND RD,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
966234118700,2006-12-22 00:00:00,7,1063,995,1828.0 RICE RD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964342359900,2006-12-21 00:00:00,3,1063,966,630.0 N HORNER BLVD,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965236863700,2006-12-21 00:00:00,0,1063,955,1315.0 BRAGG ST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964476497900,2006-12-21 00:00:00,1,1063,888,2738.0 WATERS EDGE DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965300415800,2006-12-21 00:00:00,1,1063,872,419.0 MAPLE AVE,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965300513900,2006-12-21 00:00:00,1,1063,872,423.0 MAPLE AVE,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965300312900,2006-12-21 00:00:00,1,1063,872,415.0 MAPLE AVE,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
964452769300,2006-12-21 00:00:00,1,1063,838,421.0 OLDE TOWNE DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963229353200,2006-12-21 00:00:00,1,1063,822,709.0 STONEYBROOK DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963284117800,2006-12-21 00:00:00,0,1063,820,308.0 S CURRIE DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
966227999600,2006-12-21 00:00:00,0,1063,816,1312.0 O'QUINN RD,OBY(S),Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
966227772400,2006-12-21 00:00:00,0,1063,816,0.0 O'QUINN RD,VACANT LND,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
967127024100,2006-12-21 00:00:00,0,1063,813,293.0 COUNTRY WAY,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
965111460400,2006-12-21 00:00:00,1,1063,789,4104.0 HUNT SPRINGS DR,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
952891986400,2006-12-21 00:00:00,5,1063,780,0.0 JEFFERSON DAVIS HWY,,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963285539700,2006-12-21 00:00:00,1,1063,758,2903.0 WICKER ST,DWELLING,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963249468500,2006-12-20 00:00:00,7,1063,714,0.0 CREEKSIDE DR,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
963249763800,2006-12-20 00:00:00,7,1063,714,0.0 CREEKSIDE DR,VACANT,Lee,NC,https://leecountync.gov/Departments/GISStrategicServices/SalesData
