BEREA MIDDLE,GREENVILLE,SC,151 BEREA MIDDLE SCHOOL ROAD,"https://www.greenville.k12.sc.us/beream/"
PREMIER H S OF AUSTIN,AUSTIN,TX,1701 W BEN WHITE BLVD NO 100A,"https://www.premieraustinsouth.com/"
GRANBY ELEMENTARY SCHOOL,COLUMBUS,OH,1490 HARD RD,"https://www.worthington.k12.oh.us/granby"
POSSUM MIDDLE SCHOOL,SPRINGFIELD,OH,2589 S YELLOW SPRINGS STREET,"https://www.clark-shawnee.k12.oh.us/2/Content2/194"
CENTRAL REGIONAL HIGH SCHOOL,BAYVILLE,NJ,509 FOREST HILLS PARKWAY,"https://www.centralreg.k12.nj.us/"
GEORGE B. FINE ELEMENTARY SCHOOL,PENNSAUKEN,NJ,3800 GLADWYN AVE,"https://fine.pennsauken.net/"
PETERS TWP HS,MCMURRAY,PA,264 E MCMURRAY RD,"https://www.ptsd.k12.pa.us/pthighschool_home.aspx"
HICKORY CREEK MIDDLE SCHOOL,FRANKFORT,IL,22150 S OWENS RD,"https://www.fsd157c.org/apps/pages/index.jsp?uREC_ID=1896352&type=d"
CONWAY SPRINGS HIGH SCHOOL,CONWAY SPRINGS,KS,607 W. ST. LOUIS,"https://www.usd356.org/"
TOMS RIVER INTERMEDIATE SCHOOL EAST,TOMS RIVER,NJ,1519 HOOPER AVENUE,"https://www.trschools.com/ieast/"
EAST MARION HIGH SCHOOL,COLUMBIA,MS,527 EAST MARION SCHOOL ROAD,"https://www.marionk12.org/"
MILLBURN HIGH SCHOOL,MILLBURN,NJ,462 MILLBURN AVE,"https://mhs.millburn.org/"
MOSCOW MIDDLE SCHOOL,MOSCOW,ID,1410 EAST D STREET,"http://moscowsdms.ss18.sharpschool.com/"
HAGER PRESCHOOL,OWENSBORO,KY,1701 WEST 7TH STREET,"https://owensboro.kyschools.us/hager"
HERCULES MIDDLE,HERCULES,CA,1900 REFUGIO VALLEY RD.,"https://www.wccusd.net/herculesmiddle"
ESTACADO H S,LUBBOCK,TX,1504 E ITASCA ST,"https://www.lubbockisd.org/ehs"
WINLOCK SENIOR HIGH,WINLOCK,WA,241 NORTH MILITARY ROAD,"https://www.winlockschools.org/"
BERKELEY MIDDLE,MONCKS CORNER,SC,320 NORTH LIVE OAK DRIVE,"https://www.bcsdschools.net/BMS"
WILLIAM MCKINLEY ELEMENTARY SCHOOL,MARION,OH,925 CHATFIELD RD,"https://www.marioncityschools.org/mckinleyelementary_home.aspx"
BECKEMEYER ELEM SCHOOL,BECKEMEYER,IL,PO BOX 307,"https://www.hillsboroschools.net/beckemeyer"
ASPIRE HIGH SCHOOL,PRESCOTT,AZ,2970 CENTERPOINTE EAST,"https://azaspireacademy.com/"
NEVIS AREA LEARNING PROGRAM,NEVIS,MN,210 PLEASANT ST,"http://www.nevis.k12.mn.us/"
HARRISON COMM LEARNING CNTR,PEORIA,IL,2727 W KRAUSE AVE,"https://www.peoriapublicschools.org/harrison"
HERRIN C U S D 4 ELEM SCHOOL,HERRIN,IL,5200 HERRIN RD,"https://www.herrinschools.org/"
NORTHSIDE SCHOOL,MORRISON,IL,520 N GENESEE ST,"https://www.northsideprep.org/"
COLLINS-MAXWELL ELEMENTARY SCHOOL,COLLINS,IA,416 FOURTH AVENUE,"https://www.collins-maxwell.k12.ia.us/en-US"
W. C. SULLIVAN MIDDLE,ROCK HILL,SC,1825 EDEN TERRACE,"https://www.rock-hill.k12.sc.us/Domain/29"
DIAGNOSTIC & DEVELOPMENTAL CTR,MATTOON,IL,1201 S 6TH ST,"https://www.advocatehealth.com/immc/health-services/pediatric-developmental-center/"
G. FRANK RUSSELL TECHNOLOGY CENTER,GREENWOOD,SC,601 EAST NORTHSIDE DRIVE,"https://rtc.gwd50.org/"
HORACE MANN ELEMENTARY SCHOOL,NORTH BERGEN,NJ,1215 83RD STREET,"https://www.chclc.org/mann"
NORTH BERGEN HIGH SCHOOL,N BERGEN,NJ,7417 KENNEDY BLVD,"https://nbhs.northbergen.k12.nj.us/"
THREE BRIDGES SCHOOL,THREE BRIDGES,NJ,480 MAIN STREET,"https://www.readington.k12.nj.us/threebridges"
CLAYMONT ELEMENTARY SCHOOL,UHRICHSVILLE,OH,1200 EASTPORT AVE,"https://www.claymontschools.org/eastport/"
NEW BOSTON H S,NEW BOSTON,TX,1 LION DR,"https://www.nbschools.net/"
SHACKELFORD J H,ARLINGTON,TX,2000 N FIELDER RD,"https://www.aisd.net/shackelford-junior-high/"
RAFAEL CORDERO,CATANO,PR,CALLE MARGINAL AVE LOS CANOS,"https://blackthen.com/rafael-cordero-father-public-education-puerto-rico/"
PLEASANT VIEW ELEMENTARY SCHOOL,GOLDEN,CO,15920 WEST 10TH AVENUE,"https://www.cortez.k12.co.us/our-schools/pleasantview"
WHEELER ELEMENTARY,LOUISVILLE,KY,5700 CYNTHIA DRIVE,"https://www.jefferson.kyschools.us/schools/profiles/wheeler"
HELEN I. SMITH SCHOOL,SADDLE BROOK,NJ,30 CAMBRIDGE AVENUE,"https://www.sbpsnj.org/smith"
LINCOLN-HUBBARD ELEMENTARY SCHOOL,SUMMIT,NJ,52 WOODLAND AVE,"https://www.summit.k12.nj.us/schools/lincoln-hubbard"
PALISADE ATTENDANCE CENTER,PALISADE,NE,206 N REYNOLDS,"https://www.waunetapalisadeschools.org/"
RALPH A FABRIZIO SCHOOL,BROOKLYN,NY,619 72ND ST,"https://www.schools.nyc.gov/schools/K170"
EDISON INTERMEDIATE CENTER,SOUTH BEND,IN,2701 EISENHOWER DR,"http://edison.sb.school/"
J.P. CASE MIDDLE SCHOOL,FLEMINGTON,NJ,301 CASE BOULEVARD,"https://www.frsd.k12.nj.us/Page/3043"
CHAMBERS HIGH SCHOOL,CHAMBERS,NE,201 SOUTH A ST,"https://www.chamberspublic.org/"
HATO NUEVO,GURABO,PR,CARR 181 RAMAL 944 KM 2 HM 9 BO HATO NUEVO,"https://www.realtor.com/realestateandhomes-search/Hato-Nuevo_San-Juan_PR"
TAFT ELEMENTARY SCHOOL,JOLIET,IL,1125 OREGON ST,"https://www.joliet86.org/our-schools/taft/"
JACKSON ELEMENTARY SCHOOL,JACKSON,LA,3505 HIGHWAY 10,"https://jacksones.efschools.net/"
PLEASANT GAP EL SCH,PLEASANT GAP,PA,230 S MAIN ST,"https://www.basd.net/Domain/615"
MANUEL NEGRON COLLAZO I,VEGA BAJA,PR,CALLE 2 BO SABANA,"https://www.spellingcity.com/manuel-negron-collazo-i-vega-baja-pr.html"
FINDLEY OAKS ELEMENTARY SCHOOL,DULUTH,GA,5880 FINDLEY CHASE DR,"https://www.fultonschools.org/findleyoakses"
RAY D. MOLO MIDDLE MAGNET SCHOOL,LAKE CHARLES,LA,2300 MEDORA,"https://www.cpsb.org/molo"
EMERALD HILL ELEMENTARY,CULPEPER,VA,11245 RIXEYVILLE RD,"http://ehes.culpeperschools.org/"
FAIRFIELD FRESHMAN HIGH SCHOOL,FAIRFIELD,OH,8790 N GILMORE RD,"https://www.fairfieldcityschools.com/apps/pages/index.jsp?uREC_ID=420470&type=d&pREC_ID=918795"
BLAIR EARLY CHILDHOOD CENTER,CHICAGO,IL,6751 W 63RD PL,"https://blair.cps.edu/"
HENDRON LONE OAK ELEMENTARY SCHOOL,PADUCAH,KY,2501 MARSHALL AVE,"https://www.mccracken.kyschools.us/hendron-loneoakelementary_home.aspx"
JHS 151 LOU GEHRIG,BRONX,NY,250 E 156TH ST,"https://www.myschools.nyc/en/schools/middle-school/9603/"
PS 139 REGO PARK,REGO PARK,NY,93-06 63RD DR,"https://www.schools.nyc.gov/schools/Q139"
WIDMYER ELEMENTARY,BERKELEY SPRINGS,WV,128 WIDMYER CIRCLE,"https://www.morganschools.net/o/widmyer"
LIBERTY HIGH,LODI,CA,660 W. WALNUT ST.,"https://liberty.kernhigh.org/"
LINCOLN EARLY CHILDHOOD SCHOOL,MONMOUTH,IL,325 S 11TH ST,"http://lecs.ss18.sharpschool.com/"
OTTERBEIN ELEMENTARY SCHOOL,OTTERBEIN,IN,111 W OXFORD ST,"https://www.benton.k12.in.us/otterbein/"
OVERBROOK ELEMENTARY SCHOOL,PHILADELPHIA,PA,2032 N 62ND ST,"https://overbrook.philasd.org/"
COOSA COUNTY CAREER TECH CENTER,ROCKFORD,AL,17768 US HWY 231,"http://www.coosacounty.schoolinsites.com/Default.asp?L=0&LMID=&PN=Schools2&DivisionID=&DepartmentID=&SubDepartmentID=&SubP=School&SchoolID=4814"
MOUNTAIN WAY SCHOOL,MORRIS PLAINS,NJ,205 MOUNTAIN WAY,"https://mountainway.mpsdk8.org/"
ARROWHEAD PRIMARY ELEMENTARY SCHOOL,COPLEY,OH,1600 RALEIGH BLVD,"https://www.copley-fairlawn.org/aps"
J. GRAHAM BROWN SCHOOL,LOUISVILLE,KY,546 SOUTH FIRST STREET,"https://www.mybrownschool.org/"
OSBOURN PARK HIGH,MANASSAS,VA,8909 EUCLID AVE,"https://osbournparkhs.pwcs.edu/"
SUPERIOR ELEMENTARY SCHOOL,SUPERIOR,CO,1800 SOUTH INDIANA ST.,"https://sue.bvsd.org/"
BENSLEY ELEMENTARY,NORTH CHESTERFIELD,VA,6600 STRATHMORE RD,"https://mychesterfieldschools.com/bses/"
FATHER KEITH B. KENNY,SACRAMENTO,CA,3525 MLK JR. BLVD.,"https://www.scusd.edu/school/fr-keith-b-kenny"
NELSON S. DILWORTH ELEMENTARY,SAN JOSE,CA,1101 STRAYER DR.,"https://www.cusdk8.org/dilworth"
EVERETT AREA EL SCH,EVERETT,PA,165 E 1ST AVE,"https://www.everettasd.org/"
CARMICHAELS AREA EL CTR,CARMICHAELS,PA,225 N VINE ST,"https://elementary.carmarea.org/"
TECHNOLOGY ARTS AND SCIENCES STUDIO SCHOOL,NEW YORK,NY,185 1ST AVE,"https://insideschools.org/school/01M301"
WALLACE GREGG ELEMENTARY,FLORENCE,SC,515 FRANCIS MARION ROAD,"https://www.f1s.org/wallacegregg"
THURGOOD MARSHALL ELEMENTARY,MANASSAS,VA,12505 KAHNS RD,"https://cpschools.com/tme/"
HOLLY HILL ELEMENTARY,HOLLY HILL,SC,1490 BRANT AVENUE,"https://hhes.obg3.k12.sc.us/"
DELACEY FAMILY EDUC CTR,CARPENTERSVILLE,IL,50 CLEVELAND AVE,"https://www.d300.org/dfec"
RANKIN COUNTY LEARNING CENTER,BRANDON,MS,200 SCHOOL RD.,"https://tlc.rcsd.ms/"
WEDGWOOD ELEMENTARY SCHOOL,SEATTLE,WA,2720 NE 85 ST,"https://wedgwoodes.seattleschools.org/"
GOALS,ROUND ROCK,TX,300 N LK CREEK DR,"https://www.highered.texas.gov/about-us/60x30tx/"
STEWARTSVILLE MIDDLE SCHOOL,STEWARTSVILLE,NJ,642 SOUTH MAIN STREET,"http://www.gtsd.net/"
PS K004,BROOKLYN,NY,530 STANLEY AVE,"https://www.schools.nyc.gov/schools/K004"
VALENCIA VALLEY ELEMENTARY,VALENCIA,CA,23601 CARRIZO DR.,"https://www.newhallschooldistrict.com/Valencia"
SAN ISIDRO EL,SAN ISIDRO,TX,5 FM 1017,"https://www.restaurantji.com/tx/el-paso/san-isidro-mission-cafe-/"
DREW EL,CROSBY,TX,223 RED OAK,"https://www.crosbyisd.org/Domain/428"
BASILIO MILAN HERNANDEZ,TOA BAJA,PR,AVE JOSE DE DIEGO ESQ SABANA SECA,"https://www.spellingcity.com/basilio-milan-hernandez-toa-baja-pr.html"
OAK RIDGE ELEMENTARY,SACRAMENTO,CA,4501 MLK BLVD.,"https://www.chino.k12.ca.us/OakRidge"
MEIGS HIGH SCHOOL,POMEROY,OH,42091 POMEROY PIKE,"https://www.ml.k12.oh.us/"
FORDS PRAIRIE ELEMENTARY,CENTRALIA,WA,1620 HARRISON AVENUE,"https://www.centralia.k12.wa.us/Domain/438"
RISING STARR MIDDLE SCHOOL,FAYETTEVILLE,GA,183 PANTHER PATH,"https://www.fcboe.org/rsms"
FIRST STREET EL SCH,CANONSBURG,PA,803 1ST ST,"https://observer-reporter.com/news/localnews/first-street-school-project-moves-forward/article_30abeee6-e716-11ea-a1d1-7ffadf32b448.html"
PETTIT PARK SCHOOL,KOKOMO,IN,901 W HAVENS,"https://ppes.kokomoschools.com/"
URBAN ASSEMBLY NEW YORK HARBOR SCHOOL,NEW YORK,NY,10 SOUTH ST-SLIP 7,"https://www.newyorkharborschool.org/"
LEGACY CHARTER SCHOOL,NAMPA,ID,4015 SOUTH LEGACY WAY,"https://www.legacycharterschool.net/"
EL PASO LEADERSHIP ACADEMY,EL PASO,TX,1918 TEXAS AVE,"https://txschools.gov/schools/071810001/profile"
CARTERVILLE HIGH SCHOOL,CARTERVILLE,IL,1415 W GRAND AVE,"https://www.cartervillelions.org/"
ELMORA SCHOOL NO. 12,ELIZABETH,NJ,638 MAGIE AVE,"https://www.epsnj.org/elmora"
TOHICKON VALLEY EL SCH,QUAKERTOWN,PA,2360 OLD BETHLEHEM PIKE NORTH,"https://www.qcsd.org/news/q_c_s_d_news_archives/elementary_school_archives/tohickon_valley_elementary_school"
CORRY AREA MS,CORRY,PA,534 E PLEASANT STREET,"https://www.corrysd.net/corryareamiddleschool_home.aspx"
STONECREEK JUNIOR HIGH,BAKERSFIELD,CA,8000 AKERS RD.,"https://ca01902269.schoolwires.net/Domain/25"
MOORE EL,ARLINGTON,TX,5500 PARK SPRINGS BLVD,"https://www.cfisd.net/Moore"
WILKINSBURG MS,PITTSBURGH,PA,747 WALLACE AVE,"https://www.tripadvisor.com/Restaurant_Review-g54003-d4894169-Reviews-Ms_Jean_s_Southern_Cuisine-Wilkinsburg_Pennsylvania.html"
FOSTER ACADEMY,SAN ANTONIO,TX,6718 PECAN VLY DR,"https://schools.saisd.net/page/125.homepage"
DUDLEY EL GT MAGNET SCHOOL,VICTORIA,TX,3307 CALLIS ST,"https://dudley.visd.net/"
STURGEON HIGH,STURGEON,MO,210 W PATTON ST,"https://www.sturgeon.k12.mo.us/"
LINCOLN ELEMENTARY SCHOOL,NEW BRUNSWICK,NJ,66 BARTLETT STREET,"https://lnc.edison.k12.nj.us/"
HARRISBURG HS - SCITECH CMP,HARRISBURG,PA,215 MARKET STREET,"https://www.hbgsd.us/scitech"
SPECIAL SERVICES,LOGAN,UT,265 W 1400 N,"https://education.utexas.edu/departments/special-education"
ALDINE EDUCATION CENTER,HOUSTON,TX,1617 LAUDER RD,"https://aec.aldineisd.org/"
STONEGATE EL,BEDFORD,TX,900 BEDFORD EULESS RD,"https://www.hebisd.edu/Stonegate"
RONALD REAGAN EL,CEDAR PARK,TX,1700 E PARK ST,"https://reagan.leanderisd.org/"
PRESCHOOL-PRIMARY LEARNING CENTER (PLC),TRUMBULL,CT,25 OAKVIEW DR.,"https://www.ces.k12.ct.us/sped/plc"
HURON VALLEY WOMENS,YPSILANTI,MI,3511 BEMIS RD,"https://www.michigan.gov/corrections/0,4551,7-119-68854_1381_1388-116930--,00.html"
FALL CREEK VALLEY MIDDLE SCHOOL,INDIANAPOLIS,IN,9701 E 63RD ST,"https://fallcreekvalley.ltschools.org/"
LARNED SR HIGH,LARNED,KS,815 CORSE,"https://www.usd495.com/"
BEREA ELEMENTARY,GREENVILLE,SC,100 BEREA DRIVE,"https://www.greenville.k12.sc.us/Schools/profile.asp?schoolid=bereae"
TALKINGTON SCHOOL FOR YOUNG WOMEN LEADERS,LUBBOCK,TX,415 N IVORY AVE,"https://www.lubbockisd.org/talkington"
MASSANUTTEN REGIONAL GOVERNOR'S SCHOOL,MT. JACKSON,VA,6375 SOUTH MAIN STREET,"https://mrgs.shenandoah.k12.va.us/en-US"
LITTLETON ACADEMY,LITTLETON,CO,1200 WEST MINERAL AVENUE,"https://littletonpublicschools.net/schools/academy"
MT VERNON HEAD START,LANSING,MI,3338 NORTH WAVERLY RD,"https://childcarecenter.us/provider_detail/mt_vernon_head_start_lansing_mi"
PENINSULA MARINE INSTITUTE,NEWPORT NEWS,VA,5501 HUNTINGTON AVE,"https://www.militarytownadvisor.com/schools/VA/3091/peninsula-marine-institute-newport-news/"
DUNAIRE ELEMENTARY SCHOOL,STONE MOUNTAIN,GA,651 S INDIAN CREEK DR,"http://www.dunairees.dekalb.k12.ga.us/"
WHITESVILLE ROAD ELEMENTARY SCHOOL,LAGRANGE,GA,1700 WHITESVILLE RD,"https://www.areavibes.com/lagrange-ga/schools/whitesville+road+elementary+school-130000101855/"
LAKES COMMUNITY HIGH SCHOOL,LAKE VILLA,IL,1600 EAGLE WAY,"https://www.chsd117.org/o/lakes-high-school"
ENTERPRISE HIGH SCHOOL,ENTERPRISE,MS,501 RIVER ROAD,"https://www.esd.k12.ms.us/en-US"
EAST HICKMAN HIGH SCHOOL,LYLES,TN,7700 HIGHWAY 7,"https://hickmank12.org/east-hickman-high-school/"
JOHN ROGERS ELEMENTARY SCHOOL,SEATTLE,WA,4030 NE 109 ST,"https://rogerses.seattleschools.org/"
HOYLAND EL,HOUSTON,TX,2200 WITTERSHAW DR,"https://www.springisd.org/hoyland2"
PETER BURNETT ELEMENTARY,SACRAMENTO,CA,6032 36TH AVE.,"https://www.scusd.edu/school/peter-burnett"
CESAR E. CHAVEZ ELEMENTARY,OXNARD,CA,301 N. MARQUITA ST.,"https://chavez.bcsd.com/"
SUMMERVILLE MIDDLE SCHOOL,SUMMERVILLE,GA,200 MIDDLE SCHOOL RD,"https://www.chattooga.k12.ga.us/Domain/525"
WAYNESFIELD-GOSHEN LOCAL HIGH SCHOOL,WAYNESFIELD,OH,500 N WESTMINSTER ST,"https://www.wgschools.org/"
SU ANTONIA SERRANO GONZALEZ,JAYUYA,PR,CARR 141 KM 11 HM 1 BO MAMEYES,"https://www.spellingcity.com/su-antonia-serrano-gonzalez-jayuya-pr.html"
SCHALLER-CRESTLAND M.S. RIDGE VIEW MIDDLE SCHOOL,EARLY,IA,310 W MAIN,"https://rvraptors.org/middle-school/"
LIBERTY HIGH SCHOOL,CLARKSBURG,WV,1 MOUNTAINEER DR,"https://lhs.rale.k12.wv.us/"
KENNA ELEMENTARY SCHOOL,CHARLESTON,WV,198 EUREKA RD,"https://kenna.kana.k12.wv.us/"
MATTHEWS MIDDLE SCHOOL,ISLAND LAKE,IL,PO BOX 920,"https://www.illinoisreportcard.com/School.aspx?schoolid=340491180261004"
MCKINNEY BOYD H S,MCKINNEY,TX,600 LK FOREST DR,"http://legacy.mckinneyisd.net/Campuses/school_websites/boyd/"
BRYANT ELEMENTARY SCHOOL,SEATTLE,WA,3311 NE 60 ST,"https://bryantes.seattleschools.org/"
OLGA EVANGELINA COLON TORRES (LA LUNA),GUANICA,PR,CARR 334 CALLE 2 SECTOR LA LUNA,"https://puertorico.hometownlocator.com/schools/profiles,n,olga%20evangelina%20colon%20torres%20(la%20luna),z,00653,t,pb,i,1128438.cfm"
EAGLE CANYON HIGH,TEMPLETON,CA,950 OLD CO RD.,"https://www.cde.ca.gov/schooldirectory/details?cdscode=40688414030128"
EMERALD ELEMENTARY SCHOOL,BROOMFIELD,CO,755 W. ELMHURST PLACE,"https://eme.bvsd.org/"
ADA ELEMENTARY,ADA,MN,209 6TH ST W,"https://www.ada.k12.mn.us/"
MORRISON ACADEMIC ADVANCEMENT CTR,JACKSON,MS,1224 EMINENCE ROW,"https://www.homefacts.com/schools/Mississippi/Hinds-County/Jackson/Morrison-Academic-Advancement-Ctr.html"
WOODROW WILSON SCHOOL NO. 19,ELIZABETH,NJ,529 EDGAR RD,"https://www.epsnj.org/wilson"
HILL INTERMEDIATE ELEMENTARY SCHOOL,BETHEL,OH,150 FOSSYL DR,"https://www.betheltate.org/3/home"
MEDINA VALLEY MIDDLE,CASTROVILLE,TX,8395 FM 471 S,"https://www.mvisd.com/"
WARRENTON MIDDLE,WARRENTON,VA,244 WATERLOO ST,"https://www.fcps1.org/Domain/15"
ANGEL MILLAN HUERTAS,BAYAMON,PR,URB SANTA JUANITA CALLE LIBANO 10MA SECC,"https://www.schools-info.com/bayamon-pr/angel-millan-huertas/"
POLYTECHNIC HIGH,LONG BEACH,CA,1600 ATLANTIC AVE.,"https://lbpoly.schoolloop.com/"
LOGAN JR HIGH SCHOOL,PRINCETON,IL,302 W CENTRAL AVE,"https://www.princeton115schools.org/vnews/display.v/SEC/Logan%20Jr.%20High"
LETCHER COUNTY CENTRAL HIGH SCHOOL,WHITESBURG,KY,435 COUGAR DR,"https://www.letcher.kyschools.us/1/Home"
NORTH CENTRAL JUNIOR/HIGH SCHOOL,PIONEER,OH,400 E BAUBICE ST,"https://www.northcentralschool.org/"
HOLLAND MS,HOLLAND,PA,400 E HOLLAND RD,"https://www.crsd.org/hollandms"
G.H. REID ELEMENTARY,RICHMOND,VA,1301 WHITEHEAD RD,"https://www.rvaschools.net/Domain/45"
THE HIGH SCHOOL AT MOORPARK COLLEGE,MOORPARK,CA,7075 CAMPUS RD.,"https://hsmc-moorpark-ca.schoolloop.com/"
GILLIAM SCHOOL,DENVER,CO,2844 DOWNING,"https://cdhs.colorado.gov/our-services/youth-services/residential-youth-centers/gilliam-youth-services-center"
R. M. MOORE ELEMENTARY SCHOOL,WALESKA,GA,1375 PUCKETT RD,"https://www.cherokeek12.net/rmmoore"
JEFFERSON PRIMARY SCHOOL,FOLLANSBEE,WV,JEFFERSON STREET,"https://www.woodcountyschoolswv.com/o/jec"
W.S. HORNSBY MIDDLE SCHOOL,AUGUSTA,GA,310 KENTUCKY AVE,"https://www.rcboe.org/Domain/32"
GREENVILLE CONSOLIDATED SCHOOL,GREENVILLE,ME,130 PRITHAM AVE.,"https://www.golakers.org/"
ARNETT C LINES ELEM SCHOOL,BARRINGTON,IL,217 EASTERN AVE,"https://www.barrington220.org/lines"
DAWSON EL,CORPUS CHRISTI,TX,6821 SANDERS,"https://www.dawsonisd.net/"
FAIRVIEW VT,SAN ANGELO,TX,2405 FAIRVIEW SCHOOL RD,"https://www.bestplaces.net/schools/texas/san_angelo/fairview_vt"
CASSELL ELEMENTARY,WAYNESBORO,VA,1301 ROCKFISH RD,"https://www.augusta.k12.va.us/o/cassell"
GREENWOOD ELEMENTARY,GLEN ALLEN,VA,10960 GREENWOOD RD.,"https://greenwood.henricoschools.us/"
MILL CREEK MIDDLE SCHOOL,KENT,WA,620 CENTRAL AVE N,"https://www.kent.k12.wa.us/mc"
RIDGEVIEW MIDDLE SCHOOL,COLUMBUS,OH,4241 RUDY RD,"https://www.ccsoh.us/ridgeviewms"
NORTHWOOD ELEMENTARY SCHOOL,NORTHWOOD,OH,500 LEMOYNE RD,"https://www.marysville.k12.oh.us/northwoodelementary_home.aspx"
NEWLONSBURG EL SCH,MURRYSVILLE,PA,3170 SCHOOL RD,"https://new.frsdk12.org/"
ENTERPRISE ELEMENTARY,WOODBRIDGE,VA,13900 LINDENDALE RD,"https://enterprisees.pwcs.edu/"
STEENROD ELEMENTARY SCHOOL,WHEELING,WV,100 CLARKS LN,"https://steenrod.ohio.k12.wv.us/"
CALHOUN CITY MIDDLE SCHOOL,CALHOUN CITY,MS,207 NORTH JACKSON,"http://www.calhoun.k12.ms.us/"
PACIFIC ELEMENTARY,SACRAMENTO,CA,6201 41ST ST.,"https://www.pacificesd.org/"
KINGSTON SPRINGS ELEMENTARY,KINGSTON SPRINGS,TN,166 WEST KINGSTON SPRINGS RD,"https://www.kingstonspringsccs.net/"
JJAEP INSTRUCTIONAL,SHERTZ,TX,1060 ELBEL RD,"https://www.tjjd.texas.gov/index.php/juvenile-justice-alternative-education"
MILANO J H,MILANO,TX,600 N 6TH ST,"https://www.milanoisd.net/jr-high--3"
SU CARMELO SERRANO CUBANO,SAN SEBASTIAN,PR,CARR 445 KM 3 HM 6 BO SALTOS,"https://opengovbase.com/school/su-carmelo-serrano-cubano/101449"
WSCUHSD COMMUNITY DAY,SEBASTOPOL,CA,490 TAFT ST.,"https://www.cde.ca.gov/schooldirectory/details?cdscode=49706070116293"
WILLIAMS MEDICAL PREP HIGH SCH,CHICAGO,IL,4934 S WABASH AVE,"https://www.dhwprepmed.org/"
MIAMI-YODER MIDDLE/HIGH SCHOOL,RUSH,CO,420 SOUTH RUSH ROAD,"https://miamiyoder.com/"
COLUMBINE ELEMENTARY SCHOOL,BOULDER,CO,3130 REPPLIER DRIVE,"https://columbine.dpsk12.org/"
SEELE EL,NEW BRAUNFELS,TX,540 HOWARD ST,"https://schools.nbisd.org/page/ses.homepage"
N.S.U. ELEMENTARY LAB SCHOOL,NATCHITOCHES,LA,#1 CALDWELL NSU CAMPUS-W EASTONBLDG,"https://npsb.la/nsu-elementary-lab-school"
W.L. ABNEY ELEMENTARY SCHOOL,SLIDELL,LA,825 KOSTMAYER AVENUE,"http://abneyelementary.stpsb.org/"
CLIFTON MIDDLE,MONROVIA,CA,226 S. IVY AVE.,"https://clifton.monroviaschools.net/"
TENNYSON HIGH,HAYWARD,CA,27035 WHITMAN RD.,"https://ths-haywardusd-ca.schoolloop.com/"
FORT MILLER MIDDLE,FRESNO,CA,1302 E. DAKOTA AVE.,"https://www.fresnou.org/schools/fortmiller"
ODESSA H S,ODESSA,TX,1301 N DOTSY,"https://www.ectorcountyisd.org/Domain/40"
TROPICO MIDDLE,ROSAMOND,CA,3180 MOJAVE-TROPICO RD.,"https://www.skusd.k12.ca.us/domain/46"
JEFFCO'S 21ST CENTURY VIRTUAL ACADEMY,GOLDEN,CO,1829 DENVER WEST DRIVE BLDG #27,"https://jeffcovirtual.jeffcopublicschools.org/"
WORKMAN ELEMENTARY,LA PUENTE,CA,16000 WORKMAN ST.,"https://we-hlpusd-ca.schoolloop.com/"
CHAPARRAL ELEMENTARY,CLAREMONT,CA,451 CHAPARRAL DR.,"https://www.lvusd.org/ces"
MOUNTAIN AVENUE ELEMENTARY,LA CRESCENTA,CA,2307 MOUNTAIN AVE.,"https://www.gusd.net/mountainavenue"
ELEANOR J. TOLL MIDDLE,GLENDALE,CA,700 GLENWOOD RD.,"https://www.gusd.net/toll"
HERBERT HOOVER HIGH,GLENDALE,CA,651 GLENWOOD RD.,"https://www.gusd.net/hooverhs"
TENAYA MIDDLE,MERCED,CA,760 W. EIGHTH ST.,"https://www.fresnou.org/schools/tenaya"
TRABUCO ELEMENTARY,TRABUCO CANYON,CA,31052 TRABUCO CANYON RD.,"https://www.svusd.org/schools/elementary-m-z/trabuco"
TOP OF THE WORLD ELEMENTARY,LAGUNA BEACH,CA,21601 TREE TOP LN.,"https://tow.lbusd.org/"
OLYMPUS JUNIOR HIGH,ROSEVILLE,CA,2625 LA CROIX DR.,"https://olympus.eurekausd.org/"
WINSTON CHURCHILL MIDDLE,CARMICHAEL,CA,4900 WHITNEY AVE.,"https://www.sanjuan.edu/churchill"
UNION HOUSE ELEMENTARY,SACRAMENTO,CA,7850 DEERCREEK DR.,"http://blogs.egusd.net/uhouse/"
LUCERNE VALLEY ELEMENTARY,LUCERNE VALLEY,CA,10788 BARSTOW RD.,"https://www.lucernevalleyusd.org/"
OEHL ELEMENTARY,HIGHLAND,CA,2525 PALM AVE.,"https://oehl.sbcusd.com/"
HAWTHORNE ELEMENTARY,ONTARIO,CA,705 W. HAWTHORNE ST.,"https://www.omsd.net/Hawthorne"
DUNLAP ELEMENTARY,YUCAIPA,CA,32870 AVE. E,"https://dunlap.kcusd.com/"
CLAIRMONT ELEMENTARY,STOCKTON,CA,8282 LEMANS AVE.,"https://clairmont.lodiusd.net/"
MORRO BAY HIGH,MORRO BAY,CA,235 ATASCADERO RD.,"https://mbhs.slcusd.org/"
MT. PLEASANT ELEMENTARY,SAN JOSE,CA,14275 CANDLER DR.,"https://www.mpesd.org/"
CADWALLADER ELEMENTARY,SAN JOSE,CA,3799 CADWALLADER AVE.,"https://cadwallader.eesd.org/"
