SOUTHMONT SR HIGH SCHOOL,CRAWFORDSVILLE,IN,6425 US 231 S,"http://www.southmont.k12.in.us/southmont-high-school"
PESCADERO ELEMENTARY AND MIDDLE,PESCADERO,CA,620 N. ST.,"https://www.lhpusd.com/Domain/103"
GERMANTOWN HILLS ELEMENTARY SCH,GERMANTOWN HILLS,IL,103 WARRIOR WAY,"http://ghills.metamora.k12.il.us/"
WAINWRIGHT,TACOMA,WA,130 ALAMEDA AVE,"https://www.tripadvisor.com/FAQ_Answers-g60878-d563102-t7528276-Wainwright_island.html"
COCALICO MS,DENVER,PA,SOUTH 6TH STREET,"https://cms.cocalico.org/"
EPHRATA SHS,EPHRATA,PA,803 OAK BLVD,"https://easdpa.org/schools/ephrata-high-school/"
LEWISTOWN JR/SR HIGH SCHOOL,LEWISTOWN,IL,15205 N STATE 100HWY,"https://www.lewistown97.com/"
COLLEGE PLACE MIDDLE SCHOOL,LYNNWOOD,WA,7501 208TH ST SW,"https://cpm.edmonds.wednet.edu/"
EAST LAKE ELEMENTARY,CHATTANOOGA,TN,3600 13TH AVE,"https://ele.hcde.org/"
SEYMOUR INTERMEDIATE,SEYMOUR,TN,212 NORTH PITNER RD,"https://www.sevier.org/syi"
PS 273,RICHMOND HILL,NY,88-07 102ND ST,"https://www.schools.nyc.gov/schools/Q273"
CAJON VALLEY HOME,EL CAJON,CA,1384 BRD.WAY,"https://www.cajonvalley.net/homeschool"
CHESNEE HIGH,CHESNEE,SC,795 SOUTH ALABAMA AVENUE,"https://chs.spart2.org/"
GREENE INTERMEDIATE CENTER,SOUTH BEND,IN,24702 ROOSEVELT RD,"https://www.southbendtribune.com/story/news/education/2018/06/02/decades-old-south-bend-school-prepares-to-close-its-doors-forever/46339913/"
TIMBERLANE MIDDLE SCHOOL,PENNINGTON,NJ,51 S TIMBERLANE DRIVE,"https://tgg.hvrsd.org/o/tms"
PAINTSVILLE ELEMENTARY SCHOOL,PAINTSVILLE,KY,325 2ND ST,"http://www.paintsville.kyschools.us/"
SPOKANE VALLEY TRANSITION SCHOOL,SPOKANE,WA,2011 N HUTCHINSON RD,"https://svhs.wvsd.org/apps/pages/index.jsp?uREC_ID=1679990&type=d&pREC_ID=1833118"
RIVER OAKS ELEMENTARY,WOODBRIDGE,VA,16950 MCGUFFEYS TRAIL,"https://riveroakses.pwcs.edu/"
REAGAN ELEMENTARY,CLOVIS,CA,3701 ASHLAN AVE.,"https://reagan.cusd.com/"
SUSSEX AVENUE SCHOOL BURNET STREET SCHOOL,NEWARK,NJ,307 SUSSEX AVE,"https://www.nps.k12.nj.us/sus/"
AKIN COMM CONS ELEM SCHOOL,AKIN,IL,21962 AKIN BLACKTOP,"https://www.illinoisreportcard.com/School.aspx?schoolid=210280910042001"
MARK TWAIN ELEM.,ROLLA,MO,1100 MARK TWAIN DR,"https://mt.brentwoodmoschools.org/"
ELADIA CORREA MORALES (CERRO GORDO),VILLALBA,PR,CARR 150 KM 10 HM 3,"https://www.k12jobspot.com/School/102168"
BROSVILLE ELEMENTARY,DANVILLE,VA,195 BULLDOG LN.,"https://bes.pcs.k12.va.us/"
GREENWOOD ELEMENTARY SCHOOL,HAMILTON,NJ,2069 GREENWOOD AVENUE,"https://www.htsdnj.org/Greenwood"
IS 232,BRONX,NY,1700 MACOMBS RD,"https://www.schools.nyc.gov/schools/X232"
EASTERN MS,WINCHESTER,OH,11519 US HIGHWAY 62,"https://www.ep.k12.oh.us/easternlocalmiddleschool_home.aspx"
PADDOCK ROAD ELEMENTARY SCHOOL,OMAHA,NE,3535 PADDOCK RD,"https://www.westside66.org/paddockroad"
FLOUR BLUFF H S,CORPUS CHRISTI,TX,2601 WALDRON RD,"https://hs.flourbluffschools.net/"
SALUDA ELEMENTARY,SALUDA,SC,400 WEST BUTLER AVENUE,"https://ses.saludaschools.org/"
BUFFALO MIDDLE SCHOOL,KENOVA,WV,298 BUFFALO CREEK ROAD,"http://bms.wayn.k12.wv.us/calendar.php"
WHITNEY YOUNG CONTINUATION,LOS ANGELES,CA,3051 W. 52ND ST.,"https://whitneyyoungcontinuationhighschool-lausd-ca.schoolloop.com/"
HIGH POINT ELEMENTARY,PASADENA,MD,924 DUVALL HWY,"https://www.aacps.org/Page/4478"
DELRAN HIGH SCHOOL,DELRAN,NJ,50 HARTFORD ROAD,"http://dhs.delranschools.org/"
TODDLER LEARNING CENTER,OAK HARBOR,WA,950 SE REGATTA DR #101,"https://www.tlcwhidbey.org/"
OAKHILL ELEM SCHOOL,STREAMWOOD,IL,502 S OLTENDORF RD,"https://www.u-46.org/Oakhill"
OVERBY-SHEPPARD ELEMENTARY,RICHMOND,VA,2300 1ST AVE,"https://www.rvaschools.net/Domain/43"
JOHN H. WINSLOW ELEMENTARY SCHOOL,VINELAND,NJ,1335 MAGNOLIA RD,"http://www.vineland.org/john-h-winslow/homepage"
WASHINGTON MONTESSORI,KENNER,LA,606 CLAY STREET,"https://www.jeffersonchild.com/site483.php"
SCIENCE CTR,HOUSTON,TX,8856 WESTVIEW,"https://www.hmns.org/"
BEMIDJI AREA LEARNING CENTER,BEMIDJI,MN,802 PAUL BUNYAN DR NW,"https://www.bemidji.k12.mn.us/aec/"
PITCHER ELEM.,KANSAS CITY,MO,9915 E 38TH TERR,"https://pitcher.kcpublicschools.org/"
PROSPECT ELEMENTARY SCHOOL,MANSFIELD,OH,485 GILBERT AVE,"https://www.elyriaschools.org/prospect"
WASHINGTON ELEMENTARY SCHOOL,LINDSEY,OH,109 W LINCOLN ST,"https://www.hilliardschools.org/wsh/"
FRENCHGLEN ELEMENTARY SCHOOL,FRENCHGLEN,OR,39235 HWY 205,"http://www.harneyuh.k12.or.us/index.php/rural-feeder-districts/crane-elementary/elementary-school-policies/130-other-districts/frenchglen-elementary"
TAMAQUA AREA MS,TAMAQUA,PA,502 PENN STREET,"https://www.tamaqua.k12.pa.us/Domain/152"
WATAUGA ELEMENTARY,ABINGDON,VA,23181 WATAUGA RD,"https://wes.wcs.k12.va.us/"
PS 297 ABRAHAM STOCKTON,BROOKLYN,NY,700 PARK AVE,"https://www.schools.nyc.gov/schools/K297"
HESKETT MIDDLE SCHOOL,BEDFORD,OH,5771 PERKINS RD,"https://www.bedford.k12.oh.us/heskett"
MEADOWBROOK HIGH SCHOOL,BYESVILLE,OH,58615 MARIETTA RD,"https://rollinghills.k12.oh.us/schools/meadowbrook-high/"
PAUL C BUNN ELEMENTARY SCHOOL,YOUNGSTOWN,OH,1825 SEQUOYA DR,"http://paulcbunn.ycsd.org/"
SHORT MOUNTAIN ELEMENTARY,WOODBURY,TN,5988 SHORT MOUNTAIN RD,"https://www.ccstn.net/"
HOLLISTER ELEMENTARY SCHOOL,TWIN FALLS,ID,2463 CONTACT AVENUE,"http://www.filer.k12.id.us/hes.php"
LAKE CREST ELEM SCHOOL,OAKLAND,IL,310 TEETER ST,"https://www.oakland5.org/"
NATHAN HALE MIDDLE SCHOOL,CRESTWOOD,IL,5220 135TH ST,"https://nhm.district130.org/"
LOZANO ELEM BILINGUAL & INTL CTR,CHICAGO,IL,1501 N GREENVIEW AVE,"https://www.lozano1501.org/"
CHUTE MIDDLE SCHOOL,EVANSTON,IL,1400 OAKTON ST,"https://www.district65.net/chute"
JORDAN ELEM COMMUNITY SCHOOL,CHICAGO,IL,7414 N WOLCOTT AVE,"https://www.jordan.cps.edu/"
BARTON ELEM SCHOOL,CHICAGO,IL,7650 S WOLCOTT AVE,"https://www.bartonschoolchicago.org/"
MAPLE ELEMENTARY SCHOOL,CHARDON,OH,308 MAPLE AVE,"https://maple.painesville-city.k12.oh.us/"
SECOND DISTRICT EL SCH,MEADVILLE,PA,1216 S MAIN ST,"https://www.craw.org/schools/second-district-elementary-school"
FOREST CITY REGIONAL EL SCH,FOREST CITY,PA,100 SUSQUEHANNA STREET,"https://www.fcrsd.org/schools"
CARVER ELEMENTARY,FLORENCE,SC,515 NORTH CASHUA DRIVE,"https://www.f1s.org/carver"
JOSEPH M GALLAGHER SCHOOL,CLEVELAND,OH,6601 FRANKLIN BLVD,"https://www.clevelandmetroschools.org/gallagher"
H. E. MCCRACKEN MIDDLE,BLUFFTON,SC,250 H. E. MCCRACKEN CIRCLE,"https://hemms.beaufortschools.net/"
OAKLAND BAY JUNIOR HIGH SCHOOL,SHELTON,WA,3301 SHELTON SPRINGS RD.,"https://objh.sheltonschools.org/"
BONANZA HIGH SCHOOL,LAS VEGAS,NV,6665 W. DEL REY AVE.,"https://bonanzabengals.org/"
CORONADO H S,LUBBOCK,TX,4910 29TH DR,"https://www.episd.org/coronado"
DALLASTOWN AREA INTERMEDIATE SCH,YORK,PA,94 BECK RD,"https://is.dallastown.net/"
BRAMLETTE EL,LONGVIEW,TX,111 TUPELO,"https://w3.lisd.org/our-schools/bramlette-elementary/staff/"
ODLE MIDDLE SCHOOL,BELLEVUE,WA,502 143RD AVENUE NE,"https://bsd405.org/odle/"
UNIVERSITY VIEW ACADEMY INC. (FRM LA CONNECTIONS),BATON ROUGE,LA,4664 JAMESTOWN AVE SUITE 100,"https://www.universityview.academy/"
TEACH ELEMENTARY,SAN LUIS OBISPO,CA,165 GRAND AVE.,"http://www.ctc.ca.gov/credentials/teach-elementary"
MAPLE POINT MS,LANGHORNE,PA,2250 LANGHORNE-YARDLEY ROAD,"https://www.neshaminy.org/maplepoint"
TUSSEY MOUNTAIN JH,SAXTON,PA,199 FRONT ST,"https://www.tmsd.net/"
CHURCHILL,FAIRFIELD,NJ,233 FAIRFIELD ROAD,"http://www.churchillengineers.com/"
ROSS (BETSY) ELEMENTARY,ANAHEIM,CA,535 S. WALNUT ST.,"https://anaheimelementary.org/ross/"
AGUSTIN CABRERA,CAROLINA,PR,URB V.CAROLINA,"https://dataexplorer.agile-ed.com/Lookup/PR/703161-Agustin-Cabrera"
PROVIDENCE-ENGLEWOOD ELEM CHARTER,CHICAGO,IL,6515 S ASHLAND AVE,"https://providenceenglewood.org/"
KIPP VISION,ATLANTA,GA,660 MCWILLIAMS RD SE,"https://kippmetroatlanta.org/our-schools/middle-schools/kipp-vision-academy/"
VERDA ELEMENTARY SCHOOL,MONTGOMERY,LA,2580 HIGHWAY 122,"https://gpsb.org/ves/ves.htm"
ACADEMY OF HEALTH SCIENCES AT PGCC,LARGO,MD,301 LARGO RD,"https://www.pgcps.org/academyatpgcc/"
BREMEN SENIOR HIGH SCHOOL,BREMEN,IN,511 W GRANT ST,"https://www.bremencs.com/"
HARBOR CREEK SENIOR HS,HARBORCREEK,PA,6375 BUFFALO RD,"https://sr.hcsd.iu5.org/"
READFIELD ELEMENTARY SCHOOL,READFIELD,ME,84 SOUTH ROAD,"https://www.maranacook.org/o/readfield"
REED-CUSTER PRIMARY SCHOOL,CUSTER PARK,IL,35445 WASHINGTON ST,"https://www.rc255.net/"
ANDRADA POLYTECHNIC HIGH SCHOOL,TUCSON,AZ,12960 S. HOUGHTON ROAD,"https://aphs.vailschooldistrict.org/"
GLYNN H. BROCK ELEMENTARY SCHOOL,SLIDELL,LA,259 BRAKEFIELD STREET,"http://brockelementary.stpsb.org/"
HYDE PARK MIDDLE SCHOOL,LAS VEGAS,NV,900 HINSON ST.,"https://www.hydeparkms.org/"
ARNOLD ELEMENTARY SCHOOL,ARNOLD,NE,405 N HASKELL,"https://102.clayton.k12.ga.us/"
OCEAN ACRES ELEMENTARY SCHOOL,MANAHAWKIN,NJ,489 NAUTILUS DRIVE,"https://www.staffordschools.org/oceanacres"
LIBERTY ELEMENTARY SCHOOL,POWELL,OH,8081 SADDLE RUN,"https://www.worthington.k12.oh.us/Liberty"
PHOENIX H S,ELGIN,TX,902 W 2ND ST,"https://www.elginisd.net/Domain/13"
TRINITY CHARTER SCHOOL,CANYON LAKE,TX,650 SCARBOROUGH RD,"https://www.trinitycharterschools.org/"
LAKE VIEW ELEMENTARY SCHOOL,AUBURN,WA,16401 SE 318TH ST,"https://lakeview.lwsd.org/"
COOPER H S,COOPER,TX,823 FM 1528,"https://www.abileneisd.org/cooper-high/"
MACHIAS ELEMENTARY,SNOHOMISH,WA,231 14TH AVENUE SE,"https://www.sno.wednet.edu/Domain/18"
RANDOLPH ELEMENTARY SCHOOL,LINCOLN,NE,1024 S 37TH ST,"https://www.randolphpublic.org/"
JUNCTION CITY ELEMENTARY SCHOOL,JUNCTION CITY,OH,307 POPLAR STREET,"https://www.nlpanthers.org/junctioncityelementaryschool_home.aspx"
BEACON HILL ACADEMY,DUNDEE,OH,10470 WINESBURG RD,"https://www.beaconhillschool.org/"
DUNBAR COLLEGE PREPARATORY ACADEMY,LUBBOCK,TX,2010 E 26TH ST,"https://www.lubbockisd.org/dunbar"
RICE EL,RICE,TX,305 N DALLAS ST,"https://www.tylerisd.org/rice"
BONNY EAGLE HIGH SCHOOL,STANDISH,ME,700 SACO ROAD,"https://behs.bonnyeagle.org/"
HOLCOMB BRIDGE MIDDLE SCHOOL,ALPHARETTA,GA,2700 HOLCOMB BRIDGE RD,"https://www.fultonschools.org/holcombbridgems"
LORANGER ELEMENTARY SCHOOL,LORANGER,LA,54101 MARTIN STREET,"https://les.tangischools.org/"
POSITIVE SOLUTIONS CHARTER,SAN ANTONIO,TX,1325 N FLORES ST STE 100,"https://txschools.gov/districts/015814/profile"
BAYTOWN J H,BAYTOWN,TX,7707 BAYWAY DR,"https://schools.gccisd.net/page/bjs.home"
SCHOOL OF BUISINESS TECHNOLOGY,PATERSON,NJ,61-127 PREAKNESS AVENUE,"https://btmf-pps-nj.schoolloop.com/"
INDIAN RIVER HIGH,CHESAPEAKE,VA,1969 BRAVES TRL,"https://cpschools.com/irh/"
RICHMOND INTERMEDIATE SCH,SAINT CHARLES,IL,300 S 12TH ST,"https://dav-ric.d303.org/"
LINKHORN PARK ELEMENTARY,VIRGINIA BEACH,VA,977 FIRST COLONIAL RD,"https://linkhornparkes.vbschools.com/"
TUKES VALLEY MIDDLE SCHOOL,BATTLE GROUND,WA,20601 NE 167TH AVENUE,"https://tvm.battlegroundps.org/"
CLIMAX ELEMENTARY,CLIMAX,MN,111 E BROADWAY,"https://www.isd592.org/"
NORTHERN ELEMENTARY,BEMIDJI,MN,8711 IRVINE AVE NW,"https://www.bemidji.k12.mn.us/northern/"
SPECTRUM REGIONAL ACADEMY,PHOENIX,AZ,3445 W. DURANGO,"https://www.raise.me/high-school/arizona/spectrum-regional-academy"
WORLD LANGUAGES INSTITUTE,FORT WORTH,TX,1066 W MAGNOLIA AVE,"https://www.fwisd.org/wli"
NEIL C TWITCHELL ELEMENTARY SCHOOL,HENDERSON,NV,2060 DESERT SHADOW TRAIL,"https://twitchelles.org/"
FRANK JACINTO ELEMENTARY,LORAIN,OH,2515 MARSHALL AVE,"https://www.lorainschools.org/FJE"
BECKER EL,AUSTIN,TX,906 W MILTON,"https://www.austinisd.org/schools/becker"
REPUBLIC SENIOR HIGH SCHOOL,REPUBLIC,WA,30306 HIGHWAY 20 E,"https://www.republic309.org/"
MCCALL-DONNELLY HIGH SCHOOL,MCCALL,ID,401 NORTH MISSION STREET,"https://www.mdsd.org/mccall-donnellyhighschool"
MAPLEWOOD EL,AUSTIN,TX,3808 MAPLEWOOD AVE,"https://www.maplewoodelementary.com/"
RUCKERSVILLE ELEMENTARY,RUCKERSVILLE,VA,105 PROGRESS PLACE,"https://www.greenecountyschools.com/Domain/10"
ALBERT BAXTER ELEMENTARY,BELLFLOWER,CA,14929 CERRITOS AVE.,"https://www.busd.k12.ca.us/albertbaxterelementary"
SOUTHEASTERN ELEMENTARY,CHESAPEAKE,VA,1853 BATTLEFIELD BLVD S,"https://cpschools.com/see/"
SU LAURO GONZALEZ HIJO,LAS MARIAS,PR,CARR. 406 BO. ANONES,"https://www.escuelasdepr.com/escuela/su-lauro-gonzalez-hijo-749.html"
LONE PEAK HIGH SCHOOL,GALLATIN GATEWAY,MT,45465 GALLATIN RD-30,"https://www.bssd72.org/lone-peak-high-school/"
COULTERVILLE JUNIOR HIGH SCHOOL,COULTERVILLE,IL,PO BOX 396,"https://www.cvillecusd1.com/apps/pages/index.jsp?uREC_ID=1438347&type=d"
BOLTON HIGH SCHOOL,ALEXANDRIA,LA,2101 VANCE AVENUE,"https://louisianaschools.com/schools/40006?lang=en"
DANVILLE MIDDLE SCHOOL,DANVILLE,OH,205 RAMBO ST,"https://www.danvilleschools.org/"
BEVERIDGE MAGNET MIDDLE SCHOOL,OMAHA,NE,1616 S 120TH ST,"https://beveridge.ops.org/"
PS 203 OAKLAND GARDENS,BAYSIDE,NY,53-11 SPRNGFLD BLVD,"http://www.oaklandgardens203.org/"
WALNUT ELEMENTARY SCHOOL,ASHVILLE,OH,7150 ASHVILLE FAIRFIELD RD,"https://www.tvsd.us/walnutelementary_home.aspx"
WEST HIGH SCHOOL,KNOXVILLE,TN,3300 SUTHERLAND AVE,"https://www.knoxschools.org/wesths"
YOUNG WOMEN'S LEADERSHIP SCHOOL OF THE BRONX,BRONX,NY,1865 MORRIS AVE,"https://tywlsbronx.org/"
SAGLE ELEMENTARY SCHOOL,SAGLE,ID,550 SAGLE ROAD,"http://sa.lposd.org/"
GRANADA EAST SCHOOL,PHOENIX,AZ,3022 W CAMPBELL,"https://www.alhambraesd.org/Domain/17"
MOUNTAIN LAKES HIGH SCHOOL,MOUNTAIN LAKES,NJ,96 POWERVILLE RD.,"https://www.mlschools.org/"
GARDEN SPOT MS,NEW HOLLAND,PA,669 E MAIN ST # 609,"https://gsms.elanco.org/"
BIO MED ACADEMY,MARYSVILLE,WA,8301 84TH STREET NE,"https://www.raise.me/high-school/washington/bio-med-academy"
TAYLORVILLE SR HIGH SCHOOL,TAYLORVILLE,IL,815 W SPRINGFIELD RD,"https://www.tcusd3.org/"
NORTHERN VALLEY REGIONAL HIGH SCHOOL AT DEMAREST,DEMAREST,NJ,150 KNICKERBOCKER RD,"https://www.nvnet.org/"
BLOOM-CARROLL HIGH SCHOOL,CARROLL,OH,5240 PLUM ROAD NW,"https://www.bloom-carroll.k12.oh.us/"
NORTHSIDE MIDDLE SCHOOL,COLUMBUS,IN,1400 27TH ST,"https://nms.hcbe.net/"
CLINTON PARK ELEM SCHOOL,CLINTON,MS,501 ARROW DRIVE,"https://www.clintonpublicschools.com/clintonpark"
HIGH HILLS ELEMENTARY,SHAW AIR FORCE BASE,SC,4971 FRIERSON ROAD,"https://hhes.sumterschools.net/"
GUNNISON MIDDLE SCHOOL,GUNNISON,CO,1099 NORTH 11TH,"http://gms.gunnisonschools.net/"
THE HEIGHTS CHARTER,ALPINE,CA,2710 ALPINE BLVD. STE. E,"https://heightscharter.org/"
ORLAND PARK ELEM SCHOOL,ORLAND PARK,IL,9960 W 143RD ST,"https://www.orland135.org/"
BATAAN MEMORIAL INTERMEDIATE SCHOOL,PORT CLINTON,OH,525 W 6TH ST,"https://jes.pccsd.net/"
CHADWICK JUNIOR HIGH SCHOOL,CHADWICK,IL,19 SCHOOL ST,"https://www.dist399.net/"
F. NIEL POSTLETHWAIT MIDDLE SCHOOL ILC,CAMDEN,DE,2841 SOUTH STATE STREET,"https://www.crk12.org/pms"
IDAHO HILL ELEMENTARY SCHOOL,OLDTOWN,ID,402 EAST 3RD STREET SOUTH,"http://idh.sd83.org/"
MORRIS SCHOTT ELEMENTARY,MATTAWA,WA,500 N BOUNDARY,"https://www.wahluke.net/o/msse"
SUNRISE ELEMENTARY,PUYALLUP,WA,2323 39TH AVE SE,"https://sunrise.nsd.org/"
BOURBONNAIS UPPER GRADE CENTER,BOURBONNAIS,IL,200 W JOHN CASEY RD,"https://www.besd53.org/o/upper-grade-center"
TRI JUNIOR-SENIOR HIGH SCHOOL,STRAUGHN,IN,6972 S ST RD 103,"https://www.shenry.k12.in.us/trihigh"
GLENVIEW MIDDLE SCHOOL,EAST MOLINE,IL,3100 7TH ST,"https://www.emsd37.org/o/gms"
JEFFERSONTOWN ELEMENTARY,JEFFERSONTOWN,KY,3610 CEDARWOOD WAY,"https://www.jefferson.kyschools.us/schools/profiles/jeffersontown-elementary"
TREMONT ELEMENTARY SCHOOL,UPPER ARLINGTON,OH,2900 TREMONT RD,"https://www.uaschools.org/tremontelementaryschool_home.aspx"
ANDREW MAIER EL SCH,BLANDON,PA,355 ANDREW MAIER BLVD,"https://www.fleetwoodasd.k12.pa.us/6/home"
TOLEDO HIGH SCHOOL,TOLEDO,WA,1242 STATE ROUTE 505,"http://toledoschools.us/toledo-high-school.html"
SOUTHWEST ACADEMY,SAN ANTONIO,TX,11914 DRAGON LN,"http://swa.swisd.net/"
J L BUFORD INTERMEDIATE ED CTR,MOUNT VERNON,IL,623 S 34TH ST,"https://buford.mtv80.org/"
NASELLE HOMELINK,NASELLE,WA,793 STATE ROUTE 4,"https://www.naselle.wednet.edu/"
BELLFLOWER HIGH,BELLFLOWER,CA,15301 S. MCNAB AVE.,"https://www.busd.k12.ca.us/bellflowerhigh"
SOUTH FORTUNA ELEMENTARY,FORTUNA,CA,2089 NEWBURG RD.,"https://sfe-fesd-ca.schoolloop.com/"
ALBERS ELEM SCHOOL,ALBERS,IL,PO BOX 104,"http://www.albers.k12.il.us/"
OAKWOOD HIGH SCHOOL,FITHIAN,IL,5870 US ROUTE 150,"https://www.oakwood76.org/o/highschool"
MONTMORENCY CCSD #145,ROCK FALLS,IL,9415 HOOVER RD,"https://www.illinoisreportcard.com/School.aspx?schoolid=470981450042001"
HYDE PARK SCHOOL,CINCINNATI,OH,3401 EDWARDS RD,"https://hydepark.cps-k12.org/"
GRADUATION PREP ACADEMY TRAVIS,AUSTIN,TX,1211 E OLTORF,"https://www.austinisd.org/schools/gpatravis"
CORNERSTONE PREP - LESTER CAMPUS,MEMPHIS,TN,320 CARPENTER ST,"https://www.capstoneeducationgroup.org/cornerstone-prep-lester"
GOODE SCH,YORK,PA,251 N BROAD ST,"https://www.ycs.k12.pa.us/goode-k-8/"
SNOQUALMIE ELEMENTARY,SNOQUALMIE,WA,755 PARK ST,"https://www.svsd410.org/Domain/12"
DISNEY II MAGNET HS,CHICAGO,IL,3900 N LAWNDALE AVE,"https://disneyiimagnet.org/"
UK EARLY CHILDHOOD LAB,LEXINGTON,KY,ROOM 12 ERIKSON HALL,"https://education.uky.edu/edsrc/iece/ecl/"
BRONX ALLIANCE MIDDLE SCHOOL,BRONX,NY,3750 BAYCHESTER AVE,"https://bronxalliance.org/"
BROOKLYN GARDENS ELEMENTARY SCHOOL,BROOKLYN,NY,574 DUMONT AVE,"https://www.schools.nyc.gov/schools/K557"
ORIGINS HIGH SCHOOL,BROOKLYN,NY,3000 AVE X,"https://originshighschool.org/"
BEVERLY HILLS HIGH,BEVERLY HILLS,CA,241 MORENO DR.,"https://bhhs.bhusd.org/"
HICKS CANYON ELEMENTARY,IRVINE,CA,3817 VIEWPARK,"https://www.tustin.k12.ca.us/hicks"
FRANCES DEMASI MIDDLE SCHOOL,MARLTON,NJ,199 EVESBORO MEDFORD RD,"https://demasi.evesham.k12.nj.us/"
ROOSEVELT ELEMENTARY SCHOOL,NEW BRUNSWICK,NJ,83 LIVINGSTON AVE,"https://res.hawthorne.k12.nj.us/"
HERSHEY INTRMD EL SCH,HERSHEY,PA,450 HOMESTEAD RD,"https://www.hershey.k12.pa.us/hersheyie"
JERLING JUNIOR HIGH SCHOOL,ORLAND PARK,IL,8851 W 151ST ST,"https://www.orland135.org/jerling"
MC MILLAN MAGNET MIDDLE SCHOOL,OMAHA,NE,3802 REDICK AVE,"https://mcmillan.ops.org/"
PS 212,BRONX,NY,1180 TINTON AVE,"https://www.ps212q.com/"
TATES CREEK ELEMENTARY SCHOOL,LEXINGTON,KY,1113 CENTRE PKWY,"https://www.fcps.net/TCE"
BLUE RIDGE JUVENILE DETENTION HOME,CHARLOTTESVILLE,VA,195 PEREGORY LN.,"https://brjd.org/"
VALLEY VIEW SCHOOL,WATCHUNG,NJ,50 VALLEY VIEW ROAD,"https://www.montville.net/5/home"
CEDARHURST ELEMENTARY,BURIEN,WA,611 S 132ND ST,"https://cedarhurst.highlineschools.org/"
PRICE MIDDLE SCHOOL,ATLANTA,GA,1670 BENJAMIN WELDON BICKERS,"https://www.atlantapublicschools.us/price"
WELLSTON HIGH SCHOOL,WELLSTON,OH,200 GOLDEN ROCKET DRIVE,"https://hs.wcs.k12.oh.us/"
SPRINGFIELD EL SCH,EAST SPRINGFIELD,PA,11911 BOND ST,"https://sf.palisd.org/"
SANTO NINO EL,LAREDO,TX,2701 BISMARK ST,"http://santoninoes.elisd.org/"
STILES POINT ELEMENTARY,CHARLESTON,SC,883-A MIKELL DRIVE,"https://www.ccsdschools.com/Domain/86"
NORTHSIDE EL SCH,MECHANICSBURG,PA,411 N WALNUT ST,"https://northside.mbgsd.org/"
LAFAYETTE ELEMENTARY SCHOOL,SEATTLE,WA,2645 CALIFORNIA AV SW,"https://lafayettees.seattleschools.org/"
ARTHUR A. BENJAMIN HEALTH PROFESSIONS HIGH,SACRAMENTO,CA,451 MCCLATCHY WAY,"https://www.hphsjaguars.com/"
RUTHERFORD EL SCH,HARRISBURG,PA,6500 CLEARFIELD ST,"https://www.cdschools.org/rutherford"
CENTERVILLE ELEMENTARY,CENTERVILLE,WA,2315 CENTERVILLE HWY,"https://www.centervilleschool.org/"
PROJECT ECHO,JOHNSTON CITY,IL,PO BOX 238,"https://www.roe21.org/programs/echo/"
CENTRAL ELEMENTARY SCHOOL,SIDNEY,NE,1110 16TH ST,"https://sidneyraiders69162.wixsite.com/central-elementary"
JEFFERSON ELEMENTARY SCHOOL,NORTH PLATTE,NE,700 E 3RD ST,"https://www.norfolkpublicschools.org/schools/jefferson-elementary/"
PS 150 CHRISTOPHER,BROOKLYN,NY,364 SACKMAN ST,"https://www.schools.nyc.gov/schools/K150"
ORANGEVILLE JR HIGH SCHOOL,ORANGEVILLE,IL,201 S ORANGE ST,"https://www.orangevillecusd.com/"
PS 175 HENRY H GARNET,NEW YORK,NY,175 W 134TH ST,"http://ps175harlem.com/"
HUNTSVILLE INT,HUNTSVILLE,TX,431 HWY 190 E,"https://www.huntsvilletx.gov/"
HEARD COUNTY HIGH SCHOOL,FRANKLIN,GA,545 MAIN ST,"https://hhs.heard.k12.ga.us/"
COLWICH ELEM,COLWICH,KS,401 SOUTH MARION,"https://ces.usd267.com/"
GREENWICH SCHOOL,STEWARTSVILLE,NJ,101 WYNDHAM FARM BOULEVARD,"http://www.gtsd.net/"
RHOADS JAMES SCH,PHILADELPHIA,PA,4901 PARRISH ST,"https://rhoads.philasd.org/"
ANTIETAM ELEMENTARY,WOODBRIDGE,VA,12000 ANTIETAM RD,"https://antietames.pwcs.edu/"
BLUE EARTH AREA MIDDLE,BLUE EARTH,MN,315 E 6TH ST,"http://www.beaschools.org/"
BUENA PARK HIGH,BUENA PARK,CA,8833 ACAD DR.,"https://www.fjuhsd.org/buenapark"
WRIGHT RICHARD R SCH,PHILADELPHIA,PA,2700 W DAUPHIN ST,"https://wright.philasd.org/"
WEBSTER AVENUE SCHOOL,PROVIDENCE,RI,191 WEBSTER AVENUE,"https://www.providenceschools.org/webster"
BROCKMAN ELEMENTARY,COLUMBIA,SC,2245 MONTCLAIR DRIVE,"https://www.richlandone.org/brockman"
SHERIDAN,SHERIDAN,CA,4730 H ST.,"http://www.city-data.com/city/Sheridan-California.html"
WOODSIDE ELEMENTARY,GLEN BURNIE,MD,160 FUNKE RD,"https://www.aacps.org/Page/5213"
SAND GAP ELEMENTARY SCHOOL,SANDGAP,KY,6783 HWY 421 N,"https://www.jackson.k12.ky.us/4/home"
WILLIAM ANNIN MIDDLE SCHOOL,BASKING RIDGE,NJ,70 QUINCY ROAD,"http://bernardsboe-williamannin.ss5.sharpschool.com/"
