property_id,physical_address,book,page,sale_date,sale_price,county,state,source_url,zip5
444579396900,COMFORT,68,61,2016-12-16 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579396900.PDF,
444569692400,OFF NC 41,343,329,2010-05-05 00:00:00,28000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444569692400.PDF,
444549581300,4445 HWY 41 W,332,607,2008-10-14 00:00:00,148500,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444549581300.PDF,
444569899600,OFF NC 41,363,569,2013-05-21 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444569899600.PDF,
444569793300,146 RAILROAD ST,396,945,2018-07-05 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444569793300.PDF,
444579097400,150 DAVIS ST,401,464,2019-05-15 00:00:00,11000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579097400.PDF,
444599555900,180 RICHLANDS RD,394,844,2018-03-20 00:00:00,10000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444599555900.PDF,
444579480500,152 HUSSEY ST,202,911,1987-11-16 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579480500.PDF,
444519185300,4788 HWY 41 W,,,2019-03-27 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444519185300.PDF,
444569992200,COMFORT,363,569,2013-05-21 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444569992200.PDF,
444539988400,4529 HWY 41 W,310,383,2006-01-26 00:00:00,135000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444539988400.PDF,
444579294000,153 DAVIS ST,341,603,2010-02-15 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579294000.PDF,
444539881400,4537 HWY 41 W,397,974,2018-10-30 00:00:00,153000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444539881400.PDF,
444579089400,160 DAVIS ST,248,628,1998-03-10 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579089400.PDF,
444569983800,155 RAILROAD ST,363,569,2013-05-21 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444569983800.PDF,
444569788000,154 RAILROAD ST,340,761,2009-12-17 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444569788000.PDF,
444579285600,OFF NC 41,341,603,2010-02-15 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579285600.PDF,
444599650000,188 RICHLANDS RD,394,338,2018-02-21 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444599650000.PDF,
444509975500,NC 41,366,61,2013-09-05 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444509975500.PDF,
444519777100,4735 HWY 41 W,294,54,2004-03-05 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444519777100.PDF,
444569984300,OFF NC 41,248,628,1998-03-10 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444569984300.PDF,
444579285400,159 DAVIS ST,310,715,2006-02-07 00:00:00,2401,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579285400.PDF,
444518850300,4741 HWY 41 W,386,119,2016-10-27 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444518850300.PDF,
444519444800,4745 HWY 41 W,273,452,2001-12-17 00:00:00,54500,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444519444800.PDF,
444579277600,167 DAVIS ST,137,304,1984-11-16 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579277600.PDF,
444569976700,167 RAILROAD ST,306,807,2005-08-25 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444569976700.PDF,
444599645200,190 RICHLANDS RD,264,120,2000-07-19 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444599645200.PDF,
444579171400,DAVIS ST,214,594,1990-12-14 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579171400.PDF,
444589077100,OFF NC 41,212,790,1990-07-02 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444589077100.PDF,
444599732500,SR 1003,212,736,1990-06-25 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444599732500.PDF,
444569854900,OFF NC 41,396,949,2018-07-05 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444569854900.PDF,
444579060300,183 RAILROAD ST,206,231,1993-05-11 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579060300.PDF,
444599837300,206 RICHLANDS RD,391,166,2017-08-11 00:00:00,28000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444599837300.PDF,
444589160400,OFF NC 41,252,160,1998-09-30 00:00:00,500,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444589160400.PDF,
444589161100,OFF NC 41,388,226,2017-03-08 00:00:00,1000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444589161100.PDF,
444589151800,OFF NC 41,264,120,2000-07-19 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444589151800.PDF,
444589153500,OFF 41,294,596,2004-03-19 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444589153500.PDF,
444579353500,183 DAVIS ST,318,881,2007-02-20 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579353500.PDF,
444519042700,4819 HWY 41 W,404,85,2019-10-07 00:00:00,8000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444519042700.PDF,
444589154300,NC 41,212,736,1990-06-25 00:00:00,5000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444589154300.PDF,
444579541400,198 HUSSEY ST,309,886,2005-12-30 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579541400.PDF,
444579159100,OFF NC 41,318,881,2007-02-20 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579159100.PDF,
444589231800,NC 41,,,2009-04-22 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444589231800.PDF,
444589159000,OFF NC 41,391,163,2017-08-10 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444589159000.PDF,
444579044600,OFF NC 41,232,258,1994-12-01 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579044600.PDF,
444579149900,OFF NC 41,318,881,2007-02-20 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579149900.PDF,
444579241000,OFF NC 41,328,635,2008-04-21 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579241000.PDF,
444579045200,199 RAILROAD ST,207,220,1989-01-20 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579045200.PDF,
444578751200,OFF NC 41 (#728),346,749,2010-11-15 00:00:00,2421000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444578751200.PDF,
444579037700,205 RAILROAD ST,299,332,2004-09-30 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579037700.PDF,
444579535100,204 HUSSEY ST,295,555,2004-04-29 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579535100.PDF,
444579234000,OFF NC 41,256,368,1999-05-17 00:00:00,1500,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579234000.PDF,
444509527400,4865 HWY 41 W,378,440,2015-06-19 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444509527400.PDF,
444579120900,OFF NC 41,256,368,1999-05-17 00:00:00,1500,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579120900.PDF,
444509415900,4879 HWY 41 W,378,440,2015-06-19 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444509415900.PDF,
444579226600,OFF 41,171,358,1984-11-16 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579226600.PDF,
444509315300,4889 HWY 41 W,167,854,1974-04-16 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444509315300.PDF,
444579415700,OFF 41,248,628,1998-03-10 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444579415700.PDF,
444508296400,NC 41,378,440,2015-06-19 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444508296400.PDF,
444518195900,NC 41,,,2009-04-28 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444518195900.PDF,
444516490100,OFF NC 41,,,2015-12-24 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444516490100.PDF,
444517504400,OFF NC 41,,,2009-04-28 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444517504400.PDF,
445506465000,568 RICHLANDS RD,397,938,2018-10-30 00:00:00,163000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445506465000.PDF,
444587871600,OFF SR 1003,358,187,2012-08-08 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444587871600.PDF,
445507377500,SR 1003,322,778,2007-08-06 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445507377500.PDF,
445507362300,SR 1003,,,2002-11-13 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445507362300.PDF,
444587736400,OFF SR 1003,359,109,2012-09-26 00:00:00,51000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444587736400.PDF,
445507347400,SR 1003,264,120,2000-07-19 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445507347400.PDF,
445506881100,547 RICHLANDS RD,177,147,1984-11-19 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445506881100.PDF,
444595274400,SR 1003,331,59,2008-08-12 00:00:00,41000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444595274400.PDF,
445505686100,641 RICHLANDS RD,173,53,1984-11-19 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445505686100.PDF,
444593952100,967 RICHLANDS RD,239,299,1996-05-13 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444593952100.PDF,
445404101900,799 RICHLANDS RD,395,766,2018-05-24 00:00:00,20000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445404101900.PDF,
444592035700,SR 1003/RICHLANDS RD,,,2018-05-27 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444592035700.PDF,
444581965100,SR 1003,338,612,2009-09-18 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444581965100.PDF,
444581945400,SR 1003,338,612,2009-09-18 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444581945400.PDF,
444581934800,1423 RICHLANDS RD,340,468,2009-12-04 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444581934800.PDF,
444581934000,1439 RICHLANDS RD,288,508,2003-08-04 00:00:00,7000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444581934000.PDF,
445409810200,OFF SR 1003,399,167,2018-12-26 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445409810200.PDF,
444499176300,1837 RICHLANDS RD,371,955,2014-08-08 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444499176300.PDF,
445408167400,OFF SR 1003,363,324,2013-09-24 00:00:00,1500,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445408167400.PDF,
445419911000,OFF SR 1003,298,905,2004-09-08 00:00:00,45000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445419911000.PDF,
444469244000,SR 1003/REAR,,,2002-11-13 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444469244000.PDF,
444499524600,SR 1003/REAR,264,111,2000-07-19 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444499524600.PDF,
444469016200,OFF SR 1003/REAR,264,116,2000-07-19 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444469016200.PDF,
444489213000,1924 RICHLANDS RD,401,988,2019-06-06 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444489213000.PDF,
444418446500,OFF 1136 (SO PINES MGT),346,749,2010-11-15 00:00:00,2421000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444418446500.PDF,
444498311500,OFF SR 1003,353,584,2011-12-08 00:00:00,5500,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444498311500.PDF,
444497167000,2237 RICHLANDS RD,367,865,2013-12-19 00:00:00,21000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_444497167000.PDF,
445946720600,SR 1301,394,391,2018-02-27 00:00:00,1500,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445946720600.PDF,
445974142400,NC 58,341,798,2010-03-03 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445974142400.PDF,
445945334600,SR 1301,301,374,2005-01-07 00:00:00,80000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445945334600.PDF,
445934045300,4094 HWY 58 N,239,522,1996-05-23 00:00:00,40000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445934045300.PDF,
445934325000,4082 HWY 58 N,,,2015-11-02 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445934325000.PDF,
445853361700,SR 1130,399,413,2018-12-19 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445853361700.PDF,
445833025200,SR 1130 (JONES #30),168,557,1984-11-13 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445833025200.PDF,
445842642500,SR 1130 & 1131,,,2015-06-08 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445842642500.PDF,
445881172700,SR 1130,399,413,2018-12-19 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445881172700.PDF,
445852012500,544 PLEASANT HILL RD,,,2011-04-18 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445852012500.PDF,
445851563700,483 PLEASANT HILL RD,244,01,1997-04-23 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445851563700.PDF,
446828690200,1549 CHINQUAPIN CHAPEL RD,322,775,2007-08-03 00:00:00,10000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446828690200.PDF,
446828868900,1547 CHINQUAPIN CHAPEL RD,263,577,2000-06-21 00:00:00,22500,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446828868900.PDF,
446838057900,SR 1129,198,334,1986-08-18 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446838057900.PDF,
446828750200,1523 CHINQUAPIN CHAPEL RD,173,134,1977-02-10 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446828750200.PDF,
446828546200,1513 CHINQUAPIN CHAPEL RD,268,238,2001-03-23 00:00:00,3250,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446828546200.PDF,
446828136500,1459 CHINQUAPIN CHAPEL RD,214,581,1990-12-13 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446828136500.PDF,
446837156200,SR 1129,233,497,1995-03-03 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446837156200.PDF,
446827581900,1462 CHINQUAPIN CHAPEL RD,305,423,2005-07-01 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446827581900.PDF,
446847193400,258 STILLEY RD,171,586,1984-11-09 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446847193400.PDF,
446857559700,OFF NC 58,,,2015-06-08 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446857559700.PDF,
446827304800,1386 CHINQUAPIN CHAPEL RD,233,497,1995-03-03 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446827304800.PDF,
446826243800,CHINQUAPIN CHAPEL RD,401,739,2019-05-30 00:00:00,110000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446826243800.PDF,
446817404500,1346 CHINQUAPIN CHAPEL RD,401,739,2019-05-30 00:00:00,110000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446817404500.PDF,
446816492300,1330 CHINQUAPIN CHAPEL RD,296,790,2004-06-18 00:00:00,58000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446816492300.PDF,
446816485100,1320 CHINQUAPIN CHAPEL RD,,,2014-02-22 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446816485100.PDF,
446816274700,1308 CHINQUAPIN CHAPEL RD,267,120,2001-01-18 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446816274700.PDF,
446826220600,129 KENNEDY LN,191,167,1984-03-28 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446826220600.PDF,
446825290900,SR 1129,276,946,2002-05-30 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446825290900.PDF,
446816167200,SR 1129,267,118,2001-01-18 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446816167200.PDF,
446825399200,OFF SR 1129,186,805,1982-09-15 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446825399200.PDF,
446834571200,OFF NC 1133,347,908,2011-01-18 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446834571200.PDF,
446834678000,OFF SR 1133,347,693,2010-12-13 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446834678000.PDF,
446834948600,OFF SR 1133,392,329,2017-10-27 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446834948600.PDF,
446852049500,621 STROUD RD,281,814,2003-01-03 00:00:00,500000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446852049500.PDF,
445748688600,442 PLANTATION RD,381,200,2015-08-31 00:00:00,82500,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445748688600.PDF,
445768728600,SR 1162,,,2015-06-08 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445768728600.PDF,
445748762500,SR 1131,381,200,2015-08-31 00:00:00,82500,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445748762500.PDF,
445778105900,231 EUBANKS EXTENSION RD,,,2015-06-08 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445778105900.PDF,
445748643400,SR 1131,235,01,1995-06-16 00:00:00,18500,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445748643400.PDF,
445788900900,SR 1131,396,483,2018-06-26 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445788900900.PDF,
445748838400,492 PLANTATION RD,235,01,1995-06-16 00:00:00,18500,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445748838400.PDF,
445787593200,989 PLANTATION RD,397,130,2018-08-20 00:00:00,63500,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445787593200.PDF,
445736686700,SR 1162,372,438,2014-06-20 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445736686700.PDF,
445767431300,749 PLANTATION RD,269,9,2001-05-04 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445767431300.PDF,
445787127000,919 PLANTATION RD,378,939,2015-07-17 00:00:00,33000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445787127000.PDF,
445787658100,962 PLANTATION RD,377,350,2015-04-27 00:00:00,77000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445787658100.PDF,
445777217000,SR 1131,371,432,2014-07-07 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445777217000.PDF,
445777401700,799 PLANTATION RD,398,22,2018-11-05 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445777401700.PDF,
445787207400,908 PLANTATION RD,1148,222,1984-11-14 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445787207400.PDF,
445776662700,116 STONES CHAPEL RD,327,718,2008-03-12 00:00:00,125000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445776662700.PDF,
445776993000,869 PLANTATION RD,355,457,2012-03-12 00:00:00,16000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445776993000.PDF,
445786393500,SR 1131,191,586,1984-12-10 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445786393500.PDF,
445776790200,833 PLANTATION RD,270,430,2001-07-12 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445776790200.PDF,
445766154000,750 PLANTATION RD,373,539,2014-10-21 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445766154000.PDF,
445766949100,SR 1132,384,764,2016-07-20 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445766949100.PDF,
445776435000,262 STONES CHAPEL RD,213,930,1990-10-12 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445776435000.PDF,
445733015700,309 MILL RUN LN,,,2015-06-08 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_445733015700.PDF,
446778481900,137 KILLINGSWORTH RD,287,203,2003-06-18 00:00:00,5500,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446778481900.PDF,
446767368400,HWY 41 W,350,897,2011-07-06 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446767368400.PDF,
446758984200,1586 HWY 41 W,353,440,2011-11-30 00:00:00,80000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446758984200.PDF,
446758828900,1619 HWY 41 W,,,2010-12-10 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446758828900.PDF,
446738453600,SR 1129,236,703,1995-10-18 00:00:00,2000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446738453600.PDF,
446738834600,224 CHINQUAPIN CHAPEL RD,208,527,1989-05-03 00:00:00,1000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446738834600.PDF,
446748908300,1678 HWY 41 W,297,45,2004-06-25 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446748908300.PDF,
446785278200,114 KILLINGSWORTH RD,350,817,2011-07-06 00:00:00,2500000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446785278200.PDF,
446757283200,1699 HWY 41 W,402,872,2019-07-31 00:00:00,42000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446757283200.PDF,
446737887200,203 CHINQUAPIN CHAPEL RD,396,152,2018-05-30 00:00:00,76000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446737887200.PDF,
446747971900,1716 HWY 41 W,167,186,1984-11-13 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446747971900.PDF,
446787171200,SR 1128,340,890,2009-12-28 00:00:00,32000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446787171200.PDF,
446757069000,1717 HWY 41 W,213,639,1990-09-20 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446757069000.PDF,
446747946400,1743 HWY 41 W,372,234,2014-08-20 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446747946400.PDF,
446747435500,1780 HWY 41 W,302,775,2005-03-08 00:00:00,79000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446747435500.PDF,
446747321100,1794 HWY 41 W,388,412,2017-03-13 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446747321100.PDF,
446747822800,1761 HWY 41 W,397,830,2018-10-25 00:00:00,10000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446747822800.PDF,
446747112400,1816 HWY 41 W,350,749,2011-06-27 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446747112400.PDF,
446766023100,OFF NC 41,367,832,2013-12-18 00:00:00,392000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446766023100.PDF,
446736315700,1954 HWY 41 W,320,804,2007-05-14 00:00:00,95000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446736315700.PDF,
446726914300,1964 HWY 41 W,331,474,2008-09-04 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446726914300.PDF,
446725498000,2018 HWY 41 W,324,302,2007-10-04 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446725498000.PDF,
446745070400,NC 41,379,360,2015-08-13 00:00:00,271500,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446745070400.PDF,
446735578900,1953 HWY 41 W,204,407,1988-04-19 00:00:00,5000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446735578900.PDF,
446735364600,1963 HWY 41 W,233,910,1995-04-05 00:00:00,40000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446735364600.PDF,
446745140500,176 COUNTRY LN,278,262,2002-07-31 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446745140500.PDF,
446725879000,1994 HWY 41 W,177,465,1984-11-14 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446725879000.PDF,
446725443400,2046 HWY 41 W,207,134,1989-01-18 00:00:00,5000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446725443400.PDF,
446735640300,1971 HWY 41 W,352,19,2011-09-15 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446735640300.PDF,
446735254300,1973 HWY 41 W,394,977,2018-04-06 00:00:00,36000,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446735254300.PDF,
446735142100,1995 HWY 41 W,289,935,2003-09-16 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446735142100.PDF,
446735032700,NC 41,224,172,1993-04-16 00:00:00,0,Jones,NC,http://dl.agd.cc/prc/nc/jones/CA328NC_446735032700.PDF,
