provider_group_hash,price_hash
6760807325239960144,13938299090981513395
1175373420430801827,13938299090981513395
17236358754041681900,17508507512315698137
11086250699873897378,15892879432116607246
1175373420430801827,9113140016035409902
6760807325239960144,9113140016035409902
16614850288435199720,9905271056356073820
9292837252327415877,13454897585136493702
16673511487144139578,17508507512315698137
1693489351835304135,438105539096417255
8985079847344304022,10424542204685809291
15533412318927758142,9905271056356073820
6760807325239960144,4885474373184639383
1175373420430801827,4885474373184639383
16673511487144139578,3550130654603870863
1693489351835304135,3904782978689113497
9292837252327415877,13103880175380294017
15533412318927758142,12728913529342953971
16614850288435199720,12728913529342953971
8985079847344304022,13823205101870691278
11086250699873897378,17141556840040631064
17236358754041681900,3550130654603870863
16673511487144139578,2464311281059013976
15533412318927758142,4379317357400787824
8985079847344304022,2522320470636689351
9292837252327415877,6678476911215633608
1175373420430801827,3332072596134631107
6760807325239960144,3332072596134631107
16614850288435199720,4379317357400787824
11086250699873897378,5290128579522175156
17236358754041681900,2464311281059013976
1693489351835304135,10848399764970713447
1693489351835304135,16237536571525370160
11086250699873897378,14388779842257385505
16673511487144139578,11979388932291954463
17236358754041681900,11979388932291954463
15533412318927758142,12691709633843334397
16614850288435199720,12691709633843334397
6760807325239960144,12651780182168848230
1175373420430801827,12651780182168848230
8985079847344304022,5675353257669601186
9292837252327415877,11283129792496800409
1175373420430801827,1680923538657534985
6760807325239960144,1680923538657534985
8985079847344304022,13913772701608372459
16614850288435199720,11807007948056508510
17236358754041681900,16088643649632363978
16673511487144139578,16088643649632363978
9292837252327415877,7813743577955661789
11086250699873897378,1884990312341043839
15533412318927758142,11807007948056508510
1693489351835304135,11346385796037307996
17236358754041681900,6512656096354910321
16614850288435199720,17055744032831829070
9292837252327415877,5243056687948161666
16673511487144139578,6512656096354910321
11086250699873897378,4390366085437818860
15533412318927758142,17055744032831829070
6760807325239960144,14057625779338510127
1175373420430801827,14057625779338510127
1693489351835304135,7058317780544670201
8985079847344304022,7154567046128465759
16614850288435199720,9590675689850139936
8985079847344304022,16038059280168969151
1175373420430801827,10229459973353097049
6760807325239960144,10229459973353097049
1693489351835304135,1786464041011619687
9292837252327415877,15819734482154778853
17236358754041681900,9975891617812116542
16673511487144139578,9975891617812116542
15533412318927758142,9590675689850139936
11086250699873897378,9631595278930334697
16673511487144139578,14278079620813972196
16614850288435199720,8384997152821764514
15533412318927758142,8384997152821764514
8985079847344304022,17366304443916093219
17236358754041681900,14278079620813972196
1693489351835304135,16135267907123975288
6760807325239960144,16015709763134950102
1175373420430801827,16015709763134950102
11086250699873897378,12066064170289508259
9292837252327415877,13545385838379976379
11086250699873897378,18354149203508582615
1693489351835304135,17667102275457697239
9292837252327415877,9635077997238933214
8985079847344304022,6272588276398865292
1175373420430801827,12420939970495266126
6760807325239960144,12420939970495266126
16614850288435199720,2881394640939150142
16673511487144139578,11180181509605029841
17236358754041681900,11180181509605029841
15533412318927758142,2881394640939150142
1693489351835304135,18251525603678503869
11086250699873897378,12476361412607810088
6760807325239960144,15178541542897705238
1175373420430801827,15178541542897705238
8985079847344304022,11050626207518990789
15533412318927758142,14981684789989320017
16673511487144139578,4537978563910871457
9292837252327415877,3862279669601722745
17236358754041681900,4537978563910871457
16614850288435199720,14981684789989320017
1693489351835304135,4383598909883070314
1175373420430801827,5729812101851104970
6760807325239960144,5729812101851104970
17236358754041681900,13891962255163369789
16673511487144139578,13891962255163369789
11086250699873897378,18186549101170783573
9292837252327415877,1975718060058358227
8985079847344304022,1867956714202266461
16614850288435199720,16085889379327003551
15533412318927758142,16085889379327003551
16673511487144139578,9200771157257414451
15533412318927758142,17443843023668262769
16614850288435199720,17443843023668262769
9292837252327415877,12744602322917552314
17236358754041681900,9200771157257414451
11086250699873897378,3155487813410158759
6760807325239960144,3973383155339621339
1175373420430801827,3973383155339621339
8985079847344304022,5709740661542748781
8985079847344304022,1815281128945799689
1693489351835304135,2990175627970327069
16673511487144139578,7402100536587965217
16614850288435199720,2891582432833182116
9292837252327415877,10266601221471284898
1693489351835304135,7844859843587296762
17236358754041681900,7402100536587965217
15533412318927758142,2891582432833182116
11086250699873897378,12277613108406579534
1175373420430801827,3652328986857432275
6760807325239960144,3652328986857432275
16673511487144139578,12020906729700917514
15533412318927758142,2706887805010291338
16614850288435199720,2706887805010291338
9292837252327415877,14571143494105807972
17236358754041681900,12020906729700917514
11086250699873897378,9462103132015878186
6760807325239960144,17129520864475373021
1175373420430801827,17129520864475373021
8985079847344304022,2170844503050801318
1693489351835304135,9430922771663775917
15533412318927758142,9444381526353154402
1693489351835304135,17391930772153793655
16673511487144139578,924228214895648004
17236358754041681900,924228214895648004
11086250699873897378,17345117855788125747
9292837252327415877,14137331616633273394
8985079847344304022,662687257464712236
1175373420430801827,1163384645629796111
6760807325239960144,1163384645629796111
16614850288435199720,9444381526353154402
9292837252327415877,5474696915611465138
16614850288435199720,389056837430374821
1175373420430801827,9832913040610789367
6760807325239960144,9832913040610789367
15533412318927758142,389056837430374821
8985079847344304022,4440713621983684170
16673511487144139578,1932623902715397338
1693489351835304135,3398647338936736102
17236358754041681900,12872811577836924088
17236358754041681900,1932623902715397338
11086250699873897378,13626933277940135141
11086250699873897378,3657134800182503109
15533412318927758142,1116228837612611736
16614850288435199720,1116228837612611736
16673511487144139578,12872811577836924088
6760807325239960144,9558464808357422822
1175373420430801827,9558464808357422822
1693489351835304135,12433573464625708903
8985079847344304022,12617116503153000340
9292837252327415877,2425249238294340271
8985079847344304022,2029003914291178838
9292837252327415877,1335378786982038467
1693489351835304135,1322589716769866448
16673511487144139578,17646724459923811990
11086250699873897378,9383608560478762612
15533412318927758142,5027802219790941067
6760807325239960144,1047325774394891503
1175373420430801827,1047325774394891503
1693489351835304135,3098886177182332382
9292837252327415877,16671723209579826889
1175373420430801827,6516779890463253446
6760807325239960144,6516779890463253446
16614850288435199720,13309043336333706074
8985079847344304022,6517767767257807533
15533412318927758142,13309043336333706074
17236358754041681900,17646724459923811990
17236358754041681900,13309043336333706074
11086250699873897378,11064955694948990338
16673511487144139578,13309043336333706074
16614850288435199720,5027802219790941067
16673511487144139578,8454125176528210384
8985079847344304022,7900248950925720522
1693489351835304135,11210352247014086714
11086250699873897378,9428019652438138622
17236358754041681900,8454125176528210384
16614850288435199720,8454125176528210384
9292837252327415877,4602297053490396997
15533412318927758142,8454125176528210384
6760807325239960144,17261104838451339741
1175373420430801827,17261104838451339741
11086250699873897378,4424445975543855526
1175373420430801827,14022126963589148665
6760807325239960144,14022126963589148665
8985079847344304022,3238969465346151493
15533412318927758142,6705695896235810212
16614850288435199720,6705695896235810212
9292837252327415877,15977619916590634230
1693489351835304135,16313288587181975487
16673511487144139578,11223188815449609539
17236358754041681900,11223188815449609539
16614850288435199720,4588147570326369616
8985079847344304022,6580111308956723790
1175373420430801827,5462345819892844122
6760807325239960144,5462345819892844122
11086250699873897378,1165643874710097257
17236358754041681900,7880972011472358774
15533412318927758142,4588147570326369616
1693489351835304135,74445534632150019
8985079847344304022,9305510351378671283
9292837252327415877,10240961844143308877
9292837252327415877,6156889161038865808
16673511487144139578,7880972011472358774
6760807325239960144,3632800264890548268
1175373420430801827,3632800264890548268
17236358754041681900,16227679712190718112
1693489351835304135,2921494791290043923
16673511487144139578,16227679712190718112
15533412318927758142,16227679712190718112
16614850288435199720,16227679712190718112
11086250699873897378,16704176478860943289
15533412318927758142,12349594546175018380
8985079847344304022,6323111852106657048
16614850288435199720,12349594546175018380
17236358754041681900,5278151534100016048
1175373420430801827,17201592183515824764
6760807325239960144,17201592183515824764
1693489351835304135,12349594546175018380
9292837252327415877,10750036265289591491
16673511487144139578,5278151534100016048
11086250699873897378,1403755605392644010
8985079847344304022,6567355510580161067
16614850288435199720,383180374692122881
17236358754041681900,17699164797469263416
1693489351835304135,10195424940789699891
16673511487144139578,17699164797469263416
15533412318927758142,383180374692122881
11086250699873897378,13887513221736370337
9292837252327415877,5462710452912977217
6760807325239960144,4196180236167440163
1175373420430801827,4196180236167440163
16673511487144139578,14804281780350107530
17236358754041681900,14804281780350107530
1175373420430801827,10968493052861290822
6760807325239960144,10968493052861290822
15533412318927758142,14118764024187689927
8985079847344304022,4224816320061729876
9292837252327415877,3207904556408826615
16614850288435199720,14118764024187689927
11086250699873897378,2904264389502816144
1693489351835304135,8696826459028372090
17236358754041681900,15857755475302299819
9292837252327415877,428284828641293152
8985079847344304022,17981105210553316028
15533412318927758142,4570497427481570290
11086250699873897378,3798446267797507986
6760807325239960144,18216504942896396444
1175373420430801827,18216504942896396444
1693489351835304135,15291095123390090388
16673511487144139578,15857755475302299819
16614850288435199720,4570497427481570290
11086250699873897378,94416434997678048
16673511487144139578,12392330337818053882
16614850288435199720,13636543169691413686
9292837252327415877,15236172595732662568
15533412318927758142,13636543169691413686
17236358754041681900,12392330337818053882
1175373420430801827,6634727282206805297
6760807325239960144,6634727282206805297
1693489351835304135,2268049246605170786
8985079847344304022,3948758513015967162
17236358754041681900,8610460198742989033
8985079847344304022,3169901446624883756
9292837252327415877,9875015413235236844
11086250699873897378,7317359307929549855
6760807325239960144,13875869244641356154
1175373420430801827,13875869244641356154
1693489351835304135,7717524635645468485
16673511487144139578,8610460198742989033
16614850288435199720,5080589239527024811
15533412318927758142,5080589239527024811
8985079847344304022,15212418410893431234
15533412318927758142,15523454220663813733
17236358754041681900,8603820072368864283
16673511487144139578,8603820072368864283
1175373420430801827,712802608570854364
6760807325239960144,712802608570854364
1693489351835304135,15523454220663813733
16614850288435199720,15523454220663813733
11086250699873897378,9102551353522400057
9292837252327415877,7093935061971878637
17236358754041681900,8053923911726002242
11086250699873897378,8402645167086016628
16673511487144139578,8053923911726002242
6760807325239960144,15198209388199481484
1175373420430801827,15198209388199481484
15533412318927758142,12504903346876911940
8985079847344304022,1986880064601310773
16614850288435199720,12504903346876911940
1693489351835304135,12504903346876911940
9292837252327415877,1288747891819075213
11086250699873897378,17003031518150148987
1175373420430801827,9588927776439285132
6760807325239960144,9588927776439285132
16673511487144139578,16178532441577915681
15533412318927758142,626046043985318271
8985079847344304022,6466853653308679447
17236358754041681900,16178532441577915681
1693489351835304135,6792254890545470704
9292837252327415877,3962520685830513787
16614850288435199720,626046043985318271
6760807325239960144,8678158206395736814
1175373420430801827,8678158206395736814
17236358754041681900,6133153988017584517
16673511487144139578,6133153988017584517
16614850288435199720,8019766730558850066
15533412318927758142,8019766730558850066
1693489351835304135,3401143042436644018
11086250699873897378,13643232478557199460
8985079847344304022,16329869296005066982
9292837252327415877,3454813176939818421
1175373420430801827,2176294146634439789
6760807325239960144,2176294146634439789
9292837252327415877,3402539112531150570
15533412318927758142,1369478572191561970
1693489351835304135,12533436211863029916
16673511487144139578,4914533106892069589
11086250699873897378,8047939622311778939
16614850288435199720,1369478572191561970
17236358754041681900,4914533106892069589
8985079847344304022,12604447069091624774
1693489351835304135,14560516183015719642
15533412318927758142,3946197062176693364
11086250699873897378,13225944842745463997
6760807325239960144,14374275749739051938
1175373420430801827,14374275749739051938
16673511487144139578,18006306939926870513
9292837252327415877,17161114365942992862
17236358754041681900,18006306939926870513
16614850288435199720,3946197062176693364
8985079847344304022,4717880823286121709
8985079847344304022,17040769232979284726
11086250699873897378,17229912378125310681
1175373420430801827,17926192202242588176
6760807325239960144,17926192202242588176
17236358754041681900,10304931113791986638
16673511487144139578,10304931113791986638
9292837252327415877,13237509996006113296
1693489351835304135,9729140231290359417
16614850288435199720,13085358798194047463
15533412318927758142,13085358798194047463
6760807325239960144,12378829269899606163
1175373420430801827,12378829269899606163
11086250699873897378,18298096582681454828
17236358754041681900,5383443956027218171
16614850288435199720,15211555303254149601
15533412318927758142,15211555303254149601
8985079847344304022,12905053699089101714
1693489351835304135,1519902176238392298
9292837252327415877,9967657172357890210
16673511487144139578,5383443956027218171
8985079847344304022,7110282933969510363
9292837252327415877,6075686535258697678
1175373420430801827,4375986791207424809
6760807325239960144,4375986791207424809
16673511487144139578,4442361904220334671
17236358754041681900,4442361904220334671
1693489351835304135,9067960706681499955
15533412318927758142,12582489885885987792
11086250699873897378,1036515382772897730
16614850288435199720,12582489885885987792
9292837252327415877,9429031093689569640
8985079847344304022,6164005389643991379
6760807325239960144,8539809357358309642
1175373420430801827,8539809357358309642
1693489351835304135,9877700869175077558
11086250699873897378,14762752639431507136
16673511487144139578,6586692702069223647
16614850288435199720,17299989209455026195
15533412318927758142,17299989209455026195
17236358754041681900,6586692702069223647
1693489351835304135,11312397907027982002
16614850288435199720,6111704357746039389
16673511487144139578,4661625220391649774
9292837252327415877,11503256400305331053
15533412318927758142,6111704357746039389
11086250699873897378,11838265496278818187
17236358754041681900,4661625220391649774
1175373420430801827,15629492366044194903
6760807325239960144,15629492366044194903
8985079847344304022,4779176338531541324
6760807325239960144,13225921645078125486
1175373420430801827,13225921645078125486
15533412318927758142,12727422159752515783
16673511487144139578,12183715939330872608
1693489351835304135,6386982216538009899
17236358754041681900,12183715939330872608
9292837252327415877,9529771886345013949
8985079847344304022,13469868298714988587
16614850288435199720,12727422159752515783
11086250699873897378,2920452255482131654
17236358754041681900,4092224830561791927
16614850288435199720,9997158252241786996
16673511487144139578,4092224830561791927
1693489351835304135,3687165395502814847
9292837252327415877,12887957860899439916
1175373420430801827,15561662918528403665
6760807325239960144,15561662918528403665
8985079847344304022,4646757689939250694
11086250699873897378,5826587305184182827
15533412318927758142,9997158252241786996
16614850288435199720,18419128385473220609
9292837252327415877,11856390667569877169
11086250699873897378,5990933626069745117
17236358754041681900,3257308273716314300
1693489351835304135,12353672002851356427
15533412318927758142,18419128385473220609
16673511487144139578,3257308273716314300
8985079847344304022,8501645061391853204
6760807325239960144,17311109474619820988
1175373420430801827,17311109474619820988
8985079847344304022,18092945683407614486
1693489351835304135,6880101061061881194
9292837252327415877,3836858792128561612
1175373420430801827,7771637023716612819
6760807325239960144,7771637023716612819
15533412318927758142,1384695220493493411
16614850288435199720,1384695220493493411
17236358754041681900,17212086004618492660
16673511487144139578,17212086004618492660
11086250699873897378,14484174099558246269
8985079847344304022,3397600827495467570
9292837252327415877,12688293333329922289
6760807325239960144,6540477871070307470
1175373420430801827,6540477871070307470
16614850288435199720,17128879572754443696
16673511487144139578,11118338748037060984
15533412318927758142,17128879572754443696
1693489351835304135,14585648001374576769
17236358754041681900,11118338748037060984
11086250699873897378,8133265537323976438
11086250699873897378,15297058100570146729
9292837252327415877,7492482613891315106
1693489351835304135,5399804438267114348
17236358754041681900,17287669729528866704
15533412318927758142,10725678730825259785
16673511487144139578,17287669729528866704
16614850288435199720,10725678730825259785
8985079847344304022,18030688422263897229
1175373420430801827,14516249305762257919
6760807325239960144,14516249305762257919
1693489351835304135,15339770356947611697
16673511487144139578,17423974275434882165
11086250699873897378,2934356519418790644
6760807325239960144,17757218917065665644
1175373420430801827,17757218917065665644
17236358754041681900,17423974275434882165
15533412318927758142,11372239495404574316
16614850288435199720,11372239495404574316
8985079847344304022,11561909270837231833
9292837252327415877,13422302040891060775
1175373420430801827,4467943872144246902
6760807325239960144,4467943872144246902
9292837252327415877,14436526329040949868
17236358754041681900,11519062331238885594
8985079847344304022,10973176152613022149
15533412318927758142,10022681975112395969
16614850288435199720,10022681975112395969
11086250699873897378,16359752128807644928
1693489351835304135,6554989431994958959
16673511487144139578,11519062331238885594
17236358754041681900,4509368930925297291
11086250699873897378,5494869061153954755
15533412318927758142,3913204403309971321
16614850288435199720,3913204403309971321
16673511487144139578,4509368930925297291
6760807325239960144,4311609982011423593
1175373420430801827,4311609982011423593
1693489351835304135,1709394636334586926
8985079847344304022,18203548994969707366
9292837252327415877,2772455745418945375
16673511487144139578,13420700319721717114
11086250699873897378,14235864959489236108
1175373420430801827,4477943146399991737
6760807325239960144,4477943146399991737
9292837252327415877,11440842999423414139
1693489351835304135,5809341227510000920
15533412318927758142,13507251795426393345
8985079847344304022,1497489805863129069
16614850288435199720,13507251795426393345
17236358754041681900,13420700319721717114
16673511487144139578,13273895729356394170
11086250699873897378,16272423525052036300
16614850288435199720,1365219184677032453
15533412318927758142,1365219184677032453
9292837252327415877,15555642203143779741
1693489351835304135,3921734606912725234
6760807325239960144,16215892863121210969
1175373420430801827,16215892863121210969
17236358754041681900,13273895729356394170
8985079847344304022,3994291450704282347
15533412318927758142,14862385091101997344
16673511487144139578,15279619462314837540
1175373420430801827,7002184674094112283
6760807325239960144,7002184674094112283
16614850288435199720,14862385091101997344
17236358754041681900,15279619462314837540
1693489351835304135,14121861220481437670
9292837252327415877,404077622518883909
8985079847344304022,11801859887310028656
11086250699873897378,12323547962107086785
11086250699873897378,3410893888620170718
16673511487144139578,3278703177188845252
16614850288435199720,167637867996992313
15533412318927758142,167637867996992313
1693489351835304135,15081467872624230520
8985079847344304022,12571971614315658585
9292837252327415877,17944797873195750928
17236358754041681900,3278703177188845252
6760807325239960144,5720516677208060162
1175373420430801827,5720516677208060162
8985079847344304022,15416434007526986292
9292837252327415877,7875134079819051354
17236358754041681900,9077527492879030850
16614850288435199720,14105445591657833208
16673511487144139578,9077527492879030850
15533412318927758142,14105445591657833208
11086250699873897378,9115285214313652625
1175373420430801827,15148202018867665569
6760807325239960144,15148202018867665569
1693489351835304135,18026022747562645769
15533412318927758142,1087139924906959996
9292837252327415877,8931902308120803357
16673511487144139578,9661654786186573040
11086250699873897378,10794194127404232116
16614850288435199720,1087139924906959996
8985079847344304022,17146017522022069835
17236358754041681900,9661654786186573040
6760807325239960144,13054687517267997191
1175373420430801827,13054687517267997191
1693489351835304135,15801531215606046330
8985079847344304022,5139674650900845829
1693489351835304135,12230235692638552889
9292837252327415877,15561580307658702945
1175373420430801827,15599575639611587715
6760807325239960144,15599575639611587715
15533412318927758142,13234082770273642651
16673511487144139578,5574944900648842564
11086250699873897378,9875080540691094512
16614850288435199720,13234082770273642651
17236358754041681900,5574944900648842564
16614850288435199720,11216496484880180629
16673511487144139578,7162582445084049014
15533412318927758142,11216496484880180629
11086250699873897378,4695376679287991744
8985079847344304022,15360045712392135434
1693489351835304135,11438077604791500650
9292837252327415877,11621876243357259207
6760807325239960144,14125961043931156314
1175373420430801827,14125961043931156314
17236358754041681900,7162582445084049014
1175373420430801827,13467087403825358157
6760807325239960144,13467087403825358157
15533412318927758142,2785686522091980127
8985079847344304022,13335243174101892670
16673511487144139578,12224011613251524421
11086250699873897378,16042381054199942165
16614850288435199720,2785686522091980127
9292837252327415877,4041840536872850285
1693489351835304135,18338261846765431378
17236358754041681900,12224011613251524421
15533412318927758142,18066460683486816866
16673511487144139578,10478935322373124688
6760807325239960144,5030137151455483416
1175373420430801827,5030137151455483416
16614850288435199720,12236947994031172135
1693489351835304135,4001585212114562206
17236358754041681900,10478935322373124688
16673511487144139578,8570365246902298444
15533412318927758142,12236947994031172135
9292837252327415877,2272637217186906168
1175373420430801827,4014801433400684431
6760807325239960144,4014801433400684431
16614850288435199720,18066460683486816866
1693489351835304135,645600288788601292
17236358754041681900,8570365246902298444
8985079847344304022,15091891320314308496
8985079847344304022,14206980324141572216
9292837252327415877,15079377843381896083
11086250699873897378,4433999326242025552
11086250699873897378,4632408573933795562
6760807325239960144,5068576001097535853
1175373420430801827,5068576001097535853
17236358754041681900,10018401708506212132
11086250699873897378,11335048315789167847
16673511487144139578,10018401708506212132
16614850288435199720,4277760480847781421
8985079847344304022,6910314795588892477
1693489351835304135,17892903348885601584
9292837252327415877,5913308330496896152
15533412318927758142,4277760480847781421
11086250699873897378,995654522231589475
17236358754041681900,14407036808058197557
16614850288435199720,16124731625332480363
1693489351835304135,13097971782980246714
16673511487144139578,14407036808058197557
9292837252327415877,7232635450332647631
15533412318927758142,16124731625332480363
8985079847344304022,6846627411858072718
1175373420430801827,14104107368852521949
6760807325239960144,14104107368852521949
16673511487144139578,159300740308845756
16614850288435199720,13311392551009591856
6760807325239960144,7225732418685080743
1175373420430801827,7225732418685080743
1693489351835304135,1453572845979807553
8985079847344304022,532426979580448183
15533412318927758142,13311392551009591856
17236358754041681900,159300740308845756
9292837252327415877,218640207632996570
11086250699873897378,16469794011161387960
8985079847344304022,11536045755864419047
16614850288435199720,481192350960550341
1693489351835304135,481192350960550341
16673511487144139578,11825267083097401190
1175373420430801827,12367410644982278435
6760807325239960144,12367410644982278435
17236358754041681900,11825267083097401190
15533412318927758142,481192350960550341
9292837252327415877,5957429938475857060
11086250699873897378,8655140150554295052
15533412318927758142,14498218190607527231
6760807325239960144,11960143256428622274
1175373420430801827,11960143256428622274
17236358754041681900,858049077921524436
8985079847344304022,17489967225840132543
11086250699873897378,13210667361259700851
16614850288435199720,14498218190607527231
1693489351835304135,14498218190607527231
9292837252327415877,15823445484803906370
16673511487144139578,858049077921524436
11086250699873897378,71372657448181361
15533412318927758142,2331519669089012238
1175373420430801827,206065169800024424
6760807325239960144,206065169800024424
8985079847344304022,10568350230584464982
1693489351835304135,2331519669089012238
16673511487144139578,14136742828288675501
17236358754041681900,14136742828288675501
9292837252327415877,7575686411564504250
16614850288435199720,2331519669089012238
17236358754041681900,5954516775232360567
9292837252327415877,9175725851659845232
16673511487144139578,5954516775232360567
6760807325239960144,15456131821675592447
1175373420430801827,15456131821675592447
8985079847344304022,13988539980120633685
11086250699873897378,7331636856161712807
16614850288435199720,16035700155425607398
15533412318927758142,16035700155425607398
1693489351835304135,3707757402893327970
16614850288435199720,1942677933204905303
9292837252327415877,14422708054768529302
11086250699873897378,2672888451808361170
16673511487144139578,3238593366777519021
17236358754041681900,3238593366777519021
8985079847344304022,18028211310755214821
15533412318927758142,1942677933204905303
1693489351835304135,4601647261481872090
1175373420430801827,3383043927105187815
6760807325239960144,3383043927105187815
17236358754041681900,2295121234910228956
16673511487144139578,2295121234910228956
1693489351835304135,5554548527720953741
9292837252327415877,9223625866323893415
16614850288435199720,7260703699322301793
8985079847344304022,7696331341026881332
15533412318927758142,7260703699322301793
6760807325239960144,2929962368681008547
1175373420430801827,2929962368681008547
11086250699873897378,2559596145469503595
17236358754041681900,2045162857851929910
9292837252327415877,15175737230373245794
8985079847344304022,12285048359979363184
11086250699873897378,15519274480207907993
16673511487144139578,2045162857851929910
1693489351835304135,7605967821738114854
16614850288435199720,9633572718953826784
15533412318927758142,9633572718953826784
1175373420430801827,2660070866371049550
6760807325239960144,2660070866371049550
11086250699873897378,7184030050773339054
9292837252327415877,6782647883325010046
6760807325239960144,13374597349147990845
1175373420430801827,13374597349147990845
16673511487144139578,12386961463681288304
8985079847344304022,17169609913517245095
15533412318927758142,17965748015723667532
16614850288435199720,17965748015723667532
1693489351835304135,17965748015723667532
17236358754041681900,12386961463681288304
16614850288435199720,10816473974569216881
15533412318927758142,10816473974569216881
8985079847344304022,11862985008812110047
9292837252327415877,18254088870819203172
1693489351835304135,7364139597488032224
11086250699873897378,15952895184172123733
17236358754041681900,9660771966299242937
16673511487144139578,9660771966299242937
1175373420430801827,6545655795667646182
6760807325239960144,6545655795667646182
8985079847344304022,16693529588942495053
1693489351835304135,15967932283798362853
16614850288435199720,1015512554810268333
17236358754041681900,4267360326345120894
6760807325239960144,1902013280447399662
1175373420430801827,1902013280447399662
9292837252327415877,1375403268714964930
11086250699873897378,5886323450482049095
16673511487144139578,4267360326345120894
15533412318927758142,1015512554810268333
17236358754041681900,10270412708007015358
15533412318927758142,3373754262552831141
16614850288435199720,3373754262552831141
1693489351835304135,18049108071453240376
8985079847344304022,10638355328805687320
1175373420430801827,2293317842588993121
6760807325239960144,2293317842588993121
11086250699873897378,11619897440566917819
16673511487144139578,10270412708007015358
9292837252327415877,6018170831414489717
17236358754041681900,312010442156619118
15533412318927758142,11039722792342893300
1693489351835304135,5782075668371167794
6760807325239960144,6239997714104990968
1175373420430801827,6239997714104990968
9292837252327415877,1156418269778414949
16614850288435199720,11039722792342893300
8985079847344304022,13346180415613670320
11086250699873897378,16902028578947072742
16673511487144139578,312010442156619118
16673511487144139578,13331584408459564641
11086250699873897378,3132474261899347043
1693489351835304135,14159748097122649324
9292837252327415877,12512660788190870480
17236358754041681900,13331584408459564641
16614850288435199720,6240428326940967391
1175373420430801827,4148382284078939850
6760807325239960144,4148382284078939850
8985079847344304022,13547145130174398513
15533412318927758142,6240428326940967391
15533412318927758142,2529038126283291538
6760807325239960144,8372307578489748246
1175373420430801827,8372307578489748246
16614850288435199720,2529038126283291538
1693489351835304135,8223271015244673366
9292837252327415877,1723130239331821750
17236358754041681900,13053425067704429161
8985079847344304022,10710569910871119391
11086250699873897378,14435653133241169880
16673511487144139578,13053425067704429161
1693489351835304135,4740222718672595453
17236358754041681900,652846742748529062
8985079847344304022,12606296339677109589
9292837252327415877,1845510867000096029
16614850288435199720,9170758768284769843
16673511487144139578,652846742748529062
11086250699873897378,10634217488162046784
15533412318927758142,9170758768284769843
1175373420430801827,10634217488162046784
6760807325239960144,10634217488162046784
1693489351835304135,4846177284790868045
6760807325239960144,775801972789771574
1175373420430801827,775801972789771574
8985079847344304022,1575773229463756410
17236358754041681900,17957469211647271078
16673511487144139578,17957469211647271078
11086250699873897378,8404765538878683713
15533412318927758142,3084170960161784281
9292837252327415877,17818752211021701108
16614850288435199720,3084170960161784281
8985079847344304022,5823555664533005758
16673511487144139578,12000645498518967134
1693489351835304135,7618501821366369326
1175373420430801827,8775304482206278563
6760807325239960144,8775304482206278563
15533412318927758142,12691273944585983489
16614850288435199720,12691273944585983489
9292837252327415877,7199210016673900303
17236358754041681900,12000645498518967134
11086250699873897378,7325698907182098303
11086250699873897378,14512548838512957605
6760807325239960144,11412207132732015258
1175373420430801827,11412207132732015258
15533412318927758142,5503004116987268940
9292837252327415877,17516960372397447254
17236358754041681900,16115582683520921758
1693489351835304135,2719310193671924713
16673511487144139578,16115582683520921758
16614850288435199720,5503004116987268940
8985079847344304022,8106004660404033933
1175373420430801827,14773290275740692277
6760807325239960144,14773290275740692277
8985079847344304022,12210306064010629348
17236358754041681900,5681835507979275799
11086250699873897378,14868509030897419023
16614850288435199720,15442499925970322757
1693489351835304135,11918753557464905005
16673511487144139578,5681835507979275799
15533412318927758142,15442499925970322757
9292837252327415877,4116096010324646810
1693489351835304135,4468133287303009736
9292837252327415877,434307808476322221
16614850288435199720,5971286794259470875
16673511487144139578,6870864523365572456
15533412318927758142,5971286794259470875
17236358754041681900,6870864523365572456
6760807325239960144,4668037894115109219
1175373420430801827,4668037894115109219
11086250699873897378,12610183694767545557
8985079847344304022,3474884934979298125
15533412318927758142,18254011278632828440
1693489351835304135,392222594819500150
8985079847344304022,14986256556116895751
11086250699873897378,9689385062264071419
16673511487144139578,3139053721520404890
9292837252327415877,7948665361682952156
16614850288435199720,18254011278632828440
17236358754041681900,3139053721520404890
1175373420430801827,11553201226356095703
6760807325239960144,11553201226356095703
1693489351835304135,1905602718243137487
8985079847344304022,13729074817310472388
16614850288435199720,409579854104642927
15533412318927758142,409579854104642927
17236358754041681900,1124682206379172793
11086250699873897378,127433334915467377
9292837252327415877,7982516203641507474
16673511487144139578,1124682206379172793
6760807325239960144,9714131676065512440
1175373420430801827,9714131676065512440
17236358754041681900,1658418330635386169
8985079847344304022,153586979311507827
16614850288435199720,15204694413129022462
1693489351835304135,15591773096801943217
11086250699873897378,7834890859969118768
15533412318927758142,15204694413129022462
16673511487144139578,1658418330635386169
9292837252327415877,6883050428674993986
1175373420430801827,2004326963623455041
6760807325239960144,2004326963623455041
17236358754041681900,18257763788091362783
6760807325239960144,13179503234770121346
1175373420430801827,13179503234770121346
9292837252327415877,868539925926300311
8985079847344304022,4056994437593930227
15533412318927758142,5246746689213018449
11086250699873897378,16785451294701983307
16614850288435199720,5246746689213018449
1693489351835304135,14538716438727863819
16673511487144139578,18257763788091362783
16614850288435199720,8696280817660567384
15533412318927758142,8696280817660567384
1693489351835304135,7713192647865212489
9292837252327415877,4111867175885100809
17236358754041681900,4508281637590264670
