filename_hash,code_hash,price_hash,billing_class,negotiated_type,service_code,expiration_date,additional_information,billing_code_modifier,negotiated_rate
15227179511529863512,16921427130626052232,5095197490842467303,professional,negotiated,"[""11""]",9999-12-31,,,13.28
15227179511529863512,16921427130626052232,5095197490842467303,professional,negotiated,"[""11""]",9999-12-31,,,13.28
15227179511529863512,16921427130626052232,3851915650407644478,professional,negotiated,"[""11""]",9999-12-31,,,7.97
15227179511529863512,16921427130626052232,13674656188107806122,professional,negotiated,"[""11""]",9999-12-31,,,7.79
15227179511529863512,16921427130626052232,4422813205193946592,professional,negotiated,"[""11""]",9999-12-31,,,7.99
15227179511529863512,16921427130626052232,3851915650407644478,professional,negotiated,"[""11""]",9999-12-31,,,7.97
15227179511529863512,16921427130626052232,5382226415224940323,professional,negotiated,"[""11""]",9999-12-31,,,7.6
2631766165967422552,14946827360905199000,17434912074468488244,professional,negotiated,"[""11""]",9999-12-31,,,4.21
2631766165967422552,14946827360905199000,2108346776552034995,professional,negotiated,"[""11""]",9999-12-31,,,14.0
2631766165967422552,14946827360905199000,11097506329226140702,professional,negotiated,"[""11""]",9999-12-31,,,7.01
2631766165967422552,14946827360905199000,17594605534271151013,professional,negotiated,"[""11""]",9999-12-31,,,2.94
2631766165967422552,14946827360905199000,13690659408638733922,professional,negotiated,"[""11""]",9999-12-31,,,4.12
2631766165967422552,14946827360905199000,1807244223824069444,professional,negotiated,"[""11""]",9999-12-31,,,4.22
2631766165967422552,14946827360905199000,17434912074468488244,professional,negotiated,"[""11""]",9999-12-31,,,4.21
2631766165967422552,14946827360905199000,15365187049585842795,professional,negotiated,"[""11""]",9999-12-31,,,4.01
2631766165967422552,14946827360905199000,11097506329226140702,professional,negotiated,"[""11""]",9999-12-31,,,7.01
15227179511529863512,1923213130868615213,15789409926383886773,professional,negotiated,"[""11""]",9999-12-31,,,8.12
15227179511529863512,1923213130868615213,449831140686601292,professional,negotiated,"[""11""]",9999-12-31,,,8.15
15227179511529863512,1923213130868615213,1441981260677750682,professional,negotiated,"[""11""]",9999-12-31,,,7.75
15227179511529863512,1923213130868615213,4928262977389921148,professional,negotiated,"[""11""]",9999-12-31,,,7.95
15227179511529863512,1923213130868615213,8703975535112912029,professional,negotiated,"[""11""]",9999-12-31,,,27.03
15227179511529863512,1923213130868615213,15789409926383886773,professional,negotiated,"[""11""]",9999-12-31,,,8.12
15227179511529863512,1923213130868615213,13111346876956766738,professional,negotiated,"[""11""]",9999-12-31,,,13.54
15227179511529863512,1923213130868615213,9840379326411012189,professional,negotiated,"[""11""]",9999-12-31,,,5.69
15227179511529863512,1923213130868615213,13111346876956766738,professional,negotiated,"[""11""]",9999-12-31,,,13.54
2631766165967422552,5293760864209275345,1662041243239607943,professional,negotiated,"[""11""]",9999-12-31,,,10.56
2631766165967422552,5293760864209275345,12254453424081141963,professional,negotiated,"[""11""]",9999-12-31,,,6.36
2631766165967422552,5293760864209275345,4760419020074308478,professional,negotiated,"[""11""]",9999-12-31,,,4.44
2631766165967422552,5293760864209275345,7115664398191869657,professional,negotiated,"[""11""]",9999-12-31,,,21.09
2631766165967422552,5293760864209275345,10950418493547746732,professional,negotiated,"[""11""]",9999-12-31,,,6.34
2631766165967422552,5293760864209275345,11994195899241401955,professional,negotiated,"[""11""]",9999-12-31,,,6.04
2631766165967422552,5293760864209275345,1662041243239607943,professional,negotiated,"[""11""]",9999-12-31,,,10.56
2631766165967422552,5293760864209275345,10950418493547746732,professional,negotiated,"[""11""]",9999-12-31,,,6.34
2631766165967422552,5293760864209275345,9731430486963813852,professional,negotiated,"[""11""]",9999-12-31,,,6.2
15227179511529863512,11764042260325101113,1979885666386567877,professional,negotiated,"[""11""]",9999-12-31,,,8.12
15227179511529863512,11764042260325101113,10507537084506366022,professional,negotiated,"[""11""]",9999-12-31,,,7.75
15227179511529863512,11764042260325101113,12053728885548483944,professional,negotiated,"[""11""]",9999-12-31,,,26.15
15227179511529863512,11764042260325101113,4779886287798809788,professional,negotiated,"[""11""]",9999-12-31,,,7.74
15227179511529863512,11764042260325101113,1979885666386567877,professional,negotiated,"[""11""]",9999-12-31,,,8.12
15227179511529863512,11764042260325101113,1168895681585609912,professional,negotiated,"[""11""]",9999-12-31,,,13.54
15227179511529863512,11764042260325101113,9591437265621210675,professional,negotiated,"[""11""]",9999-12-31,,,5.69
15227179511529863512,11764042260325101113,4779886287798809788,professional,negotiated,"[""11""]",9999-12-31,,,7.74
15227179511529863512,11764042260325101113,1168895681585609912,professional,negotiated,"[""11""]",9999-12-31,,,13.54
2631766165967422552,14873814304717718166,13212618664041823979,professional,negotiated,"[""11""]",9999-12-31,,,28.69
2631766165967422552,14873814304717718166,9135521643523590290,professional,negotiated,"[""11""]",9999-12-31,,,109.82
2631766165967422552,14873814304717718166,4139231993730497787,professional,negotiated,"[""11""]",9999-12-31,,,27.35
2631766165967422552,14873814304717718166,13212618664041823979,professional,negotiated,"[""11""]",9999-12-31,,,28.69
2631766165967422552,14873814304717718166,323077007141137035,professional,negotiated,"[""11""]",9999-12-31,,,20.08
2631766165967422552,14873814304717718166,11320904449804907386,professional,negotiated,"[""11""]",9999-12-31,,,26.55
2631766165967422552,14873814304717718166,2631399757573469052,professional,negotiated,"[""11""]",9999-12-31,,,25.55
2631766165967422552,14873814304717718166,13053508935251383213,professional,negotiated,"[""11""]",9999-12-31,,,47.81
2631766165967422552,14873814304717718166,13053508935251383213,professional,negotiated,"[""11""]",9999-12-31,,,47.81
2631766165967422552,7364151035888960903,14572190387868028546,professional,negotiated,"[""11""]",9999-12-31,,,8.06
2631766165967422552,7364151035888960903,15071758402827608252,professional,negotiated,"[""11""]",9999-12-31,,,7.86
2631766165967422552,7364151035888960903,14951048945323581237,professional,negotiated,"[""11""]",9999-12-31,,,13.39
2631766165967422552,7364151035888960903,12364594295863222069,professional,negotiated,"[""11""]",9999-12-31,,,8.03
2631766165967422552,7364151035888960903,2397823600193540737,professional,negotiated,"[""11""]",9999-12-31,,,26.73
2631766165967422552,7364151035888960903,13346840739505335254,professional,negotiated,"[""11""]",9999-12-31,,,7.66
2631766165967422552,7364151035888960903,1669039451649502676,professional,negotiated,"[""11""]",9999-12-31,,,5.62
15227179511529863512,9008288626945340129,10064170972410090540,professional,negotiated,"[""11""]",9999-12-31,,,11.18
2631766165967422552,7364151035888960903,12364594295863222069,professional,negotiated,"[""11""]",9999-12-31,,,8.03
15227179511529863512,9008288626945340129,17625791778658992496,professional,negotiated,"[""11""]",9999-12-31,,,7.83
2631766165967422552,7364151035888960903,14951048945323581237,professional,negotiated,"[""11""]",9999-12-31,,,13.39
15227179511529863512,9008288626945340129,17625791778658992496,professional,negotiated,"[""11""]",9999-12-31,,,7.83
15227179511529863512,9008288626945340129,10064170972410090540,professional,negotiated,"[""11""]",9999-12-31,,,11.18
15227179511529863512,9008288626945340129,17810897445120615560,professional,negotiated,"[""11""]",9999-12-31,,,18.64
15227179511529863512,9008288626945340129,17625791778658992496,professional,negotiated,"[""11""]",9999-12-31,,,7.83
15227179511529863512,9008288626945340129,17625791778658992496,professional,negotiated,"[""11""]",9999-12-31,,,7.83
15227179511529863512,9008288626945340129,17810897445120615560,professional,negotiated,"[""11""]",9999-12-31,,,18.64
15227179511529863512,9008288626945340129,1589925321358109166,professional,negotiated,"[""11""]",9999-12-31,,,26.43
2631766165967422552,6455932179755451161,13390271866445009146,professional,negotiated,"[""11""]",9999-12-31,,,5.21
2631766165967422552,6455932179755451161,13390271866445009146,professional,negotiated,"[""11""]",9999-12-31,,,5.21
2631766165967422552,6455932179755451161,10680822555566798860,professional,negotiated,"[""11""]",9999-12-31,,,5.22
2631766165967422552,6455932179755451161,14657837434750584429,professional,negotiated,"[""11""]",9999-12-31,,,3.65
2631766165967422552,6455932179755451161,3589344257147404381,professional,negotiated,"[""11""]",9999-12-31,,,8.68
2631766165967422552,6455932179755451161,17155751062407887187,professional,negotiated,"[""11""]",9999-12-31,,,17.33
15227179511529863512,4900980041378702022,15705972210715746596,professional,negotiated,"[""11""]",9999-12-31,,,16.34
2631766165967422552,6455932179755451161,10808231575940919430,professional,negotiated,"[""11""]",9999-12-31,,,4.97
15227179511529863512,4900980041378702022,13630050127788635479,professional,negotiated,"[""11""]",9999-12-31,,,9.59
2631766165967422552,6455932179755451161,3589344257147404381,professional,negotiated,"[""11""]",9999-12-31,,,8.68
15227179511529863512,4900980041378702022,15705972210715746596,professional,negotiated,"[""11""]",9999-12-31,,,16.34
2631766165967422552,6455932179755451161,4460801115938138543,professional,negotiated,"[""11""]",9999-12-31,,,5.09
15227179511529863512,4900980041378702022,3219827926526606856,professional,negotiated,"[""11""]",9999-12-31,,,32.61
15227179511529863512,4900980041378702022,6853084871104393421,professional,negotiated,"[""11""]",9999-12-31,,,9.83
15227179511529863512,4900980041378702022,17430510936261450449,professional,negotiated,"[""11""]",9999-12-31,,,6.86
15227179511529863512,4900980041378702022,2349486055552233204,professional,negotiated,"[""11""]",9999-12-31,,,9.8
15227179511529863512,4900980041378702022,8280930732053174601,professional,negotiated,"[""11""]",9999-12-31,,,9.35
15227179511529863512,4900980041378702022,2349486055552233204,professional,negotiated,"[""11""]",9999-12-31,,,9.8
15227179511529863512,4769068122483594690,14460513622760584332,professional,negotiated,"[""11""]",9999-12-31,,,13.73
15227179511529863512,4769068122483594690,12044128978113539484,professional,negotiated,"[""11""]",9999-12-31,,,7.86
15227179511529863512,4769068122483594690,1500578183374004161,professional,negotiated,"[""11""]",9999-12-31,,,7.87
15227179511529863512,4769068122483594690,14460513622760584332,professional,negotiated,"[""11""]",9999-12-31,,,13.73
15227179511529863512,4769068122483594690,8093887379932915935,professional,negotiated,"[""11""]",9999-12-31,,,8.24
15227179511529863512,4769068122483594690,13931503935510458609,professional,negotiated,"[""11""]",9999-12-31,,,5.77
15227179511529863512,4769068122483594690,18080018080449519496,professional,negotiated,"[""11""]",9999-12-31,,,26.56
15227179511529863512,4769068122483594690,8093887379932915935,professional,negotiated,"[""11""]",9999-12-31,,,8.24
15227179511529863512,4769068122483594690,1500578183374004161,professional,negotiated,"[""11""]",9999-12-31,,,7.87
2631766165967422552,290088026098259675,1337504468278907565,professional,negotiated,"[""11""]",9999-12-31,,,47.63
2631766165967422552,290088026098259675,18086662375460424464,professional,negotiated,"[""11""]",9999-12-31,,,27.25
2631766165967422552,290088026098259675,13161612814037693077,professional,negotiated,"[""11""]",9999-12-31,,,20.0
2631766165967422552,290088026098259675,15551971683751655519,professional,negotiated,"[""11""]",9999-12-31,,,28.58
2631766165967422552,290088026098259675,9275829147512025375,professional,negotiated,"[""11""]",9999-12-31,,,95.02
2631766165967422552,290088026098259675,2933277408605324975,professional,negotiated,"[""11""]",9999-12-31,,,28.65
2631766165967422552,290088026098259675,1337504468278907565,professional,negotiated,"[""11""]",9999-12-31,,,47.63
2631766165967422552,290088026098259675,12357075946016832319,professional,negotiated,"[""11""]",9999-12-31,,,27.95
2631766165967422552,290088026098259675,15551971683751655519,professional,negotiated,"[""11""]",9999-12-31,,,28.58
15227179511529863512,6426690072315213390,11327327250119799296,professional,negotiated,"[""11""]",9999-12-31,,,9.62
15227179511529863512,6426690072315213390,855242815800242868,professional,negotiated,"[""11""]",9999-12-31,,,16.38
15227179511529863512,6426690072315213390,7979756145182359013,professional,negotiated,"[""11""]",9999-12-31,,,9.86
15227179511529863512,6426690072315213390,855242815800242868,professional,negotiated,"[""11""]",9999-12-31,,,16.38
15227179511529863512,6426690072315213390,14207286196027852471,professional,negotiated,"[""11""]",9999-12-31,,,9.37
15227179511529863512,6426690072315213390,4358874599385120701,professional,negotiated,"[""11""]",9999-12-31,,,6.88
15227179511529863512,6426690072315213390,18293813436160797047,professional,negotiated,"[""11""]",9999-12-31,,,9.83
15227179511529863512,6426690072315213390,4783354579286745428,professional,negotiated,"[""11""]",9999-12-31,,,32.71
15227179511529863512,6426690072315213390,18293813436160797047,professional,negotiated,"[""11""]",9999-12-31,,,9.83
2631766165967422552,12830940971431475670,5331384146289470739,professional,negotiated,"[""11""]",9999-12-31,,,8.17
2631766165967422552,12830940971431475670,2711603374933838750,professional,negotiated,"[""11""]",9999-12-31,,,4.8
2631766165967422552,12830940971431475670,7542160914383146889,professional,negotiated,"[""11""]",9999-12-31,,,4.67
2631766165967422552,12830940971431475670,5331384146289470739,professional,negotiated,"[""11""]",9999-12-31,,,8.17
2631766165967422552,12830940971431475670,17897757720931076176,professional,negotiated,"[""11""]",9999-12-31,,,16.29
2631766165967422552,12830940971431475670,13611159803212275317,professional,negotiated,"[""11""]",9999-12-31,,,4.9
2631766165967422552,12830940971431475670,13611159803212275317,professional,negotiated,"[""11""]",9999-12-31,,,4.9
2631766165967422552,12830940971431475670,7496491455150499749,professional,negotiated,"[""11""]",9999-12-31,,,4.91
2631766165967422552,12830940971431475670,6872417857271398557,professional,negotiated,"[""11""]",9999-12-31,,,3.43
2631766165967422552,6655275960125440055,15075645369720093278,professional,negotiated,"[""11""]",9999-12-31,,,42.83
2631766165967422552,6655275960125440055,6070386859288767444,professional,negotiated,"[""11""]",9999-12-31,,,74.86
15227179511529863512,16954310185140072805,3913928348765812944,professional,negotiated,"[""11""]",9999-12-31,,,21.67
2631766165967422552,6655275960125440055,13978131736591624532,professional,negotiated,"[""11""]",9999-12-31,,,31.44
15227179511529863512,16954310185140072805,9155589833583216010,professional,negotiated,"[""11""]",9999-12-31,,,9.1
2631766165967422552,6655275960125440055,6070386859288767444,professional,negotiated,"[""11""]",9999-12-31,,,74.86
15227179511529863512,16954310185140072805,12701797978422668928,professional,negotiated,"[""11""]",9999-12-31,,,7.6
2631766165967422552,6655275960125440055,15075645369720093278,professional,negotiated,"[""11""]",9999-12-31,,,42.83
15227179511529863512,16954310185140072805,10119926340416729844,professional,negotiated,"[""11""]",9999-12-31,,,7.59
2631766165967422552,6655275960125440055,12473592127407105125,professional,negotiated,"[""11""]",9999-12-31,,,144.59
15227179511529863512,16954310185140072805,12701797978422668928,professional,negotiated,"[""11""]",9999-12-31,,,7.6
2631766165967422552,6655275960125440055,15075645369720093278,professional,negotiated,"[""11""]",9999-12-31,,,42.83
15227179511529863512,16954310185140072805,1321438712655849752,professional,negotiated,"[""11""]",9999-12-31,,,13.0
2631766165967422552,6655275960125440055,1812019010392879751,professional,negotiated,"[""11""]",9999-12-31,,,44.92
15227179511529863512,16954310185140072805,12659581156473775973,professional,negotiated,"[""11""]",9999-12-31,,,25.65
2631766165967422552,6655275960125440055,1812019010392879751,professional,negotiated,"[""11""]",9999-12-31,,,44.92
15227179511529863512,16954310185140072805,3913928348765812944,professional,negotiated,"[""11""]",9999-12-31,,,21.67
15227179511529863512,16954310185140072805,1321438712655849752,professional,negotiated,"[""11""]",9999-12-31,,,13.0
15227179511529863512,1758904869794306135,10487819292478201572,professional,negotiated,"[""11""]",9999-12-31,,,8.76
15227179511529863512,1758904869794306135,7148099658184028794,professional,negotiated,"[""11""]",9999-12-31,,,9.47
15227179511529863512,1758904869794306135,10912180038684913264,professional,negotiated,"[""11""]",9999-12-31,,,15.78
15227179511529863512,1758904869794306135,10912180038684913264,professional,negotiated,"[""11""]",9999-12-31,,,15.78
15227179511529863512,1758904869794306135,10606381426994780117,professional,negotiated,"[""11""]",9999-12-31,,,8.54
15227179511529863512,1758904869794306135,6252041833053679826,professional,negotiated,"[""11""]",9999-12-31,,,8.33
2631766165967422552,9815002924609164294,6219539141063130317,professional,negotiated,"[""11""]",9999-12-31,,,26.43
15227179511529863512,1758904869794306135,2104837504996333915,professional,negotiated,"[""11""]",9999-12-31,,,29.05
2631766165967422552,9815002924609164294,17695314023187238914,professional,negotiated,"[""11""]",9999-12-31,,,11.18
15227179511529863512,1758904869794306135,7148099658184028794,professional,negotiated,"[""11""]",9999-12-31,,,9.47
2631766165967422552,9815002924609164294,15382156454208139281,professional,negotiated,"[""11""]",9999-12-31,,,7.83
15227179511529863512,1758904869794306135,13505558979722037108,professional,negotiated,"[""11""]",9999-12-31,,,6.63
2631766165967422552,9815002924609164294,15382156454208139281,professional,negotiated,"[""11""]",9999-12-31,,,7.83
2631766165967422552,9815002924609164294,15382156454208139281,professional,negotiated,"[""11""]",9999-12-31,,,7.83
2631766165967422552,9815002924609164294,15382156454208139281,professional,negotiated,"[""11""]",9999-12-31,,,7.83
2631766165967422552,9815002924609164294,1175726887979015558,professional,negotiated,"[""11""]",9999-12-31,,,18.64
2631766165967422552,9815002924609164294,1175726887979015558,professional,negotiated,"[""11""]",9999-12-31,,,18.64
2631766165967422552,9815002924609164294,17695314023187238914,professional,negotiated,"[""11""]",9999-12-31,,,11.18
15227179511529863512,10227533674195027267,3734399186687482731,professional,negotiated,"[""11""]",9999-12-31,,,5.57
15227179511529863512,10227533674195027267,5916775164454198913,professional,negotiated,"[""11""]",9999-12-31,,,7.6
15227179511529863512,10227533674195027267,10147634046951790414,professional,negotiated,"[""11""]",9999-12-31,,,7.59
15227179511529863512,10227533674195027267,11956117080775904409,professional,negotiated,"[""11""]",9999-12-31,,,13.25
15227179511529863512,10227533674195027267,13271852207936255962,professional,negotiated,"[""11""]",9999-12-31,,,7.95
15227179511529863512,10227533674195027267,5916775164454198913,professional,negotiated,"[""11""]",9999-12-31,,,7.6
15227179511529863512,10227533674195027267,7999445664540099445,professional,negotiated,"[""11""]",9999-12-31,,,25.65
15227179511529863512,10227533674195027267,13271852207936255962,professional,negotiated,"[""11""]",9999-12-31,,,7.95
15227179511529863512,10227533674195027267,11956117080775904409,professional,negotiated,"[""11""]",9999-12-31,,,13.25
2631766165967422552,12660115203896260052,12096777431766752549,professional,negotiated,"[""11""]",9999-12-31,,,16.2
2631766165967422552,12660115203896260052,12096777431766752549,professional,negotiated,"[""11""]",9999-12-31,,,16.2
2631766165967422552,12660115203896260052,12096777431766752549,professional,negotiated,"[""11""]",9999-12-31,,,16.2
2631766165967422552,12660115203896260052,17660538733263144530,professional,negotiated,"[""11""]",9999-12-31,,,38.57
2631766165967422552,12660115203896260052,5223504214698365637,professional,negotiated,"[""11""]",9999-12-31,,,23.14
2631766165967422552,12660115203896260052,5223504214698365637,professional,negotiated,"[""11""]",9999-12-31,,,23.14
2631766165967422552,12660115203896260052,12096777431766752549,professional,negotiated,"[""11""]",9999-12-31,,,16.2
2631766165967422552,12660115203896260052,17660538733263144530,professional,negotiated,"[""11""]",9999-12-31,,,38.57
2631766165967422552,12660115203896260052,4917334672433001825,professional,negotiated,"[""11""]",9999-12-31,,,54.69
15227179511529863512,4566111737223308075,3888134803437988936,professional,negotiated,"[""11""]",9999-12-31,,,8.4
15227179511529863512,4566111737223308075,458965007477252212,professional,negotiated,"[""11""]",9999-12-31,,,8.62
15227179511529863512,4566111737223308075,16159744491899132249,professional,negotiated,"[""11""]",9999-12-31,,,29.31
15227179511529863512,4566111737223308075,5088889477721734143,professional,negotiated,"[""11""]",9999-12-31,,,14.69
15227179511529863512,4566111737223308075,16021170787335014374,professional,negotiated,"[""11""]",9999-12-31,,,8.84
15227179511529863512,4566111737223308075,5088889477721734143,professional,negotiated,"[""11""]",9999-12-31,,,14.69
15227179511529863512,4566111737223308075,7157368803058006588,professional,negotiated,"[""11""]",9999-12-31,,,6.17
15227179511529863512,4566111737223308075,5726731943313688566,professional,negotiated,"[""11""]",9999-12-31,,,8.81
15227179511529863512,4566111737223308075,5726731943313688566,professional,negotiated,"[""11""]",9999-12-31,,,8.81
2631766165967422552,17291796430111527155,1532696309782024416,professional,negotiated,"[""11""]",9999-12-31,,,9.07
2631766165967422552,17291796430111527155,15638795442234707385,professional,negotiated,"[""11""]",9999-12-31,,,15.08
2631766165967422552,17291796430111527155,15638795442234707385,professional,negotiated,"[""11""]",9999-12-31,,,15.08
2631766165967422552,17291796430111527155,3214650901574326499,professional,negotiated,"[""11""]",9999-12-31,,,30.08
2631766165967422552,17291796430111527155,4326599400184385612,professional,negotiated,"[""11""]",9999-12-31,,,8.85
2631766165967422552,17291796430111527155,616118354177344179,professional,negotiated,"[""11""]",9999-12-31,,,6.33
2631766165967422552,17291796430111527155,9379776468907835583,professional,negotiated,"[""11""]",9999-12-31,,,8.63
2631766165967422552,17291796430111527155,10528707923537465830,professional,negotiated,"[""11""]",9999-12-31,,,9.05
2631766165967422552,17291796430111527155,10528707923537465830,professional,negotiated,"[""11""]",9999-12-31,,,9.05
15227179511529863512,1343474398922378811,7757087876381840255,professional,negotiated,"[""11""]",9999-12-31,,,5.57
15227179511529863512,1343474398922378811,10902828954086430699,professional,negotiated,"[""11""]",9999-12-31,,,7.6
15227179511529863512,1343474398922378811,4747138979310148307,professional,negotiated,"[""11""]",9999-12-31,,,7.59
15227179511529863512,1343474398922378811,8213068510276025611,professional,negotiated,"[""11""]",9999-12-31,,,13.25
15227179511529863512,1343474398922378811,13384925578308890250,professional,negotiated,"[""11""]",9999-12-31,,,7.95
15227179511529863512,1343474398922378811,10902828954086430699,professional,negotiated,"[""11""]",9999-12-31,,,7.6
15227179511529863512,1343474398922378811,1420330323993174703,professional,negotiated,"[""11""]",9999-12-31,,,25.65
15227179511529863512,1343474398922378811,13384925578308890250,professional,negotiated,"[""11""]",9999-12-31,,,7.95
15227179511529863512,1343474398922378811,8213068510276025611,professional,negotiated,"[""11""]",9999-12-31,,,13.25
2631766165967422552,10440889684386957604,3105058416514153730,professional,negotiated,"[""11""]",9999-12-31,,,26.43
2631766165967422552,10440889684386957604,5817784552251228799,professional,negotiated,"[""11""]",9999-12-31,,,11.18
2631766165967422552,10440889684386957604,695258064625584760,professional,negotiated,"[""11""]",9999-12-31,,,7.83
2631766165967422552,10440889684386957604,695258064625584760,professional,negotiated,"[""11""]",9999-12-31,,,7.83
2631766165967422552,10440889684386957604,695258064625584760,professional,negotiated,"[""11""]",9999-12-31,,,7.83
2631766165967422552,10440889684386957604,695258064625584760,professional,negotiated,"[""11""]",9999-12-31,,,7.83
2631766165967422552,10440889684386957604,4138071073974162455,professional,negotiated,"[""11""]",9999-12-31,,,18.64
2631766165967422552,10440889684386957604,4138071073974162455,professional,negotiated,"[""11""]",9999-12-31,,,18.64
2631766165967422552,10440889684386957604,5817784552251228799,professional,negotiated,"[""11""]",9999-12-31,,,11.18
15227179511529863512,10094484025499600536,17340023060543077179,professional,negotiated,"[""11""]",9999-12-31,,,3.78
15227179511529863512,10094484025499600536,12858378855111499827,professional,negotiated,"[""11""]",9999-12-31,,,3.97
15227179511529863512,10094484025499600536,16857897123304307762,professional,negotiated,"[""11""]",9999-12-31,,,3.88
15227179511529863512,10094484025499600536,12858378855111499827,professional,negotiated,"[""11""]",9999-12-31,,,3.97
15227179511529863512,10094484025499600536,3370546971280803955,professional,negotiated,"[""11""]",9999-12-31,,,13.19
2631766165967422552,6160997614364054403,10890738442919511430,professional,negotiated,"[""11""]",9999-12-31,,,16.2
15227179511529863512,10094484025499600536,12858378855111499827,professional,negotiated,"[""11""]",9999-12-31,,,3.97
2631766165967422552,6160997614364054403,16155230513434172759,professional,negotiated,"[""11""]",9999-12-31,,,8.09
15227179511529863512,10094484025499600536,14500175734950117726,professional,negotiated,"[""11""]",9999-12-31,,,6.61
2631766165967422552,6160997614364054403,5884986374226052571,professional,negotiated,"[""11""]",9999-12-31,,,38.57
15227179511529863512,10094484025499600536,5863536080921947399,professional,negotiated,"[""11""]",9999-12-31,,,2.78
2631766165967422552,6160997614364054403,990426354217360705,professional,negotiated,"[""11""]",9999-12-31,,,23.14
15227179511529863512,10094484025499600536,14500175734950117726,professional,negotiated,"[""11""]",9999-12-31,,,6.61
2631766165967422552,6160997614364054403,17212704257375225786,professional,negotiated,"[""11""]",9999-12-31,,,8.11
2631766165967422552,6160997614364054403,990426354217360705,professional,negotiated,"[""11""]",9999-12-31,,,23.14
2631766165967422552,6160997614364054403,5884986374226052571,professional,negotiated,"[""11""]",9999-12-31,,,38.57
2631766165967422552,6160997614364054403,6871798615645118427,professional,negotiated,"[""11""]",9999-12-31,,,27.37
2631766165967422552,6160997614364054403,17212704257375225786,professional,negotiated,"[""11""]",9999-12-31,,,8.11
15227179511529863512,11694077139600158996,1296088688154537606,professional,negotiated,"[""11""]",9999-12-31,,,11.18
15227179511529863512,11694077139600158996,7140048795289543536,professional,negotiated,"[""11""]",9999-12-31,,,7.83
15227179511529863512,11694077139600158996,7140048795289543536,professional,negotiated,"[""11""]",9999-12-31,,,7.83
15227179511529863512,11694077139600158996,1296088688154537606,professional,negotiated,"[""11""]",9999-12-31,,,11.18
15227179511529863512,11694077139600158996,17765436572791156323,professional,negotiated,"[""11""]",9999-12-31,,,18.64
15227179511529863512,11694077139600158996,7140048795289543536,professional,negotiated,"[""11""]",9999-12-31,,,7.83
15227179511529863512,11694077139600158996,7140048795289543536,professional,negotiated,"[""11""]",9999-12-31,,,7.83
15227179511529863512,11694077139600158996,17765436572791156323,professional,negotiated,"[""11""]",9999-12-31,,,18.64
15227179511529863512,11694077139600158996,6846138421704452401,professional,negotiated,"[""11""]",9999-12-31,,,26.43
2631766165967422552,16971283788673335018,4603023206855136163,professional,negotiated,"[""11""]",9999-12-31,,,8.74
2631766165967422552,16971283788673335018,8153625511697693681,professional,negotiated,"[""11""]",9999-12-31,,,14.57
2631766165967422552,16971283788673335018,8153625511697693681,professional,negotiated,"[""11""]",9999-12-31,,,14.57
2631766165967422552,16971283788673335018,11927304310549061469,professional,negotiated,"[""11""]",9999-12-31,,,8.33
2631766165967422552,16971283788673335018,14920307394932326988,professional,negotiated,"[""11""]",9999-12-31,,,8.76
2631766165967422552,16971283788673335018,3256605912647262806,professional,negotiated,"[""11""]",9999-12-31,,,29.05
2631766165967422552,16971283788673335018,4603023206855136163,professional,negotiated,"[""11""]",9999-12-31,,,8.74
2631766165967422552,16971283788673335018,12940097612042104191,professional,negotiated,"[""11""]",9999-12-31,,,6.12
2631766165967422552,16971283788673335018,12231892351237738522,professional,negotiated,"[""11""]",9999-12-31,,,8.54
15227179511529863512,9449875062397848897,658395125196681938,professional,negotiated,"[""11""]",9999-12-31,,,18.05
15227179511529863512,9449875062397848897,5297988422341137862,professional,negotiated,"[""11""]",9999-12-31,,,10.34
15227179511529863512,9449875062397848897,11720019954187235630,professional,negotiated,"[""11""]",9999-12-31,,,10.33
15227179511529863512,9449875062397848897,5297988422341137862,professional,negotiated,"[""11""]",9999-12-31,,,10.34
15227179511529863512,9449875062397848897,14159469181342864026,professional,negotiated,"[""11""]",9999-12-31,,,10.83
15227179511529863512,9449875062397848897,658395125196681938,professional,negotiated,"[""11""]",9999-12-31,,,18.05
15227179511529863512,9449875062397848897,14159469181342864026,professional,negotiated,"[""11""]",9999-12-31,,,10.83
15227179511529863512,9449875062397848897,10218991123063773218,professional,negotiated,"[""11""]",9999-12-31,,,7.58
15227179511529863512,9449875062397848897,14251789298003267002,professional,negotiated,"[""11""]",9999-12-31,,,34.93
2631766165967422552,12502788570811137109,8258568113028172083,professional,negotiated,"[""11""]",9999-12-31,,,13.25
2631766165967422552,12502788570811137109,8258568113028172083,professional,negotiated,"[""11""]",9999-12-31,,,13.25
2631766165967422552,12502788570811137109,6230024105122844033,professional,negotiated,"[""11""]",9999-12-31,,,5.57
2631766165967422552,12502788570811137109,14564004374983007039,professional,negotiated,"[""11""]",9999-12-31,,,7.98
2631766165967422552,12502788570811137109,17417910647737500151,professional,negotiated,"[""11""]",9999-12-31,,,7.95
2631766165967422552,12502788570811137109,17417910647737500151,professional,negotiated,"[""11""]",9999-12-31,,,7.95
2631766165967422552,12502788570811137109,3290328132201883481,professional,negotiated,"[""11""]",9999-12-31,,,26.46
2631766165967422552,12502788570811137109,8138752545707292259,professional,negotiated,"[""11""]",9999-12-31,,,7.78
2631766165967422552,12502788570811137109,11367619997680310853,professional,negotiated,"[""11""]",9999-12-31,,,7.59
